Note,Commentaire
4.5," Vu 5-6 fois la trilogie entière en version longue en VF et en VO et je ne m'en lasse pas. C'est d'ailleurs le seul film de l'histoire du cinéma que j'ai visionné autant de fois et avec autant de plaisir à chaque fois. Et pourtant ce genre de film fantasy/fantastique n'est pas ma tasse de thé à la base, à croire que Peter Jackson opère une certaine magie derrière sa caméra...Seul petit bémol pour Le Retour du Roi qui m'empêche de lui mettre 5/5 comme les 2 autres volets de la trilogie : la traversée du Mordor jusqu'à la Montagne du Destin par Frodon et Sam est quelque peu pénible, Elijah Wood surjoue son rôle de Frodon affaibli par la puissance de l'anneau, ce qui gâche même la montée de la Montagne du Destin. Fort heureusement, les autres héros, occupés ailleurs, relèvent nettement ce 3ème volet. "
5.0," ""Le retour du roi""(2003)est la conclusion en apothéose,d'une saga mythologique d'une densité inouïe.Il y aura toujours cette fracture entre ceux qui sont hermétiques au genre,et ceux qui l'adule sans réserves.J'appartiens à la seconde catégorie.Peter Jackson était vraiment le seul à pouvoir rendre un tel hommage à la littérature fantastique de J.R. Tolkien.Dans sa version intégrale,cet ultime volet du Seigneur des Anneaux est juste extraordinaire,tant il s'intéresse au sort de tous les personnages,essentiels comme secondaires.Frodon va finalement accomplir sa quête insensée(détruire l'anneau)avec l'aide de son fidèle Sam,en ce en dépit des fourberies de Gollum.Aragorn,remonte sur le trône du Gondor et retrouve sa chère Arwen,et Gandalf le magicien peut sans aller en toute quiétude vers les cieux immortels.La dantesque bataille de Minas Tirith nous en met plein les mirettes,entre les Nazguls,les Oliphants et les trolls face à une armée de morts et des cavaliers braves.Sans oublier l'attaque d'Arachnée.Certaines interactions prennent une tournure shakespearienne.C'est l'aboutissement total de l'épique et de l'intime,de l'émotion et du spectaculaire.Avec le message que l'amitié,la loyauté et le courage valent plus que tout.L'enchantement finit de nous emporter dans cette oeuvre colossale,laissant 1000 images indélibiles dans la tête... "
5.0," Quand on dit que les trois films de Peter Jackson sont des formidables adaptation du roman de Tolkien c est particulièrement vrai pour le retour du roi. Le film réussi même la prouesse de se montrer encore plus de lyrisme d héroïsme que dans l œuvre originale. À ce titre la bataille de Minas Tirith est un véritable sommet, spectacle sensationnel on en prend dans les mirettes comme rarement au cinéma. Dans un aspect plus intimiste la relation entre Gollum et Frondon atteint une réelle perversité entre deux ""drogués"" à l anneau qui sont prêt à aller jusqu'à la destruction de soit ou de l autre. À ce titre la toute première partie du film avec la rencontre de Smeagol et de l anneau est un des grands moments de la saga. Autrement dit le retour du roi conclut en apothéose une des œuvres les plus fantastique du cinéma et un hommage fantastique à l œuvre majeur de l héroïc fantasy. "
4.0," Version longueAttention : critique contenant des éléments précis du déroulement de l'intrigue.Pour la suite et fin de cette si belle aventure qu'est Le Seigneur des Anneaux, Peter Jackson continue d'appliquer la même recette que dans les deux précédents et conclue une saga aussi cohérante que fantastique. Ici il reprend là où s'arrêtait le second et met enfin en place la tentative de destruction de l'anneau.Pourtant, et c'est le cas à chaque vision, Le Retour du Roi me laisse toujours un peu sur ma faim, n'arrivant pas à hauteur des deux précédents et ce n'est pas à cause de sa mise en scène mais plutôt dans l'histoire d'origine et l'adaptation scénaristique de Jackson. Si j'adore la bataille de Minas Thirit, sa finalité est bien trop brutale et guère convaincante, on ne peut pas conclure un spectacle de cette ampleur par la simple venue d'une armée de fantômes indestructibles qui détruit tout sur son passage. De plus, comment ne pas évoquer ce qui est pour moi l'un des personnages les plus fascinants et fabuleux de cet univers, à savoir le roi sorcier. On le voit d'abord peu, ne faisant qu’aiguiser ma patience, notamment à travers les mots de Gandalf évoquant sa force et sa puissance... et puis ça s'arrête là. Il est terriblement mal exploité et sa mort est aussi brutale que désagréable, une mort dont n'est pas étrangère Eowyn, qui représente aussi l'un des points qui m'a le plus déçu dans cette saga. Très mal écrite, elle bénéficie d'un personnage aussi caricatural et niais que ses dialogues...Bon, excepté ces quelques points, c'est un sans faute de la part de Jackson. Je risque de me répéter par rapport à ce que j'ai déjà écrit sur les deux précédents films de la saga, mais c'est juste majestueux et il réussi ce qu'il n'a pas été capable de reproduire avec sa trilogie sur le Hobbit. Il nous plonge littéralement dans l'univers de Tolkien, on est immergé en plein coeur des terres du milieu et c'est un vrai régal. La construction du récit est remarquable, notamment dans la façon de gérer les différentes intigues, tandis que chaque personnage est suffisament développé pour être intéressant, voire attachant pour certain et ne pas laisser indifférent. Ici il axe logiquement son oeuvre autour de l'anneau et donc du trio Sam/Frodon/Gollum qui est toujours magnifiquement exploité, voire même fascinant avec un Sam volant la vedette à Frodon. L'atmosphère est toujours, à ce point, prenante et surtout sombre, malgré les quelques touches d'humour et de légèreté qu'il met en place.Les morceaux de bravoures du Retour de Roi ne se comptent même plus, tant dans les diverses batailles que la finalité de l'anneau ou le passage vers Minas Morgul. L'intensité est à forte dose dans les moments propices tandis que sa façon de réaliser est remarquable, les batailles sont lisibles et totalement prenante tandis qu'il sublime les paysages qu'il a à sa disposition. Visuellement c'est splendide, la reconstitution participe totalement à l'immersion au coeur de l'oeuvre tandis que le mélange entre décors naturels et effets numériques est impressionnant. Comme dans l'ensemble de cette saga, s'il fait, à ce point, ressortir l'intérêt, la passion et les sensations des enjeux et personnages, c'est aussi grâce aux interprètes qui se fondent totalement dans l'univers de Tolkien, ainsi qu'aux partitions d'Howard Shore, toujours magnifique et se fondant à merveille dans cet univers.Décidément, je ne me lasserais jamais de cette saga et si Le Retour du Roi commet quelques légères fautes non aperçu dans les deux opus précédents, cette saga n'en reste pas moins remarquable à tout point de vue, un vrai régal qui m'aura marqué et qui continue de m'impressionner, m'emporter et de me fasciner. Merci encore à Tolkien et surtout Peter Jackson pour cette remarquable mise en image. "
5.0," La fin de la trilogie de Jackson. Ce dernier n'aura jamais était autant au sommet de son art, démontrant son talent au travers de scènes de batailles grandioses. Incontournable. "
5.0," Commentaire valable pour l'ensemble de la trilogie: Furieusement épique, un spectacle colossal et surtout très émouvant. Le chef-d'oeuvre absolu du septième art! Cette trilogie et mon film préféré. "
5.0," 3h fantastiques, avec scènes de bataille épiques (la fin est d'un niveau rarement atteint au cinéma), paysages toujours fantastiques. Les moyens sont gros, on se l'accordera vite en voyant les immenses armées marcher sur les Minas-Tirith. Vous pensiez que le Gouffre de Helm était une bataille d'un niveau jamais atteint au cinéma ? Jackson repoussera les limites de l'action. Bref, dépaysant, magique, poignant, et finalement émouvant, Le Retour du Roi est bien la conclusion épique d'une épopée formidable. Y'a qu'à voir les 20 dernières minutes, que certains jugeront pompeuses, et bien je dis que c'est là qu'on voit comment un réalisateur sait clore en beauté et avec soin une saga merveilleuse. "
5.0," Si tu as aimé La Communauté de l'Anneau et Les Deux Tours, tu ne seras pas déçue par Le Retour du Roi : 3h20 d'épopée, de décors époustouflants. 3h20 magiques. Tout comme dans Les Deux Tours, le film repose sur la correspondance entre les combats qui opposent les hommes aux armées de Sauron et le combat intérieur de Frodon le Hobbit, tiraillé entre la force d'attraction de l'anneau et son sens du devoir et de l'amitié. Les scènes de bataille, violentes et spectaculaires, sont comme la traduction du conflit qui habite Frodon, sans cesse tenté de céder à ses pulsions. Le personnage de Gollum, pathétique et décharné, rappelle d'ailleurs sans cesse au spectateur ce qui attend Frodon s'il succombe au pouvoir destructeur de l'anneau.Dans ce Retour du Roi, les éléments d'intrigue mis en place auparavant prennent toute leur ampleur à mesure que le dénouement approche : le voyage de Frodon, Sam et Gollum est aussi captivant que les grandes batailles qui font rage dans la Terre du Milieu. Mes ongles rongés sont là pour en témoigner.En 3h20 de film, les scènes chargées en émotion sont légion : la beauté de la cité de Minas Tirith rivalise avec la force des scènes de combats gigantesques, qui elles-mêmes font concurrence à des prises de vues époustouflantes... Comme ce moment où les feux du royaume du Gondor sont allumés les uns après les autres dans un mouvement étonnant de fluidité. Les plus fans seront déçus d'une seule chose : la fin, qui est incomplète et prive d'information, il faudra donc attendre la version longue ou lire le livre!! A vous d'en jugez. "
5.0," ""Le retour du roi"" clôture la trilogie du Seigneur des anneaux en beauté ! Et quel chef-d’œuvre , le meilleur film de la trilogie selon moi , même si il est vraiment dur d'en choisir un quand on considère cette trilogie comme un seul et unique film de 9 heures ! Bataille épique , orques , trolls et compagnie plus moches que jamais , des scènes de combats magnifiques ( notamment seul ou Legolas descend un oliphant et ou Gimli lui dit ""Ça ne compte quand même que pour un !"" ) . Sans oublier les aventures périlleuses de notre porteur d'anneaux , de son fidèle jardinier et du sournois Gollum ! Toutes ces scènes sont portés par des acteurs à fond dans leurs rôles , donnant ainsi toute leurs splendeurs aux personnages qu'ils campent et qui marqueront l'histoire du cinéma à jamais ( et nous aussi au passage ! ). Peter Jackson signe donc ici sa plus belle œuvre d'art . Pour tout cinéphile qui ce respectent , plonger vite dans 9 heures d'émotions , de batailles intense et de voyages épiques ! "
5.0," L'épisode final de la légendaire sage du Seigneur des Anneaux ( attention au Hobbit cependant ! ) qui consacre cette trilogie en la plaçant au Panthéon des meilleurs films jamais réalisés et basés sur un livre ( que dis-je, un grand nombre de livres...! ) "
