Note,Commentaire
0.5," Un film insipide, ou le seul prétexte est l’utilisation d’effets spéciaux déjà vus et revus.L’invitation de guest stars déjà présents dans les anciens Spiderman n’a pour objectif que de donner un peu de consistance à un scénario inexistant. Le seul intérêt de ce film c’est les 10s de l’effet 3D du générique Marvel, En bref ce film est une daube infinie, gardez vos sous -( "
0.5," Pffffffffff 2 heures 29 m de scénario légèrement débile pour super fan service ""hiper"" pour peut être remplir les caisses de la production Marvel, pour peut être plaire un peu à tout le monde, au point où quand on commençait à se faire ch.er surtout moi, soudain la salle applaudi ""why?"" à ok. Difficile pour moi de défendre ce film trop commercial. Rien de génialissime, c'est trop banale dans l'action, peu de magie dans les personnages et surtout trop compliqué pour moi d'y croire, quelques idées avec beaucoup de millions de moyens mais malheureusement mélangées dans une bouillie indigeste de scénario et une histoire faussement nostalgique. Ce film ne m'a pas fais rêver, ni impressionné, ni attendri, on efface tout et on recommence est la seul consolation peut être, visiblement mon n'avis ne va pas effondré son succès annoncé pour Noel...alors allez y c'est de la bombe !!! "
0.5," Dès les premières minutes en voyant les effets spéciaux j'ai été surpris dans le mauvais sensTom Holland est toujours aussi insipide, il ne dégage rienCe qu'ils ont fait avec les anciens méchants est déplorable "
5.0," Le film est excellent parfait comme un film qu'on attendait depuis des années, le multivers est pleins de surprise on attendait pas mieux de voir ça, même si on se doutait déjà de qui allait avoir suite aux événement vraiment je recommande à tout ceux qui ont vu les précédents Spider-man de Sam Raimi et The Amazing Spider-man d'aller le voir! "
3.5," Alors comment dire .... évidemment nous sommes en présence ici du plus gros fan service pour un film Spiderman il s'agit peut être même du meilleur film depuis la version de Sam Rémy néanmoins on reste frustré car les bande annonce nous a presque tout dévoiler et les surprises ont était globalement gâché. la photo est globalement très moyenne et on a très peu de ""jolie plan"" qu'il nous reste en tête a la fin du film. la réalisation également de Jon Watts est malheureusement raté "
0.5," Quelle surprise ! Quelle surprise... de voir autant de critiques dithyrambiques pour un film qui n'a pourtant aucune consistance cinématographique. Je ne prétends pas que No Way Home soit un ratage total (car ce serait oublier le bonheur qu'il procure à des millions de spectateurs, ainsi que le retour massif des gens en salle - et ça, ce n'est pas rien), mais tâchons de ne pas tout mélanger. Si génie il y a, le crédit revient uniquement à ces merveilleux décisionnaires de chez Marvel Studios qui, en bons financiers avides de sous-sous, réussissent l'exploit du siècle : donner l'illusion d'un film de qualité en misant uniquement - et vous en conviendrez, j'en suis certain- sur le fan service. C'est un fait. Et surtout... un problème.Car à partir de là, la seule chose qui importe à leurs yeux n'est plus de créer une œuvre cinématographique cohérente mais bien un produit de consommation rapide afin que le spectateur - en bon consommateur qu'il est- se retrouve en terrain familier... et même fantasmé...C'est ainsi que l'on se retrouve avec un long-métrage de 2h30 qui ne réussit rien de ce qu'il entreprend : - Scénario paresseux se reposant uniquement sur des facilités narratives déconcertantes.- Humour omniprésent qui vient constamment briser les intentions dramatiques du récit- Des enjeux jamais aboutis et évincés du récit dès qu'ils deviennent trop encombrant...- Des acteurs en roue libre... vaguement dirigé par un réalisateur prisonnier de la machine Marvel, et dépourvu de la moindre vision artistique. Tout devient alors binaire : heureux = blagues / tristesse = larmes. Aucune autre nuance de jeu ne nous est proposé... et je me suis bien vite retrouvé prisonnier d'un spectacle d'une pauvreté affligeante ; en parlant de pauvreté (quelle ironie pour un film à plus de 200 millions de billets verts...) la mise en scène est de loin, le -mal-heureux gagnant...A ce niveau, cela relève presque de l'exploit (le deuxième ?) : faire un film Spiderman sans une once d'idée de mise en scène, c'est fort. Très fort. Que ce soit avec les séquences d'action illisibles, ou les séquences intimistes dénuées de tout point de vue, il n'y a rien à se mettre sous la dent... et pourtant la faim m'assaille.... (et non la fin malheureusement). Finalement, l'ennui prend le pas aussi certainement que les effets spéciaux envahissent l'écran. Bien sûr, je ne m'attendais pas à un chef d’œuvre en entrant dans la salle, mais au vu de toutes ces déceptions, j'espérais au moins pouvoir me rattacher à la fibre nostalgique tant vantée dans les bandes-annonces. Et là encore... c'est un naufrage. Non content de puiser dans les anciens films Spiderman pour créer de l'intérêt à une trilogie qui n'en possède aucun, le film réussit un nouvel exploit (le troisième !!) : celui de dévitaliser, de ridiculiser l'héritage de la trilogie de Sam Raimi, et de la duologie de Marc Webb. L'ennui se transforme alors en gêne malsaine... et contre toute attente : la salle est en délire... Pire, elle en redemande....! Encore et encore...!! A croire que malmener, sous exploiter, massacrer les personnages iconiques de notre jeunesse ne suffit pas... Il faut les achever. C'est dans cet état d'esprit que je quitte la salle, sans attendre la scène post-générique censée annoncer le produit suivant - pardon ""le film"". La déception m'envahit de plus belle quand je repense à ces salles alentours, pour la plupart vides, et pourtant remplies de merveilles cinématographiques (West Side Story, Illusions Perdues pour ne citer qu'eux).Allez, tout n'est pas perdu : les salles se remplissent à nouveau ! Espérons seulement que cela ne se limite pas aux acrobaties de l'homme araignée... ;) "
5.0," Pour la première fois dans son histoire cinématographique, Spider-Man, le héros sympa du quartier est démasqué et ne peut désormais plus séparer sa vie normale de ses lourdes responsabilités de super-héros. Quand il demande de l'aide à Doctor Strange, les enjeux deviennent encore plus dangereux, le forçant à découvrir ce qu'être Spider-Man signifie véritablement. Pour la troisième fois, on va retrouver Jon Watts à la réalisation pour ce 27ème film du MCU et le 4ème de la phase IV. Pour adapter ce personnage créé par Stan Lee et Steve Ditko, cela va être Chris McKenna et Erik Sommers à l’écriture du scénario, comme les autres opus. C’était le film que j’attendais le plus cette année, et j’ai trouvé que Spider-Man: No Way Home était une pépite.  Pour mettre les choses aux claires, cette critique n’aura aucun spoil.  Ce troisième volet de la trilogie consacré à Spider-Man dans le MCU se prépare à battre des records, en tout cas si on en croit les premiers échos. En effet, les rumeurs étaient nombreuses sur la tournure qu’il allait prendre. Les fans étaient impatients de le voir. Pour tordre directement le cou au détracteur, pour moi ce n’est absolument pas un “fan service”. Tout a un sens. Forcément, arriver au dernier film de cette trilogie sonne comme la fin d’une ère. Comme chaque fois que cela se passe, une forte émotion va naitre naturellement. D’autant plus que le MCU post EndGame n’avait pas encore eu son gros film. Black Widow et Shang-Chi ont eu un bon accueil sans être mémorable, et Les Éternels étaient trop déconnectés pour exploser. Voilà que Marvel Studio et Sony se mettent à rêver du milliard.  Attaquons-nous au concret. L’histoire est prenante du début à la fin. Déjà, l’introduction est bien rythmée afin de nous mettre en bouche tous les tenants se rattachant à l’intrigue. Les deux heures trente vont passer incroyablement vite. Pour ne pas s’ennuyer, on aura droit à pas mal de retournements de situations. On ne peut pas dire que le dérouler est linéaire. Cela est dû en partie au fait qu’est explorée la partie mystique avec le Docteur Strange. Ce sont des notions peu connues et qu’il est intéressant d'explorer. Cela se sent que Spider-Man: No Way Home va être un tournant pour la construction du MCU dans ce qu’il est possible de faire.  Les passages d’actions vont être très bien fait. Personnellement, j’ai adoré les différents affrontements. Ils vont être impressionnant en usant bien des caractéristiques de tous les personnages. Surtout que derrière chaque combat, il va avoir de véritables enjeux. On sent que chaque victoire ou défaite peut-être capitale pour la suite. Pour mon plus grand plaisir, la FX a été particulièrement bien soigné en étant irréprochable. Globalement, le ton du film va être plutôt sérieux, plus que dans les précédents sur tout ce qui va en ressortir. Les larmes peuvent couler je vous préviens. L’humour est bien présent mais bien dosé. Il revient régulièrement mais ne casse pas des passages importants. La très grande majorité du temps, c’était efficace. Parlons un peu du héros du jour, Spider-Man. Tom Holland ne cesse d’impressionner dans ses prestations. On voit qu’il grandit avec son personnage. C’est l’occasion de faire murir l’homme araignée. Une évolution bienvenue car à force il aurait fait du surplace. Comme d’habitude, Zendaya et Jacob Batalon sont les acolytes idéaux. L’ajout de Benedict Cumberbatch, acteur que j’adore, apporte une richesse incroyable. Les méchants aussi vont être charismatiques. Ils vont proposer une vraie intensité. Je ne critique pas Le Vautour ou Mysterio, loin de là, mais je dois reconnaitre que là on passe au stade supérieur. "
2.0, d abord c est le spiderman dont j ai pas du tout aime les histoires car mauvaise Celui ci ne change rien l histoire est mal amener les mechants deja vu et mal amener et j aurai aimer voir un ou plusieur enemis de spiderman pas encore vu comme le chacal kraven ou le rhino ou encore mieux carnage et venomLe film est long et a des moment manque de rythme en plus la scene final est brouillonne a tel point qu on a du mal a suivre l action Bref depuis que c est disney qui a repris ce hero aucun de ces films ne ma plut 
2.0," Spider-Man No way home est un film proposant avec un fan service mal exploité. Avec aucune construction scénaristique, le film se noie dans un ensemble de caméo qui nous ferai penser plus à une parodie que autre chose... Une Bande annonce très mal faite car les seuls moments ou nous voyons un personnage important dans la bande annonce sont les seuls moments du film encore une fois pour vendre un billet et du popcorn... Fric, Fric, Fric voilà ce à quoi ce résume le film. Malgré de bonne intention et de bonnes idées au départ (affronter le regard de l'autre, mélanger les univers, créer de nouveaux enjeux et de nouvelles équipes) Le film n'arrive pas à sortir la tête de l'eau. Bien triste pour un Studio comme MARVEL qui n'arrive pas à ce renouveler depuis Endgame.... D'abord Black Widow puis Shang-chi et maintenant Spiderman la descente au enfer de MARVEL continue. Il serai temps de se réveiller et d'arreter le clientélisme et le woke à deux balle qui ne fait plaisir que aux enfants de 12 ans. Quel déception ! Toute fois les seuls bon points positifs du film sont la musique et les effets spéciaux qui serte ne suffisent pas à faire un film.... Attention Spoiler : Le rajeunissement de Tobey Maguiere est ultra mauvais on dirait un « action men » avec une seul expression un sourire niais tout au long du film. "
2.5," Malheureusement on reste dans la continuité de cette trilogie.., un cinéma pour les 7-13 ans...Chaque intrigue, personnage, réplique est ""Dinseyifié"" pour ne pas choqué et s'en est limite attristant..Les trois Spider-Man sont réunis et c'est tout ce qu'il y a a retenir. "
0.5," Du fan service de bas étage. Aucune construction scénaristique, aucune proposition de mise en scène, Marvel à son pire, en mode pilote automatique et alignage de personnages cultes pour masquer le gouffre abyssal de ce produit réducteur et bêtifiant. Reste un film pour enfants divertissant. "
0.5," Du grand n'importe quoi; plus ça va moins ça va et plus c'est nul; tom holland et sa bande d'ados débiles ont vraiment tué la franchise; entre des personnages qui n'ont rien à voir avec les originaux mais qui sont là uniquement pour plaire à la culture ""woke"" et un scénario bâclé, franchement c'est trop; l'histoire n'a ni queue ni tête, je pense qu'il faut arrêter avec ce faux spiderman ça en devient guignolesque. Même Venom 2 passe pour un chef d'œuvre en face d'une telle bouse. Franchement rien n'a trouvé grâce à mes yeux, pas même  spoiler:  la présence d'anciens vilains ou des deux autres spideys . Allez, stop, on arrête tout maintenant. Le summum de la nullité vient d'être atteint. "
0.5," Je me suis inscrit sur ALLO CINE juste pour pouvoir noter ce film au scénario pour enfant de 11 ans. En effet, j'avais prévu de ne plus aller voir de MARVEL au cinéma mais la bonne note sur ALLO CINE m'a laissé pensé qu'on avait enfin un bon film, digne de IRON MAN 1 par exemple ... Mais quelle misère scénaristique !!!? Donc, avec cette note pourrie, j'espère éviter à mes semblables cette déception. "
2.0," Film fan service plat et ennuyeux , dont les ressorts dramatiques sont très artificielles . La photographie est laide et terne ... enfin je ne rentrerais pas dans le scénario afin de ne pas spoiler le film ... dommage car le film commençait fort bien et on pouvait s'attendre à un grand film . Dans le classement des films Spiderman je le mets en avant dernière position entre homecoming et amazing Spiderman 2 ( le plus mauvais ) "
1.0," Quelques blagues de bas échelle, beaucoup (trop) de fan service, une histoire niaise et parfois et même très souvent incohérente. Le tout conjugué a une intrigue bidon sur les decisions de Strange et sa capacité a gérer un sort simple et qui plus est altère le multivers? Si j'avais un mauvais goût pour l'humour je dirai ""NO WAY"".Tiens en parlant d'humour, la réunion de 3 spidey sert a quoi? Il ne parle de rien si ce n'est que de leurs lanceurs en faisant des hallusions aux sexes, un petit arrière gout de Justice league de Whedon.Bien sur le Fan service a fonctionné, et tout ça aurait été impossible sans le très talentueux Ned LEEDSIl y a trop de chose qui ne vont pas, et c'est malheureux car le film aurait pu etre très bon. Seul point positif tom holland dans le final devient réellement Peter PARKER et non Peter STARK "
5.0," génial j'adore le film il est vraiment bien fait et j'adore l'univers, jd vais pas spoilers mais allez le voir "
1.5," Je vais être clair, ce film est pour moi un immense foutage de gueule. Il n'y a aucune intrigue, du moins c'est bidon, tout n'est que prétexte pour fourrer tout les personnages marquants des anciens films Spider Man. Le pire c'est que du fanservice débile. Pourtant il y avait vraiment quelque chose à faire avec le multivers, Doctor Strange et le fait que l'identité de Peter Parker soit révélée, tout en y incorporant les anciens méchants et les autres Spidey. Mais c'est réellement très mal écrit. Il n'y a que la fin (après le climax) qui m'a surprise. Sinon aucune dramaturgie, le scénario est inexistant. Quand on aperçoit une petite lueur dramatique tout de suite arrive une vieille blague comme Marvel en fait tant. J'ai eu espoir pourtant, les 20/30 premières minutes sont plutôt très bonnes. Mais le sujet qui aurait pu être très intéressant à exploité pour moi (comment Peter Parker va s'en sortir avec son identité révélé au monde entier) est expédié si vite. A partir du moment où Peter va chez Strange c'est terminé.De plus il n'y aucune ambition de mise en scène, rien. C'est même par moment assez indigeste dans les scènes d'actions, c'est assez navrant pour un film qui n'avait que ça pour sauver un peu les meubles. Et même quand c'est potable c'est recopié sur Sam Raimi.Mais le pire n'est même pas la. Maintenant tout le monde le sait, dans ce No Way Home on peut retrouver les méchants des films de Sam Raimi et Marc Webb (Électro, le Lézard, Docteur Octopus, le Bouffon Vert et l'Homme Sable) ainsi que les Spider man de Tobey Maguire et Andrew Garfield. C'était excitant mais c'est complètement raté. Tout simplement car leur utilisation est catastrophique. Les méchants ne sont absolument pas respectés (à part peut être le Bouffon Vert). Ils ne sont là que pour faire figuration et donner du plaisir à des personnes naïve. Quand je vois Flint Marko, l'Homme Sable, qui dans le Spider Man 3 était un personnage très touchant, se retrouver à faire des blagues bidons ça me sidère. Je ne parle même pas de la rencontre entre les 3 Peter Parker. J'ai rarement vu des dialogues aussi gênants. Tout est dans l'excès, c'est outrancier à mort. J'avais envie de casser mon siège quand j'entendais leurs discussions. Mon dieu comment avez vous osez vous foutre de la gueule du monde à ce point. Ce qui me désole plus c'est que les gens sont réceptifs. Je ne comprends pas. Sérieusement sortez de votre bulle Marvel ou film netflix et regardez du vrai cinéma, vous vous rendrez peut être compte que ce film est mauvais. Bref une déception énorme. "
0.5, Le plus décevant de tous. Scénario n'y fait ni à faire. La fin d'une belle série c'est vraiment dommage.Trop d'images de synthèses. Pas assez centré sur Spider-Man mais plutôt sur ses ennemis. En gros on pourrait appeler le film Le retour des ennemis de Spider-Man. 
0.5," Je sais que je vais décevoir beaucoup d'enfants et d'adolescents mais je regrette profondément d'être allé voir ce film. J'aurais mieux fait de me cuisiner une bonne daube plutôt que d'aller en voir une au cinéma. Le seul truc sympa, c'est de voir les 3 spiderman réunis car après, ça ne vole pas haut. Je me suis ennuyé à mourir. Les studios ne savent plus quoi inventer pour attirer les foules. Bref, de l'argent jeté par la fenêtre... "
5.0," Ce Spider Man, c'est comme une saison de RuPaul spécial all stars avec toutes les gagnantes et toutes les filles les plus cultes et marquantes de 15 ans de shows... comprendra qui comprendra, mais bon. Y a pas grand chose à dire: c'est le film qui mettra tous les fans d'accord. Effets spéciaux toujours aussi soignés, de la nostalgie, de l'avancé, du rire, des larmes, des combats, une folle envie de savoir ce qu'il se passera pour la suite des Marvel, tout est là pour nous faire saliver du début, et jusqu'à la fin, et même plus encore. Déjà culte. "
4.5," On l'attendait, le voici enfin : le troisième volet de ce Spider-Man s'attaque au multivers, sans surprise mais avec une impatience de grand enfant. Fan service, oui c'est certain mais quel énorme plaisir ! L'histoire reprend tout de suite la fin du deuxième volet et enchaîne, avec un Peter Parker démasqué, qui va tenter de demander de l'aide à Dr Strange, mais rien ne va se passer comme prévu. Peter est naïf, il veut bien faire mais est toujours pris de maladresse, ce qui va lui causer pas mal d'ennuis. On en apprend davantage sur le multivers, ouvrant des portes à de bons vieux méchants connus de tous (si on connaît un minimum les anciennes sagas) et peut-être d'autres...2h28 de film sans ennui, dynamique, plein d'effets spéciaux soignés , de scènes combats haletantes et surtout une nostalgie qui ravira tous les spectateurs. Un délice !http://cinephile-critique.over-blog.com "
4.0," Niveau fans services et nostalgie on peut dire que le film assure un max, difficile de rester insensible si l'on a été marqué un tant soit peut par les films spiderman en globalité. Revoir tout les acteurs qui ont contribué à cette saga bien avant que Marvel soit empereur dans le domaine est un régal. Ce qui est le plus dommage malgré la faiblesse du scénario, mais qui est comblé par le rythme et surtout cette fibre nostalgique, c'est la mise en scène de Watt qui ne sait pas toujours rendres grandioses ces plans de mises en scènes en les rendant lambdas et peu inspirés, ce même spiderman entre les mains d'un réal plus accomplie aurait sûrement donné encore plus de puissance de personnalité et de charisme à l'ensemble. Ensuite viennent certains dialogues, que dire de la discussion de nos trois héros sur la statue de la liberté ! Celle-ci est d'une futilité sans nom. Loin d'être parfait dans la mise en scène mais remplie largement son quota en terme de divertissement et probablement le meilleur Marvel de cette nouvelle phase, en attendant la suite de Dr Strange. "
5.0, Alors… que dire !!!!! Le film est INCROYABLE. Tant de nostalgie !!! Compliqué de faire une critique sans spoil mais juste fou !!2 scène post crédit !! 
2.0," Non. Non Marvel / Sony tu ne peux pas nous faire saliver, nous promettre multivers et merveilles, pour ne rien en faire.Pour compléter un peu cet avis : le film manque de tout, et étant trop long. On nous annonce le multivers et tout ce qui va avec, on nous annonce la folie des possibilités infinies, et on a des effets moches qui entourent des combats plats dans le noir. Quand on a vu le Spider Man d'animation Into the Spider Verse (New Generation en français ?), qui faisait tout si bien, qui était visuellement fou, toujours surprennant, on ne peut pas reprendre cette même idée en film et faire tout moins bien. J'ai souvenirs de 3 moments passables dans le film, où on se rappelle qu'en effet on a une caméra et on est là pour montrer des trucs avec. Tout le reste est en plan fixe devant un fond vert assez visible, avec des acteurs qui ne sont pas dans la même pièce mais tournent leur scène chacun leur tour (je me trompe peut être, mais les dialogues sonnent si faux parfois).Le film n'est pas désagréable, mais n'a aucun souffle épique et une dramaturgie à côté de la plaque. Je mets 2 étoiles en voulant lui mettre un 0 tant le film est minuscule. "
5.0," tout simplement magnifique, tout y est tout est parfait. Un cocktail de tout, des effets spéciaux réussi l'émotion est là et le côté sombre s'installe parfaitement "
0.5," Marvel pond une nouvelle fois un film automatique, sans surprise, sans prise de risque, sans créativité. L'intrigue est mal amenée, les plans sont trop classiques et trop déjà vus pour créer un quelconque étonnement. Bref, on a rarement autant touché du doigt le concept de ""fast film"" : c'est comme le fast food, c'est sucré, c'est sympa de temps en temps, mais c'est de l'industrialisation massive de trucs qui ont tous le mêmes goût et ça n'aura jamais la grâce et la volupté d'un gastro. On est très loin d'un film qui marque. "
5.0," Top 3 du MCU sans conteste ! Une conclusion de la première trilogie sur les débuts du tisseur ,son développement difficile en tant que super héros et enfin ce bijou qui en fait de lui un homme libéré : SpidermanLes prochains films seront sans spoiler d'un autre ton c'est évidemment sur. "
0.5, j’ai beaucoup l’univers Marvel et le connais très bien Ce film est très décevant et la mise en scène est une catastrophe aucune émotion tout est mal amené et le film aurait un bien meilleur potentiel avec une meilleure écriture et réalisation 
1.5," Wouaw que dire....je ne sais pas quoi penser de cette Spider-bouse..Du super réchauffé, ça frôle même le ridicule, je ne sais qui sauver dans le film.. "
4.0," Comme malheureusement beaucoup de films désormais, les bons sentiments rendent les décisions du héros complètement à côté de la plaque ce qui entraîne les catastrophes. Certes il faut la matière pour faire un film, mais c'est toujours : ""il faut être gentil"" ! Déçu donc de la guimauve, mais un spectacle incroyable qui vaut le détour ! "
2.5," Un film en demi teint :Points forts : la nostalgie évidemmentDes acteurs jouant correctement leur rôle Points faibles : plusieurs incohérencesUn scénario bâcléUn humour qui cassent le rythmeEt un peu tard de faciliter scénaristique de type tais toi c'est magique[ spoiler:  spoiler] Ned le copain humour , par pitié sa seule existence casse le film non pas qu'il joue mal mais c'est le rôle en lui même qui va pas. Avec trop de tais toi c'est magique et hop 3 spiderman rassembler[/spoiler][ spoiler:  spoiler] La machine qui répare les [/spoiler] spoiler:  méchants tais toi le scénario a dit que c'était technologique [spoiler] Un homme sable et le lézard qui ne servent que peu le scénario hélas spoiler:   Par contre le retour des spiderman quel plaisir  spoiler:   Les effets spéciaux sont propres [/spoiler] "
3.5," ATTENTION SPOIL A la base j'étais plutôt rétissant à l'idée de voir ce film car je n'avais pas du tout aimé les 2 derniers films avec Tom Holland , même si il a un tempérament sympathique je le trouve vraiment très en-dessous des deux autres acteurs qui on incarné spiderman. Mais quand la bande annonce est sortie, comme tout le monde j'avais vraiment envie de retrouver les anciens personnages des films précédents (trilogie Sam Rémi et les Amazing). L'attente est devenue énorme et j'en attendais beaucoup de ce film. Et pour le coup je ne suis vraiment pas déçu, ce film m'a plu et même beaucoup. On assite ici au meilleure film avec Tom Holland qui élève son niveau de jeu . Et évidemment quand on aimé et grandit avec les premiers spiderman on ne peut pas rester insensible à l'arrivée des anciens antagonistes, Le bouffon vert, Docteur Octopus, ľhomme sable ext. Et aussi la grande rencontres entre les trois spiderman. C'est vraiment un pure plaisir, le film est rythmée on ne voit pas les 2h30 passés. Les acteurs sont bons, mentions spéciales à Willem dafoe qui est excellent. La rencontres entre les trois spiderman est excellente et leur dialogues sont vraiment pertinent . Certes c'est du fan service mais avec moi ça marche car c'est ce que j'attendais du film . Revoir Andrew Garfield et Tobey Maguire dire leurs vécu, leur parcours, leur peine et chagrin à Tom Holland avec des moments de légèreté c'est génial. Mais le film a des défauts et celui qui m'a le plus déranger c'est clairement l'humour qui beaucoup trop exagéré. On le connaît l'humour à la marvel dans le mcu mais le problème c'est que la plupart des méchant ne viennent pas du mcu et du coup ça ne colle pas avec leurs traits de caractère car les premiers spiderman étaient plus sérieux. A la limite quand c'est Jamy Fox qui fais des blagues ça va mais quand c'est les autres ça discrédite leurs personnages. Sauf pour les spidey (leur interactions humoristique fonctionne). On constatera aussi une mise en scène fainéante qui vraiment très classique alors que pour un film comme ça on pouvait attendre quelques chose de plus épique et mieux réaliser . Mais ces défauts n'enlève pas l'énorme plaisir de voir ce film rien que pour la nostalgie que cela va en tirer. "
4.5," un scénario recherché, des images et effets spéciaux exceptionnels, un retour des années en arrière, le meilleur de tous les spiderman à ce jour. plein d'émotion et de clins d'œil aux précédents film. courrez en salle! "
0.5," Hélas, même pour un inconditionnel de l'univers Marvel comme mes fils ou moi, ce film est une déception - mon, une épreuve. Hormis une accumulation de références en mode ""fan service"", on nage dans le néant scenaristique et plonge tête la première dans la bien pensance américaine, a laquelle les autres Marvel échappaient pourtant. C'est long, c'est laid, c'est écrit avec une truelle et plutôt mal joué. A fuir. "
4.0," Relier pour de bon tous les films Spider-Man...🤔 l'idée de réunir ces trois acteurs dans un même film est plaisante pour tous les fans.🔥🔥🔥Il faudra les ouvrir en grand ces portes, Le Spider-Verse 😱👊🏼😉 "
5.0, le trailer est magnifique ce qui ma donné le courage de publier ce commentaire dans tous les cas moi je fais confiance tom holland et les acteursPs:je suis un 2010 j'ai 11 ans merci de ne pas m'insulté 
4.0," Il est évident que les auteurs ont vu, envié puis se sont inspirés du succès mérité et si jouissif du film d'animation ""Spider-Man : New Generation"" (2018), le multiverse évidemment, mais surtout dans plusieurs clins d'oeil (un spider-man noir ?!) et à une mise en scène encore plus folle et inventive qu'on remarque surtout à 3-4 passages marquants du film. Le plus impressionnant est que personne est laissé pour compte ou sous-exploité. Une gageure à saluer, surtout que ce soin appporté aux personnages n'entame en rien la construction narrative. Le mix action-humour fonctionne à merveille et arrive à son comble dans une second partie qui offre son lot de surprises ; ou plutôt ce qui est si attendu arrive avec classe et gourmandise, cela annonce une dernière partie assez démente et si icônique qu'on pardonne quelques longueurs et des références trop appuyées. Le plus gênant est justement la toute fin, trop tirée en longueur, on frôle le pathos et le trop bavard, sans compter ce générique de fin peu créatif avec une chanson oubliable. Ca reste un très bon moment à voir, à revoir et à conseiller.Site : Selenie "
4.0," L’idée était alléchante et relevait presque du jamais vu... Mais elle était sacrément risquée. On aurait pu frôler l’indigestion ou faire face à un micmac narratif sans queue ni tête. Mais c’était sans compter sur les têtes pensantes du Marvel Cinematic Universe qui l’ont fait et on ne peut dire qu’une chose : c’est plus que réussi! Bien plus jubilatoire que le raté « Justice League » et tout aussi jouissif que les différents épisodes des « Avengers », le MCU connaît la recette des réunions de super-héros. Mais ici, c’est encore autre chose puisqu’on entre dans ce fameux multivers tant attendu. Si dans les comics cela passe sans accrocs, à l’écran c’est tout autre chose. Cela pouvait sembler téméraire, mais le script parvient à faire rentrer les trois sagas dans un seul film de deux heures et trente minutes d’une manière si simple et limpide que cela confine au génie. Bien sûr il fallait que tous les intervenants des trois sagas soient partants et c’est le cas. On peut en parler sans déflorer des secrets de polichinelle avoués à grand renfort de marketing, mais qu’il est plaisant de retrouver trois générations de Peter Parker sur la grande toile. C’en est presque émouvant et cela fait remonter une certaine nostalgie qui nous surprend. Idem pour les vilains de la saga quasiment tous réunis, et qu’il est original et notable de voir que, pour une fois, il ne faut pas les anéantir mais les sauver. Belle idée! Ce « Spider-Man, no way home » s’apparente presque au « Sinister Six » avorté de Sony qui devait réunir, à la manière d’un « Suicide Squad », les méchants iconiques de l’univers de Spidey. Ici on a donc une sorte de buffet royal majestueux, généreux et maîtrisé d’un personnage et de ses différentes itérations. Un best of en quelque sorte mais qui ne se contente pas de faire du fan service (même si celui-ci est fort présent).En effet, on ne compte pas les clins d’œil et les références à toute une génération de spectateurs, mais au MCU également. On sent que ce film avait une importance énorme pour le futur de cet univers au succès devenu incontournable, qu’on l’aime ou qu’on ne l’aime pas. Et les fans sont servis sans que cela fasse forcé tandis que les autres ne feront pas forcément attention et prendront leur pied quand même. On regrettera juste un petit ventre mou avant le final ainsi que ledit final, impressionnant mais encore une fois dans le noir et en pleine ville. Depuis le magnifique « Les Éternels », on a envie de voir des lieux de combats un peu différents. Mais Spider-Man reste un héros citadin alors... Enfin, le fait de prendre le Bouffon vert (encore) comme vilain principal n’est pas le meilleur choix mais cela reste personnel. Octopus ou le Lézard étaient plus réussis. Hormis ces minuscules réserves, c’est un plaisir de gamin de chaque instant. « Spider-Man, no way home » est émouvant, drôle et rythmé au possible. Jon Watts commence à connaître la chanson et livre le meilleur opus des trois de sa saga et, surtout, il confirme que Tom Holland est clairement la meilleure incarnation du super-héros. L’acteur est vraiment bon tout comme son amoureuse à l’écran Zendaya. Enfin comment ne pas saluer la qualité d’effets spéciaux sidérants. Pas le meilleur film de super-héros de tous les temps certes, ni du MCU, mais un pari réussi et un sacré pot-pourri du meilleur de l’univers Spider-Man. Bravo!Plus de critiques cinéma sur ma page Facebook Ciné Ma Passion. "
3.0," Suite directe du ""Spider-Man: Far From Home"" de 2019, ce nouveau Marvel nous propose un Peter Parker démasqué aux yeux du monde.Devenu vulnérable et fugitif, il va demander de l'aide au Docteur Strange.Celui-ci va tenter de lancer un sort qui fera oublier à la Terre entière l'identité de notre super-héros araignée, il va malencontreusement déclencher une réaction en chaîne multidimensionnelle quasi incontrôlable !J'ai eu un peu de mal à suivre cet opus totalement dédié aux fans de tous les épisodes Spider-Man tournés depuis le début des années 2000.Je ne maîtrise pas assez la saga, comportant à ce jour 3 comédiens différents (Tobey Maguire, Andrew Garfield et Tom Holland), pour pouvoir apprécier toute la plénitude de ce volet semblant fêter les 20 ans de ce super-gamin tissant des toiles en tous genres !L'action reste cependant ébouriffante, même si le scénario n'offre pas une réelle profondeur et tourne rapidement en rond.Un beau film en forme d'hommage qui plaira aux amateurs : de belles surprises en perspective pour eux !Site CINEMADOURG.free.fr "
4.5," Tous les ingrédients d'un bon spidey sont réunis : de l'action, de l'adolescence naïve, de l'idéalisme, de la vaillance, du drame personnel, de grands pouvoirs et les responsabilités qui vont avec...Et cette fois-ci, on y ajoute de l'absence, de la mélancolie, de la nostalgie...Très ruche visuellement et malin scenaristiquement. A voir pour se donner aussi l'envie de revoir tous les autres opus "
4.0," Un nouveau Spider-Man qui tient enfin toutes ses promesses ! Action, émotion ... et son lot de surprises ! "
