Note,Commentaire
5.0," Fan de Queen depuis 25 ans j'ai beaucoup hésite à aller voir ce film, les critiques ""officielles"" m'ont refroidi, et puis j ai consulte allo cine ou j ai constate le nombre hallucinant de critiques positives des spectateurs, le décalage étonnant entre la presse soi disant specialisee et ""les gens"". Selon moi ce film est formidable, bien qu'il se permette par moment quelques inexactitudes pour le passionné que je suis. Les acteurs sont bluffant, Malek est le sosie de Mercury dans ses années moustaches, l'acteur qui joue Brian May est incroyable, on croirait le vrai Brian May. Tout y est, la strato caster maison évidement, les coulisses du live aid,les chats, et bien sûr les chansons incroyables. Le film met l'accent sur le groupe et moins sur la période solo de Mercury. On y apprend aussi pas mal de choses amusantes. Bref, si vous aimez bien Queen foncez le voir ! C'est un TRÈS BON FILM "
1.0," Aller il faut le dire : ce film sera un succès commercial mais est déjà un échec artistique ! Ce n’est pas pour rien que les comédiens pressentis ce soient désistés pour des raisons de divergence artistique ! Comment faire l’impasse sur ces influences musicales du tout début soit avant à l’âge de 12 ans ? Et sa période à Zanzibar et celle en Inde ? Et les groupes qu’il a monté avant de rencontrer les futurs compères de Queen ? Et j’en passe. Avant de voir un film il faut bosser un peu le sujet quand même. Il y a vraiment beaucoup, mais alors beaucoup d’impasses sur Freddy Mercury !! Lisez donc ne serait-ce que sa page Wikipédia...Cela étant dit on retrouve avec beaucoup de plaisir les créations musicales de quelques tubes, ce qui contribue au plaisir de les voir réinterprétés. Cependant, ce film ne nous apporte que ce que l’on a envie de voir. Et, cher lecteur de cette critique, pose-toi la question du pourquoi d’absence de la part du public du film d’avoir envie de chanter, de vouloir danser et de taper du pied.Les meilleurs biopic musicaux restent à ce jour celui sur Johnny Cash et Brian Wilson. "
5.0," Excellentissime, ne serait-ce que pour le plaisir de vibrer au son des titres mythiques de Queen. La mise en scène et le montage auraient certes pu être un peu plus nerveux (le rythme est un peu 'plan-plan'), et les scènes de concert auraient pu être encore plus fortes et immersives (comme dans le récent A Star is Born), mais franchement quel bonheur que de réentendre les intros de Another One Bites the Dust, Somebody to Love, et les autres... Par ailleurs j'ai trouvé le fond plutôt riche et assez équilibré. Sur Freddie Mercury, j'ai aimé que l'accent ne soit pas trop mis sur le côté 'sex&drugs' que l'on connaît bien, mais dévoile derrière le show man de légende un homme au fond profondément seul, et très attachant. On découvre aussi l'histoire de la naissance du groupe et de certains de ses titres phares, et comment s'est construite leur vision du rocknroll. Au final, on passe vraiment un très très bon moment ! "
3.0," Un très bon film grand public!Même si est un film sur le parcours musical de Queen et ne pas sur la vie de Freddy Mercury je trouve qu’il manque de profondeur sur la noirceur du personnage très bien interprété d’ailleurs par Rami Malek, c’est trop fácil de faire un film d’un répertoire musical très connu par la terre entière, 2h15 passent crème, pour moi ça reste très superficiel mais ça se regarde. "
5.0," Parfait, magnifique performance des acteurs � j'avais des frissons à chaque chanson. Une vraie tuerie de revoir ces concerts de légende! "
2.0," film plat sans grand intérêt scénaristique. Une histoire édulcorée à outrance . On passe rapidement sur les frasques gargantuesques de freddy et sa boulimie de jeunes hommes et le reste du groupe est pratiquement passé à la trappe .. Mais , ceci dit remarquable performance de Rami Malek il est vraiment bluffant , k ai cru voir pendant quelques instants Mr Mercury himself dans certaines scenesHeureusement qu il reste la bande son 😀 "
2.0," Immense fan de Freddie je me suis précipité voir le film sachant que Freddie n'y serait pas...  spoiler:  Malheureusement, j'ai attendu que le film décole jusqu'à la scène du Live Aid qui est vraiment spectaculaire Tout le reste du film a été pour moi douloureux, crispant et ennuyeux. Le partis pris et les raccourcis peuvent être pardonnables si ils sont au service d'un récit efficace, mais malheureusement j'ai trouvé beaucoup trop d'éléments anecdotiques dans ce film. La gestuelle est au point le casting réussi, mais il manque cruellement l'esprit de Freddie...Raté pour moi. Je n'ai pu m'empêcher de regarder des docus sur Freddie en rentrant chez moi 😢 "
5.0," je ne suis pas un grand fan de queen même si je les ai vu en 1985 à l'occasion de the work tour à Bercy ....attiré par les bonnes critiques et évidemment par la personnalité de freddy mercury , je ne regrette pas mon choix... extraordinaire travail de bryan singer dans la reconstitution du concert mythique du Live Aid ....extraordinaire interprétation criante de vérité ....et évidemment une BO immortelle.... un grand moment de cinéma pour tous les amateurs de musique , un moment très très émouvant... "
4.0," C'est très difficile d'être objectif sur ce film surtout quand on est submergé par la nostalgie. Je n'irais pas jusqu'à dire que c'est un chef d'oeuvre mais je ne comprend pas non plus cet acharnement des critiques. Oui bien sur que le film a ses défauts, en ce qui me concerne je l'ai trouvé peu-être un peu trop ""propre et lisse"". Le but étant bien évidemment de rester PG13 mais finalement est-ce que cela nuit réellement au film ? Je ne trouve pas. Tous les aspects même les plus sombres de la vie de Freddy sont évoqués, certain avec plus de pincettes et de subtilité mais ils ne sont pas passé sous silence pour autant. D'ailleurs je trouve personnellement qu'on en dit bien plus en n'en montrant moins. Plus je regarde des interviews du cast, plus je pense sincèrement que ce film a été réalisé avec les meilleures intentions du monde. Le choix de Rami Malek m'a quelque peu dérouté au début car je ne trouvais aucune ressemblance avec Mercury mais plus le film avançait, plus je comprenais ce choix : je pense vraiment qu'il a été retenu car il a parfaitement compris Freddy Mercury en temps qu'homme et pas uniquement en temps qu'artiste. Son interprétation est tellement juste qu'elle m'en a fait oublier cette non-ressemblance. D'ailleurs tous le reste du casting est absolument incroyable.Il ne faut pas que les gens oublient qu'il s'agit d'un film et non d'un documentaire donc bien évidemment que tout cela est romancé. Ce film était un pari incroyablement risqué mais qui a su rester dans le respect jusqu'au bout et en évitant plutôt bien la caricature ou le mélodrame. Donc je dis bravo. "
3.5," Sur le plan musical en général, je suis un novice.En ce qui concerne Queen, le mythique groupe de musique, ""novice"" est un euphémisme. Je connais évidemment leurs morceaux les plus connus (quand même), mais à part Freddie Mercury, j'étais incapable de sortir le nom des autres membres. C'est dire... J'en aurais presque honte.Bref, tout ça pour souligner le fait que je suis bien conscient qu'il doit y avoir de plus ou moins nombreuses inexactitudes sur de plus ou moins nombreux points. Je serais donc bien incapable de juger le film sur la fidélité par rapport à la réalité. Je comprendrai néanmoins si certains fans inconditionnels, spécialistes et historiens du groupe crient au scandale ou s'offusquent sur le manque de rigueur et de précision éventuel de l'ensemble de l’œuvre sur le groupe et ses membres.Mais après tout, c'est un film, une fiction, et non un documentaire. Et pour les ignares comme moi, c'est initiatique.On ne peut nier que Bohemian Rhapsody comporte des défauts (plus ou moins nombreux).La narration est parfois brouillonne. Un peu trop de raccourcis sont emplyés. Les débuts du groupe est je trouve un peu vite expédiée. La genèse de Queen, leur premier album, leur première tournée américaine, tout se fait en un claquement de doigt. Il aurait été je pense intéressant de prendre un peu plus le temps de développer tout cela.Ensuite, le film se contente d'expliquer l'évolution du groupe, l'évolution de Mercury dans sa vie privée et dans sa sexualité, l'élaboration de leurs plus gros succès, en ponctuant le tout de petits montages, ou avec des concerts, et en enchaînant les ellipses. Du coup on ne sait pas toujours à quelle date on se trouve, provoquant une certaine confusion pour l'ignare que je suis. Peut-être est-ce dû à la gestation plus ou moins chaotique du film, les absences répétées de Bryan Singer, les nombreuses disputes avec ses acteurs et producteurs, son renvoi à la fin du tournage...Je trouve de plus regrettable la relation présentée avec ses parents particulièrement gnangnan à la fin.Dommage aussi que les autres membres du groupe soient si peu exploités. Absolument tout tourne autour de Mercury, mais après tout, c'est lui la star. C'est lui le personnage le plus torturé, avec sa sexualité chaotique, sa relation ambigüe avec Mary, sa peur de la solitude, etc...Les défauts du film ne feront pas de lui une œuvre fondamentale, mais ils ne l'empêcheront pas non plus de présenter certaines qualités, et laisser un bon souvenir.La réalisation est par moment très inspirée, avec certains plans magnifiques.Le gros point fort du film réside bien évidemment dans la musique. BR emploie parfaitement les morceaux, met le film à leur service, et vice-versa, quand il le faut. Et ça c'est fort.Le gros point fort du film est aussi dans la présentation des concerts, où la réalisation excelle. C'est particulièrement impressionnant, et je dois dire qu'en IMAX ça envoie du lourd (le passage de We Will Rock You va rester durablement gravé dans ma mémoire).Le clou du film étant la performance de Queen au Live Aid à Wembley en 1985. C'est absolument époustouflant. Nous sommes tout bonnement plongé dans le stade, sur la scène, dans les coulisses. Ce concert clôt parfaitement le film, et rend un vibrant hommage à Freddie Mercury. Ils ont bien fait de prévoir une longue séquence pour ce concert.Si BR comporte des défauts, et aurait mérité 30 bonnes minutes de plus, il reste néanmoins un fabuleux spectacle, bien porté par ses acteurs, au ton souvent juste. Il faut le voir au cinéma.Pour l'anecdote: j'ai apprécié la référence à Wayne's World. "
4.5," On connait tous Queen, ou pas finalement !Alors toutes les chansons quasiment sont connues, c'est dire le succès, ils n'ont sortis que des tubes faut-il croire.On apprend beaucoup sur le groupe, et c'est un parcours assez impressionnant tant leur ascension aura été rapide.Il y aurait beaucoup à dire, car on parle de musique, de bonne musique qui plus est, mais on a aussi l'amitié, l'amour, le succès qui fait tourner la tête, mais malgré tout beaucoup d’honnêteté dans les relations de ces membres soudés.Evidemment un peu de drogue et de sexe, c'est aussi ça le rock et le hard rock, ou le heavy metal, et le drame de Mercury avec la maladie, le SIDA et je ne pense pas spoiler en précisant.On avance très vite dans le film mais c'est tellement bien ordonné, la réalisation est irréprochable, les personnages tous bien travaillés et fidèles aux vrais membres à priori, aux dires des fans (et j'en connais un).J'ai adoré, et avec ce film, leurs chansons prennent encore une toute autre dimension, j'ai versé ma larme sur la fin, je pour un tel film je ne peux pas tout dire.Je vous laisse savourer. "
5.0," Oh my God ! Je ne pensais pas que j'allais autant aimer ce film ! Sincèrement je ne mets que très très très rarement plus de 4 sur 5 comme note sur allociné et je vois un film au ciné par semaine. Ce film étant une histoire vrai, rajoute un côté émotionnel énorme ! Film bouleversant, avec une musique qui va au-delà des cieux! On a perdu un Mozart des temps moderne en 1991. Je tiens à rajouter que cela fait 18 ans que je n'ai pas écouté Queen, je ne suis donc pas un fan assidu. Film à voir absolument et au cinéma ! Un chef d'oeuvre! L'acteur du film rend à merveille à l'écran, on se croirait face à Freddy Mercury (c'est comme si il était à nouveau là). Et pour finir, la salle à applaudit à la fin du film. "
4.0," Bohemian Rhapsody est un film parfaitement exécuté, très rythmé, qui permet à Rami Malek d'exprimer l'étendu de son talent. Bryan Singer entre au plus profond de Queen pour faire partager la puissance de ce groupe au public de néophytes comme d'aficionados. Bohemian Rhapsody est une réussite totale, que ce soit dans le traitement de l'histoire, dans la présentation du personnage, ou dans la réalisation.https://www.cineserie.com/tv-vod/programme-tv/bohemian-rhapsody-pourquoi-le-realisateur-bryan-singer-a-ete-ecarte-du-film-4735758/https://www.cineserie.com/critiques/cine/bohemian-rhapsody-quand-bryan-singer-rencontre-queen-2088626/?utm_source=fb_next&utm_medium=cpc "
5.0, Les acteurs ont été très bien choisi et ont fait un travail exceptionnel !Nous apprenons beaucoup de chose et voyons une autre image du groupe Queen. Je le conseille fortement. 
2.0," J'ai vu ""Bohemian Rhapsody"" et j'ai été déçu : ce n'est pas aussi raté qu'espéré ! Après le renvoi de Bryan Singer en plein tournage, je m'attendais à un désastre industriel finalement bien rattrapé par le monteur John Ottman. Avec son râtelier l'empêchant d'articuler convenablement ses répliques de plus de deux mots, Rami Malek parvient quand même, à force d'application, à devenir un Freddie Mercury plutôt convaincant. Cultivant quelques paradoxes (malgré l'étroite surveillance de Queen, le film ne rend pas du tout justice au groupe !) et jamais loin de la parodie involontaire, ce biopic à la personnalité inversement proportionnelle à celle de son héros garde assez de tenue pour faire à peu près illusion. "
1.0," Plus les jours passent, plus j'y repenses, plus j'en apprends sur Queen, plus je trouves ce film absolument nullissime, si ce n'est carrément pathétique. Pourquoi? Premièrement, le choix de l'acteur, incompréhensible, okay il réalise un gros travail, une performance louable, mais les physiques respectifs de Mercury et de Malek n'ont strictement rien à voir, Sacha Baron Cohen dont j'ai entendu dire qu'il devait camper le rôle, aurait par exemple été nettement plus à sa place; ceci étant dit, j'oublierai cet aspect si seulement c'était le seul truc pété. C'est loin d'être le cas; je poursuis donc mon massacre du massacre: aucune crédibilité ( = rencontre des membres et ascension du groupe sans progression, à toute vitesse, on n'y crois pas; personnages pires que caricaturaux (il faudrait carrément inventer un nouveau mot pour les caractériser) au point qu'on a sans cesse l'impression d'avoir un faux groupe de publicité en train de jouer, et pareil pour le public, les producteurs, associés divers.. on n'y crois décidément pas), aucune mise en contexte de Queen dans la période, les périodes dans lesquelles ils ont évolué (bon, un peu quand même mais ça manque nettement de profondeur, c'est embryonnaire), une méconnaissance visible de ce qu'est la création musicale, et la création artistique tout court (les tubes ne poussent pas comme de la pelouse, si tel ou tel morceau fonctionne c'est entre autres une histoire de conjonctures et de hasard, à en croire ce que montre le film un tube existe déjà avant même d'avoir été crée, on est en plein délire déterministe et hagiographique, c'est n'importe quo d'autant que n'apparaissent que ces morceaux les plus connus, ce qui représente 20% de ce qu'a fait Queen, c'est une manière de ne pas respecter l'intégrité de la discographie, non Queen ce n'est pas seulement We are the champions, au même titre que Johnny ce n'est pas qu'Allumer le feu par exemple ), dernièrement, à en croire les documentaires et les réactions de fans maîtrisant le sujet, le film ne montre pas Freddy Mercury tel qu'il était réellement, ou ne prends que la moitié des choses, commet des erreurs nombreuses et sans doute conscientes en terme de vérité, se stoppe trop tôt dans le temps, la période la plus intéressante étant sans doute après la fin du film. Reste l'intérêt d'entendre Queen sur un gros système son, au cinéma, et le fait que le film puisse donner envie à des spectateurs de découvrir ou redécouvrir le groupe, c'est quand même pas mal, pour ça je mets donc une étoile. Pour tout le reste, rendez moi mon fric. "
4.5," On pourra pester contre une chronologie bafouée, on pourra regretter l'aspect très lisse du sex drugs and rock'n'roll way of life, on pourra déplorer le manque de profondeur de certains aspects de la vie du chanteur. Pourtant, ceci n'est que pacotille à côté de l'immense travail accompli. Bohemian Rhapsody est un hommage vibrant, une incarnation si réussie qu'on oublie parfois que ce n'est pas un documentaire. Rami Malek, impérial, a sacrément bien bossé. Très généreux, le film nous inonde les tympans des nombreux tubes du groupe, et à moins d'être allergique à leur musique, il est difficile de na pas taper du pied quand le quatuor envoie la sauce. Drôle, émouvant, Bohemian Rhapsody m'a fait passer un excellent moment. Il y avait bien longtemps que je n'avais pas applaudi à la fin d'une séance. "
5.0," Difficile de faire un film à la hauteur d’un groupe aussi légendaire que Queen, pourtant « Bohemian Rhapsody » relève le défi haut la main. Porté par un Rami Malek bluffant dans sa ressemblance à Freddie Mercury et dans son interprétation, le spectateur plonge toute de suite dans la vie du groupe et plus particulièrement dans celle de sa star. Extravagant, grandiloquent, parfois ridicule et dérangeant, souvent touchant et toujours attachant le film nous montre Mercury sous toutes ses facettes, parfois borderline avec une certaine idolâtrie du personnage, mais sans jamais tomber dedans et c'est cette frontière ténue qui fait que le personnage de Mercury est aussi réussi dans le film. Si Rami Malek mérite des lauriers, les seconds rôles sont aussi à souligner de par leur qualité d’interprétation et leur ressemblance avec les vrais membres des Queen, de plus, bien que moins sur le devant de la scène ils jouent un vrai rôle, « Bohemian Rhapsody » est bien un biopic sur Queen et pas seulement sur Mercury.Intelligemment construit le film est un peu comme un best of, les plus grands tubes du groupe s’enchaînent avec avant leur histoire, comment ils sont nés. Le film retrace l’évolution du groupe qui se suit facilement nous montrant sa vie mais en laissant toujours la musique au premier plan, on a ainsi régulièrement l’impression d’assister à un concert de Queen. La puissance et l’émotion qui transpire dans les titres de Queen est bien retranscrite et renforce l’implication du spectateur, qui a l’impression d’être un fan plongé dans la vie de son groupe favori. On s’investit pleinement et on vibre quasi à chaque moment, passant de la grandeur de la scène à la décadence en dehors et toujours en admiration devant le génie de Freddie Mercury, c’est là la plus grande force du film nous faire tomber en admiration devant ce groupe, sans jamais basculer dans le syndrome groupie ou le mélo larmoyant. Ce qui permet de faire naître à mesure que le film avance une émotion grandissante mais retenue car ne sur jouant pas sur la séropositivité de Mercury (passage dont je redoutais qu’il soit justement dégoulinant de bons sentiments), c’est sobre, pour mieux se reconnecter à l’essence même de Mercury et du groupe : la scène. Le tout se terminant dans une apothéose qui entraînera tout fan de Queen au sommet de l’émotion, vibrant au maximum, rare très rare pour un film (et au vue des réactions dans la salle, ça ne concerne pas que les fans du groupe).Avec ce final magistral, une interprétation sans faille, « Bohemian Rhapsody » est un film à la hauteur d’un des plus grands groupes de tous les temps. Bravo ! "
5.0," excellent film avec d'excellents acteurs !je n'ai pas pu m’empêcher de taper du doigt sur mon genou lors de tout les morceaux (et il y en a un paquet !) avec des infos sur la créations de certains titres ^^le ticket de cinéma vaut à lui seul le concert final ""live aid"" juste épique ! "
5.0," Un plaisir fou. Des frissons en pagaille... L'envie de se lever, chanter, danser ou taper du pied/des mains pendant la moitié du film. "
4.5, Top !L’acteur principal interprète à merveille Freddie Mercury. Ç’aurait pu être intéressant d’aborder sa fin de vie. Mais le plaisir est immense de vivre de l’intérieur la création et l’interprétation scénique !Bravo ..! 
5.0, Une expérience incroyable !Les scènes de concerts sont très galvanisantes. Je n’ai pas lâché l’écran des yeux une seule seconde. 
3.0," Dommage, enfin un film sur Freddie Mercury mais plus que moyen. Difficil de connecter avec le personnage, l'acteur transmet peut.Et une impression que tout est expliqué très vite sans profiter de la beauté des oeuvres de Queen.En bref film très superficiel "
2.5," Le film est bien et on ne voit pas passer les 2h15, mais pourquoi le choix qu'il s'arrête au Live Aid en 1985, j'y ai pas cru quand j'ai vu le générique de fin, sachant que Freddie est décédé en 1991. La partie manquante de sa vie est surement la plus importante: Wembley 86, A kind of magic (Highlander) et la tournée MagicTour, son manteau d'hermine avec la couronne royale, The Great Prétender, il a connaissance de sa maladie (en 1987 et non comme dans le film avant LiveAid en 1985), Innuendo (avec The show must go on), l'opéra et l'album Barcelona avec Montserrat Caballé et sa fin de vie. Cela laissent la place à un ""Bohemian Raphsody 2"" ou ""The show must go on"". D'après plusieurs livres et documentaires, on constate que le film est très (trop) caricatural. Il appuie trop sur les extravagances, soirées festives (alcool, drogue, sexe) et dépeint un Freddie Mercury toujours en conflit (famille, groupe Queen, conjoint(e), producteur etc...) et isolé. C'est dommage, surtout quand on sait que Brian May et Roger Taylor ont contribué à la production. "
5.0, Rami Malek mais quel acteur ! Allô les oscars ?! Il est là le prochain gagnant ! Je suis choquée 🤯 un chef d’œuvre. Étant fan de Freddie Mercury je savais que j’aimerai mais à ce point. Bref si vous aimez la musique la vraie. Allez y et si vous êtes comme moi que vous aimez la musique et le cinéma sortez les mouchoirs ! 
5.0," Les films de l'année. Si je pouvais lui mettre 6 sur 5 sur Allo-Ciné, je le ferai sans hésiter et même 7 ou 8. C'est super, splendide, galvanisant. Le film mérite BAFTA, Golden Globe et Oscar aussi bien pour sa réalisation que pour ses acteurs, sa bande son, sa lumière..... Cela faisait longtemps que je n'avais pas vu une salle aussi pleine à Montélimar et les gens sont quasi tous restés jusque la dernière note. L'émotion est forte, les frissons sont garantis. J'ai souvent dit que Queen était le plus grand groupe de tous les temps et je confirme et signe, Queen est le plus grand groupe de tous les temps. Je pense que primo, je vais retourner le voir en VO et secondo, je m'achèterai le DVD dès qu'il sort et je peux vous dire que entre Canal , OCS et Netflix, (Et oui, je suis passée d'un abonnement à l'autre au cours des ans) cela fait un sacré baille que je n'ai pas acheté un DVD. J'ai l'impression d'être encore dans la salle,d 'être encore sous le choc. J'ai souvent regretté qu'il meurt si jeune, si vite, en passant à tous les tubes qu'il aurait pu écrire. "
5.0," Magnifique biopic!Le film est complet et même s'il existe quelques inexactitudes par rapport à la réalité, la version proposée est tout à fait cohérente.Le souci de reproduction est hallucinant que ce soit les costumes, les décors, les chorégraphies de concerts tout est parfait pour se replonger directement dans l'univers de Queen.On ne se pose pas la question de savoir si les acteurs sont ou non ressemblants tellement ils sont incarnés.Que dire de la performance de Rami Malek sinon qu'elle est magistrale. Lui et Freddie Mercury ne forme plus qu'un. Un oscar pour ce rôle serait tout à fait mérité.Je suis très surpris des critiques de la presse mais également ravi de voir l'avis des spectateurs bien plus enthousiaste.Un film à voir absolument! "
5.0," je ne connaissais pas trop le groupe Queen donc je n'avais pas prévu d'aller voir le film. Puis hier, devant le cinéma ce film était le seul a commencé tout de suite. J y suis donc allé avec un peu d'aprioris. En réalité, ce film est génial. j'ai adoré du début à la fin ! J le recommande vivement. Que d'émotions ! "
5.0," Un chef d’oeuvre. Tout simplement merveilleux. Le film est rythmé, les mises en scènes bien travaillées et le jeu d’acteur tout simplement époustouflant. Film à voir, et même à revoir. "
2.0," Il y a toujours matière à raconter la vie d'un homme connu, célèbre au cinéma. Ici, on ne fait qu'effleurer la personnalité de Freddie Mercury et on ne s'emploie qu'à rester à la superficie de la vie, aux apparences. Cela fait de très belles images, un bon voire un son moyen, et le plaisir fugace d'écouter quelques morceaux du groupe. Mais tout n'est que clichés, mauvais clips pour tubes. Freddie Mercury ne semble avoir aucune puissance, force et fragilité dans ce film. Juste un chanteur qui se déguise et un acteur qui a bien du mal à assumer sa dentition qui se rapproche plus des rictus du raton laveur que du viage du chanteur. Aucune profondeur, aucune âme. Le film ne tourne en fait qu'autour de Love of my life qui aurait dû être le titre du film. A savoir que son amour pour Mary Austin qui a duré 7 années prend beaucoup de relief et s'impose comme une trame au film, au regard de son futur compagnon Jim Hutton qui est, dans le film, toujours à l'affût, malsain, entre deux portes alors que son ami était plutôt bienveillant avec Freddie Mercury. Quant à terminer le film sur le concert du Live Aid, oui, visuellement c'est pas mal mais que d'images gâchées pour nous montrer des images qu'on peut visionner sur Youtube ou sur le Bluray du lve au canada.Ce film ressemble bien à notre époque : creux et depressif. Freddie Mercury avait une autre dimension charismatique et une fragilité ancrée dans l'enfance. Ici, rien de tout ça. J'ai fait mon devoir, Mam, I purge my peine... Passez votre chemin, ce film n'est pas à la hauteur de Queen et de Freddie Mercury... J'oubliais. Les autres membres du groupe passent soit pour de gros nazes, soit pour des arrières-plans alors qu'à l'époque du groupe ils étaient l'étayage de Queen et surtout de Freddie Mercury. Bref, trois neuneux en vestes à poils avec des perruques qui font cartes postales ou toile de fond dans ce film qui m'a profondément déçu. Show Must Go On... Écoutez plutôt les musiques. Quant aux jeunes générations, qu'ont-ils compris de ce groupe qui n'a plus d'équivalent de nos jours si ce n'est des groupes marketing managés par la bourse et non par le talent... Bon, stop, ça, suffit. Je ne mets pas une étoile car j'ai juste aimer voir l'actrice qui interprète Mary Austin et rien que pour son visage, elle mérite deux points non ? "
5.0," Un biopic qui peut paraître simple... Et pourtant.... La magie opère. Un film parfait: Interprétation, montage, narration et ces musiques.... "
5.0," Ce film est génial, une des meilleur bio. Courez le voir ca faisait longtemps que j'avais pas apprécié un bon film comme celui la. "
0.5," Fan de Queen depuis la disparition de Freddy (ca ne me rajeunit pas), j'attendais avec impatience ce film, qui s'était fait dans la douleur et la longueur dans le temps. Les bandes-annonces mettaient l'eau a la bouche (surtout le mix audio des 2 chansons), mais les premières critiques ont commencé a fustiger des l'avant-première. J'y étais donc allé avec un pincement au coeur... et au final j'en suis sorti grandement déçu. Le pauvre Freddy, il ne peut même pas se retourner dans sa tombe (les vrais fans en savent bien pourquoi, non?), mais ce film porte la marque de la moitié de groupe formé par May et Taylor, qui ont imprimé leur vision des choses, et a bien des endroits ils ont carrement detourne la verite. Et malheureusement, ceux qui a l'image même de l'acteur principal, n'en savaient pas grand chose sur Queen, ils en sortiront en ayant appris des contre-vérités et même un fausse image de Freddy, de diva gay capricieuse a l'outrance et pis même il l'a un peu bien cherché, non? C'est sur et certain que Rami Malek fait un travail qui sauve ce film de zéro étoiles, mais il ne peut pas tout faire tout seul (le pauvre, il en essaie tellement que des fois il en fait trop).  spoiler:  Et puis bon attendre 2 heures pour les dernier quart d'heure ou on a un copie quasi conforme de la performance de Queen au Live Aid (ils se sont donnés du mal a reproduire des détails genre le nombre et le type de gobelets sur le piano) autant regarder directement sur YouTube ce quart d'heure qui a marqué l'histoire.  "
5.0," Au delà du biopic génial, le film porté par un sosie solaire de Freddy Mercury, se révèle toutes en nuances et derrière le succès planétaire de Queen, on découvre la tragédie de son héros dans sa solitude éprouvante face à ses démons - ses origines pakistanaises et son orientation sexuelle.Un beau spectacle, dont on sort bouleversé et enthousiaste. "
5.0," Quel film !!! absolument génial . J'ai eu plusieurs fois des frissons , la larme à l’œil aussi . J'en ai appris beaucoup sur queen , moi qui suis née dans les années 80 et ne connaissant que les plus célèbres titres du groupe . Ravis d'avoir vu se film . "
4.5," Magnifique film !!! Un des meilleurs biopic vu, sur un des plus chanteurs (et groupes) du XXème siècle. Je ne connaissais (et adorais) Queen que pour son incroyable musique, sa renommée et le destin tragique du merveilleux chanteur qu'était Freddy Mercury et j'appris énormément de choses. Je ne savais même pas qu'il était d'origine indienne ! Outre toutes les informations que le film livre (j'ai appris à connaître les autres membres maintenant), celui-ci est vraiment à la hauteut. L'acteur principal est incroyable et donne une humanité touchante à Freddy en plus d'assurer totalement dans les scènes de spectacle ! La mise en scène de Singer est top niveau. Et la musique fait le reste ! Un film tout en justesse, bercé par une musique qui reste graver à tout jamais. Superbe moment passé avec ""Freddy et les autres Queens"" "
5.0," En tant que fan du groupe, j'ai mis du temps à me décider avant d'aller voir ce film, et ... quel choc ! Ce film est une pure merveille qui nous plonge au sein des légendes du rock. Il ne s'égare jamais dans les méandres des frasques connues mais se concentre parfaitement sur les artistes. Vous ne regardez jamais votre montre, les heures vous paraissent des minutes, et vous ferez partie de la famille Queen pour la vie ! Le plus beau film que j'ai vu en 39 ans. "
5.0," Formidable biopic, très émouvant, prenant et bien rythmé aux sons des plus grands morceaux de Queen. Entre noirceur et lumières on assiste aux sensationnelles performances d'acteurs Rami Malek en tête bien évidemment, il fait revivre avec une crédibilité troublante et une gestuelle impeccable l'éternel Freddie Mercury pour le plus grand plaisir des fans. "
3.5," Une fresque réussie sur la carrière du groupe Queen et en particulier sur son protagoniste principal, Freddy Mercury. On y découvre les coulisses d'un succès phénoménal, le talent et l'audace exceptionnels des artistes, et les inévitables difficultés qui accompagnent l'accession à la célébrité. L'ensemble reste consensuel et taillé pour le grand public par Bryan Singer. Le réalisateur signe pour l'occasion un divertissement de qualité, plaisant pour la reconstitution et les nombreux tubes qu'il contient, mais également sans véritables aspérités. Impossible enfin de ne pas mentionner la performance fantastique de Rami Malek dans le rôle principal ! "
5.0," Brillantissime tant par l'évasion musicale que cela procure que par l’interprétation donnée de Freddy Mercury. C'est coloré, agréable à savourer, rythmé à souhait et l'esthétisme est omniprésent. Et puis, l'hommage est réussi, sans exagération pour ce génie de la mise en scène et du show. Enfin, on appréciera la genèse des chansons avec quelques secrets de fabrications subtilement dévoilés. L'impression de participer au concert donne aussi au film une touche de génie. Yes ! "
4.5, Un très bon film intéressant bien joué plein d emotions et très réaliste à voir absolument Les scènes musicales sont très bien faites bravo 
5.0," Qui ne connait pas Queen ? Ce groupe fait partie des plus grandes icônes de la musique, la plupart de leurs chansons sont incontournables, ils ont révolutionné le domaine en se libérant des frontières entre les genres. Alors, que penser d’un film qui retrace avec amour le parcours de ces membres, notamment celui de Freddy Mercury, chanteur culte inégalé ? Forcément, on adore ! Rami Malek est incroyable, il n’interprète pas Freddy, c’est Freddy ! La B.O. est bien entendu grandiose, on a des frissons tout le long du film, c'est tellement chargé en émotion ! Freddy Mercury est extravagant, il fait rêver par sa volonté à se libérer de tous les dictats, il a cette énergie communicative tellement bien retranscrite dans ce film ! Que dire de plus, on a la gorge serré, on a envie de taper des pieds et des mains, on s’évade et on prend une bouffée de passion. Bref, un incontournable pour les fans de Queen, un grand film qui rend un belle hommage largement mérité. "
5.0," Une tuerie ! On cerne mieux le personnage de Freddie Mercury, sa vie, ses envies, ses démons... Et évidemment cela va s'en dire, une BO de malade ! "
5.0," Intense, émouvant, vivant, donnant envie de se lever et chanter avec eux, un film extraordinaire !! Prodigieux ! Merci mille fois "
