Note,Commentaire
5.0," Je ne pouvais pas ne pas faire une critique de Le Roi Lion. Je ne pouvais faire impasse sur ce chef-d'oeuvre, qui est mon (et celui de beaucoup d'autres) Disney préféré! Il est superbe!!! Je l'adore!!! Je passe mon temps à vanter les mérites de La Reine des Neiges, alors quand on sait que je lui préfère Le Roi Lion! J'ai les doigts qui tremblent presque en pensant à ce chef-d'oeuvre, j'espère que je ne ferai pas de fautes de frappes! Ah la la, par quoi commencer? Oui, l'histoire, oui... Donc,  spoiler:   Le Roi Lion raconte l'histoire d'un p'tit lionceau tout meugnon appelé Simba, qui vit heureux dans la savane parmi les antilopes et les éléphants, avec sa meilleure amie Nala et ses parents: Sarabi et le grand Mufasa! Donc, tout va pour le mieux! Sauf que Scar, le méchant vilain oncle de Simba, jalouse le trône de Mufasa, son frère. Après tout un plan machiavélique de sale vilain tout moche, Scar tue Mufasa (NOOOOOON!!!!!) et fait croire à Simba, qui n'est qu'un petit lionceau tout fragile, (et qui ne sait pas que c'est Scar qui a tué Mufasa!) qu'il est responsable de la mort de son père, et lui ordonne de s'enfuir. Simba grandit alors en exil, séparé de son peuple, vivant avec la souffrance et la culpabilité d'être la cause de la disparition d'une personne qu'il aimait profondément!   Malgré son histoire s'inspirant en grande partie de Hamlet de Shakespeare, (je n'ai jamais lu cette pièce, mais du peu que j'en sais, ça a l'air de ressembler, en effet) Le Roi Lion contient de nombreux détails qui fait que ce film n'est pas un ramassis de détails venant d'ailleurs, et ce grâce à de nombreux scènes cultes! Ce film s'est vraiment crée son univers, sans scénario original. On a par exemple,  spoiler:  la scène d'ouverture où tous les animaux viennent voir Simba, présenté par Rafiki se tenant au sommet du Rocher! Non mais pour moi, rien que le lever de soleil accompagné des chants africains est culte, dans cette scène!   Ou encore la scène où  spoiler:  Simba parle avec le fantôme de son père, une scène magnifique qui est ma préférée du film!   Par contre, pour ceux qui y voient un plagiat à Le Roi Léo de Osamu Tezuka, je ne suis pas du tout d'accord! J'ai lu toute la trilogie et ça ne se ressemble pas! Bon, reprenons! On a donc une magnifique histoire, assez dure. (Ce qu'a vécu Simba, c'est presque pire que ce qu'a vécu Elsa!) Le Roi Lion nous explique que nous ne devons pas fuir notre passé et notre devoir. Prendre notre courage à deux mains (enfin... à quatre pattes en ce qui concerne Simba!) et les affronter. (Dragons 2 a à peu près la même morale, et c'est également un film que tous le monde adore! Vous pensez qu'il s'agit d'une coïncidence?) Nous avons donc une très belle histoire, nous donnant une leçon tout aussi belle. Pour ce qui est des personnages: ils sont tous très sympathiques. Simba est très attachant quand il est petit, rêvant de devenir le Roi de la Terre des Lions, et s'imaginant que c'est si simple. Il n'est pas très obéissant et s'attire facilement des ennuis. Il change beaucoup quand il est grand: sa peur d'assumer la cause de la mort de son père, le rend assez égoïste et lâche. Il préfère se cacher que d'avoir affaire avec son oncle, qui l'a chassé.  spoiler:  Mais à la fin du film, il devient un VRAI roi!  Mufasa ne se contente pas d'être le personnage adoré par le héros,  spoiler:  et qui finit par se faire tuer  , il est très attachant. Tout chez lui est imposant: son corps, sa crinière, sa voix! Tout ça lui donne un air puissant! C'est un lion très sage, mais qui sait être drôle, ce qui fait  spoiler:  qu'on est vraiment tristes lorsqu'il se fait tuer!   Nala est attachante elle aussi. Elle est intelligente, plus forte que Simba au corps-à-corps, elle ne se laisse pas démonter face à cette tête de mule qui lui sert d'ami/amoureux, un vrai bon personnage féminin! On a les deux personnages crées avec le but premier de faire rires les gosses: Timon et Pumbaa. Ils sortent un bon petit gags de temps en temps, mais ils ne sont pas hilarants non plus. Mais ils sont quand même sympathiques, et puis sans eux, Simba serait mort dans le désert, ou bien la solitude lui aurait fait perdre la tête! Donc, ils ne sont pas inutiles. Et enfin: Scar! Il est génial! Il est d'après moi un des meilleurs méchants que Disney ait jamais fait!! (Bon, Frollo est mieux pour sa complexité, mais bon Scar l'atteint presque!) Il est machiavélique, cruel, j'adore son apparence (son corps maigre, sa crinière noire, sa barbichette!), j'adore sa voix! De plus, spoiler:   il est le seul méchant Disney à atteindre son but!   Sinon, que ce soient Sarabi, Zazu, les hyènes ou Rafiki, nous avons de très bons personnages secondaires! Et les doublages sont également de très bonne qualité! Les graphismes en animation traditionnelle sont également magnifiques! Nous avons de magnifiques décors, teintés de couleurs chaudes! Tout est sublime à voir que ce soient les décors ou les personnages! Ca donne envie de partir en Afrique! (En plus, comme nous le prouve le film, c'est gentil un lion donc il n'y a pas de danger!) La musique de Hans Zimmer est... c'est... c'est tellement beau! Ses compositions sont vraiment belles et rendent certaines scènes vraiment intenses:  spoiler:  la scène de la mort de Mufasa, du combat final ou la scène où Simba monte au sommet du Rocher afin de devenir le Roi de la Terre des Lions!!!!!  Zimmer est vraiment un Dieu! Et enfin, (oui, c'est un Disney!) les chansons, qui elles aussi sont magnifiques! L'Histoire de la Vie est une très belle chanson, accompagnée de très beaux chants africains, Je Voudrais un Bonhomme de Neige... Euh, Je Voudrais déjà être Roi est une chansons très sympa et amusante, Soyez Prêtes est une très bonne chanson de méchant (même si elle ne donne pas tellement envie de danser je trouve, c'est dommage), Hakuna Matata est également une chanson très sympa qui donne envie de remuer son popotin en oubliant nos factures et notre patron qui hurle! Et enfin, L'Amour Brille sous les Etoiles, qui est une magnifique chanson d'amour... même si on aurait peut-être pu se passer des parties chantées par Timon et Pumbaa! Donc ce film est un chef-d'oeuvre! Peut-être qu'un jour, Disney fera quelque chose d'objectivement mieux, mais je crois qu'aucun Disney ne pourra représenter pour moi, ce que Le Roi Lion représente à mes yeux. Donc, si vous aimez les scènes intenses et les p'tits chats, je vous conseille de vous mater cette perle du cinéma! "
5.0," Le Roi Lion : Quel véritable plaisir de le revoir au ciné ce classique parmi les classiques Disney. J’avoue, ça faisait très longtemps que je l’avais pas vu. Depuis mon enfance je ne l’avais jamais revu, c'est-à-dire depuis 15 ans un peu près donc je m'en souvenait pu trop. Et la quand je le redécouvre au cinéma, c’est comme si la flamme de mon enfance se ravivé : c’est tout simplement énorme. Je m’en souvenais plus et minute après minute, tous me revenez et ça c’est magnifique. Vraiment ce dessin animé est une pure merveille : tout simplement magnifique et grandiose. Déjà de par la qualité de l’animation qui est juste somptueuse, les dessins animée Disney à l’époque avait un sacré beau caché : les décors et paysages sont absolument majestueux et de toute beauté, et le jeu de couleur sont d’une beauté incomparable (le soleil, jaune éblouissant et la belle nuit éclatante dans la savane magistralement reconstitué : juste somptueuse), enfin c’est que du plaisir pour les yeux. Et après pour les oreilles, il y a les musiques tout simplement merveilleuses, cultes et très fort émotionnellement, c’est que du bonheur, elle renforce les grands moments d’émotion. Et l'histoire est riche en valeur, morale, en rire... sans oublier l'émotion. De plus l’histoire est vraiment très intéressante, a la fois touchant, une belle histoire dans la belle et grande savane et des personnages très attachants. Et cette histoire du cycle de la vie qui se renoue... Vraiment il y a tout dans ce sublime dessin animée pour plaire aux petits comme aux grands. Un dessin animé qui m'a faire rêver et voyagé. Un des Disney les plus complet et surtout, n'oublier pas : Hakuna Matata !!! "
4.0," Le Roi Lion (1994) est assurément l’un des plus beaux films des studios Disney ! L’histoire y est touchante, attendrissante, émouvante, drôle et le tout est accompagné par une impressionnante B.O (qui fut d’ailleurs récompensée par deux Oscars, celui de la Meilleure Musique pour Hans Zimmer et celui de la Meilleure Chanson pour Elton John avec son désormais célèbre ""Can You Feel the Love Tonight"").Une qualité visuelle incomparable, près de 15 ans après sa réalisation, le film reste toujours aussi impressionnant tant par sa qualité artistique que technologique. Les plans sont magnifiques, les couleurs et les reconstitutions des paysages y sont fidèles, comment ne pas tomber sous le charme de ce voyage sur le sol africain ?Plus gros succès de l’Histoire au box office pour un film d’animation (jusqu'à ce que Le Monde de Nemo - 2003 ne vienne le détrôner !), ce premier opus (qui se verra doter de deux suites en 1998 & 2004) reste un sommet en la matière ! Plus d’une quinzaine d’année après sa conception, Disney Animation a eu la brillante idée de le ressortir en qualité Blu-Ray (nécessitant ainsi la remasterisation intégrale du film) offrant ainsi une qualité d’image supérieure à celle d’origine), ajoutez à cela une version 3D relief (le film a donc été converti afin d’être exploité à la fois en salles et sur support). Cette dernière technologie n’apporte hélas pas grand chose (si ce n’est une belle liasse de billets aux ayant droits). Si vous espériez des effets de jaillissement, passez votre chemin, ici seuls quelques plans bénéficient réellement de cet apport, notamment dans la profondeur de champs (ce qui facilitent l’immersion du spectateur, notamment sur une séquence aérienne avec Zazu). Mais au final, la 3D relève plus d’un artifice négligeable, ce qui n’empêche en aucun cas de savourer comme il se doit ce grand classique Disney. "
2.5," Divertissant et amusant. Mais toujours la meme recette pour chaque grosse production Holywoodienne: De la morale et du gnan-gnan a foison, jusqu'a ne plus en pouvoir.Toujours un mechant tres méchant, une histoire d'amour a l'eau de rose. Bien a voir avec ses enfants. "
5.0," Il est sans aucun doute dans le top3 des meilleur Disney à ce jour, marquant pour de nombreuse personne tel que moi, de part ses personnages attachant, ses musiques devenu culte tel que "" Hakuna Matata "" ou "" Je voudrais déjà être Roi "" et ce thème.. juste mythique, on vois toute suite que c'est du Hans Zimmer.Le Roi Lion et ET restera comme étant un chef-d'oeuvre de Disney ! de l'humour, de l'émotion surtout pour une scène particulière. Bref un Disney à voir et à revoir avec un grand plaisir ! 5/5 ""Chef d'oeuvre"" "
5.0," Les animés Disney dans les années 90 ont connu leur renouveau avec des films comme la petite sirène et Aladin. Avec le roi Lion, ils ont fait un dessin animé mythique de toute cette période. La partition avec des artiste comme Elton John et Jimmy CLiff est de toute beauté, l'animation est incroyable, l'humour très bien rendu (aussi bien en VO et en VF). Bref du tout bon.J'aimerai rajouter que des mauvaises langues pensent que c'est un joli plagiat du manga le roi Leo du mythique Osamu Tezuka (A qui l'on doit Black Jack, phénix, Princesse Saphir et surtout Astroboy). J'ai vu le dessin animé aussi et c'est vrai qu'il y a une ressemblance entre les 2.Cependant, si Disney a rendu hommage comme il dit à celui qui au japon on appelle le ""Dieu du Manga"", il ne pouvait espérer meilleur hommage. "
5.0," Un chef-d'oeuvre, pour moi le plus beaux dessin animé Disney! C'est toujours un plaisir de le revoir, une très bonne BO, de beaux dessins, de magnifiques paysages, des personnages attachants. Un film, qui même des années après plaît autant aux petits qu'aux grands!Un film à voir au moins une fois (même si c'est pour enfants) car il est magnifique, de plus bien meilleur que les Disney actuels pour ma part! "
2.5," Je n'ai jamais compris la cote de ce film. Il est d'un classicisme confondant.La nostalgie doit beaucoup jouer, je pense. "
5.0," Petite piqure de rappel pour les plus jeunes. A l'époque de sa sortie, l’œuvre de Disney c'était pour les kids le ""the show you must to see"". En clair le film à voir, si tu ne le connaissais pas on te reniais de la cour de récré et tu étais condamné à jouer au ""loup"" tout seul avec toi même... En ce qui me concerne je garde pour ce film une tendresse particulière dans le sens où avec lui c'était la première fois que mes pieds foulaient le sol d'une salle de cinéma. Du haut de mes 1,30 mètre et de mes 6 ans je me souviens combien je fût émerveillé par cette histoire touchante. Je ne saisissais pas encore les allusions Sheakespearienne de l'ensemble étant davantage attiré par les beaux dessins, les chansons rythmées (souvenir du Hakuna matata) et l'humour constant. Quoiqu'il en soit un souvenir impérissable de ce film m'est resté et c'est ainsi que dernièrement je l'ai revu. Et que dire si ce n'est que ce retour en enfance me fût particulièrement agréable. A une époque où l'on a l'impression que les gosses sont pris pour des attardés sans goûts et où Disney a perdu de sa superbe, son niveau étant relevé fort heureusement avec ses projets avec Pixar, la redécouverte de cette oeuvre me fait comprendre à quel point le soucis majeur des réalalisateurs était avant tout d'offrir un grand et beau spectacle pour toute la famille. L'animation est aujourd'hui encore superbe, les musiques magnifiques, l'histoire toujours aussi touchante (grosso modo c'est un peu du Shakespear dans la savane) et je continue à aduler ce film qui sera sans doute celui que mes gosses verront en boucle. "
4.0," Un Disney mineur, film sur lequel la firme ne comptait pas trop, d'où la raison pour laquelle ils ont copié une histoire déjà existante (Le Roi Leo) sans l'avouer (ça coûte trop cher), mais qui finalement a atomisé nombreuses autres de leurs productions. Bon après comme il faut que ça rapporte on a droit aux suites, aux dérivés (la série) et au remake en 3D, mais c'est Disney.Sinon ici c'est top, des dessins, jusqu'aux effets spéciaux novateurs (avec les gnous), en passant par l'histoire et les voix (même VF, assez rare pour être signalé). On comprend que ce soit l'opus préféré de bon nombre, puis les paysages africains sont bien rendus, non chapeau pour le reste. "
2.5, Sympa à voir. Mais c'est juste pour les enfants. Ce film peut ennuyer les adultes malgrè la beauté des dessins.Le scénario est peut etre trop simple. 
4.5," Beau, émouvant, drôle et enchanteur de par sa musique inoubliable. Un chef d’œuvre dans le cœur, même si avec la maturité on se rend compte que le récit oubli d'évoquer quelques notions de vie en milieu sauvage au profit d'une histoire tout à fait commune à l'être humain, sur le pouvoir, transposée chez l'animal. Classique du Disney mais un peu réducteur sans compter que celui que l'on surnomme ""roi"" de la savane, a un mode de vie bien moins noble ... mais arrêtons nous là pour tout de même applaudir la puissance émotionnelle de ce dessin animé par ailleurs très travaillé. "
5.0," Le film d'une génération, des chansons cultes, le plus gros succès des studios Disney, et des personnages restés très longtemps dans les mémoires. Tout ça en un seul film ! "
5.0," Un chef d'oeuvre !!! Un excellent Disney !!!! Un excellent film d'animation !!! En s'inpirant du film d'animation japonais Le roi Léo ( 1951) et de Hamlet de William Shakespeare , Disney réussit l'un de ses plus grands succès !!! Hakuna Matata !!! "
5.0," ""Le roi lion"" est un film d'animation d'exception tout simplement. Le meilleur Disney, avec des répliques et musiques cultes, de plus des personnages attachants et marquants comme timon et pumba . "
5.0," Que dire du Roi lion... C'est pour moi le meilleur de tous les dessins animés jamais créé. Un pur chef d'oeuvre intemporel, qui procure autant d'émotions qu'un film et qui nous fait passer du rire aux larmes un nombre incalculable de fois. Qui n'a pas été bouleversé par la scène horrible de la mort de Mufasa ? Qui n'a pas craqué totalement devant Timon et Pumba ? Qui ne connait pas toutes les chansons par coeur ? Peut importe notre âge, on ne peut qu'être touché par toute cette beauté visuelle (les couleurs et les graphismes sont extrêmement bien travaillés) et par ce message d'espoir et de force qui se dégage de cette histoire. D'ailleurs, je crois même qu'on apprécie encore plus Le Roi lion en étant adulte, car on perçoit toute sa portée, toute sa symbolique, et on peut vraiment savourer certaines perles de dialogues. A voir, à revoir, et à re-revoir à l'infini, car je crois qu'il est impossible de se lasser de ce film. "
1.5," On est en 2015 et il y a toujours cette surcote autour du Roi Lion, je ne comprends pas. Les musiques sont sympathiques parfois oui d'accord mais elles ne casse pas des briques non plus, les personnages sont plutôt pénibles et la technique pas superbe en dehors de la séquence d'intro. Bref, un film d'animation très correct qui usurpe très largement son statut de grand film Disney. Voyez et surtout lisez la version japonaise qui est l'originale de cette histoire si on zappe l'inspiration à Hamlet. Ecrite par Tezuka, bien plus riche et profonde que celle de Disney. "
5.0," Le Roi lion est conçu comme un grand show musical où alternent parades délirantes et plages d'émotion. C'est Le Cercle de la vie (titre de la chanson du générique, composée par Elton John). Le Roi lion est un film qui va vite : Simba découvre ses amis de la jungle en musique, dans une féerie multicolore, qui, comme la danse de la vaisselle dans La Belle et la Bête, évoque les chorégraphies abstraites de Busby Berkeley. Puis il rencontre deux bestioles hilarantes : Pumbaa, le phacochère, et Timon, le suricate, avec qui il danse quelques trios désopilants où l'on retrouve toute la folie du bon cartoon. Quand Scar, le lion félon - superbement animé -, fait alliance avec les hyènes, il les imagine défilant au pas de l'oie comme les troupes nazies... Pas une scène qui ne fasse preuve d'invention. Pas un moment où l'attention se relâche. Techniquement, la scène la plus impressionnante est celle de la mort du roi Mufasa. Affolés, des milliers d'animaux dévalent une falaise et s'engouffrent dans un ravin, au son d'une musique inspirée du Carmina burana, de Carl Orff. Pour ces deux minutes trente (entièrement réalisées en images de synthèse), cinq infographistes ont travaillé pendant deux ans. Il faut bien reconnaître que le mélange est payant. "
5.0," Sans doute l'un des meilleurs Disney! Magique, drôle, triste, revitalisant, ennivrant! Un vrai chef-d'oeuvre! "
3.5," Plus joliment fait pour l'époque qu'une majorité des films de ce ""temps"". Une bonne excuse shakespearienne utilisée judicieusement, un scénario qui ne se borne pas à l'intrigue et au suspens politique ( spoiler:  le bad guy tue tout le monde, monte sur le trône et personne ne peut l'en empêcher ; avec une fin moins triste ), une musique qui a fait le tour du monde et dont on peut frodonner les airs sans rougir, des personnages extrêmement variés et à la personnalité forte (de Rafiki à Pumba), de l'humour fortement prononcé par moment (et ça fait mouche !), quand la technique est au service de l’imagination, une œuvre peut prétendre plaire au plus grand nombre sans honte de ses qualités. Quand Disney essaie de parler autant aux adultes qu'aux enfants.  Une prod qui a fait le tour du monde et qui même adulte, rappellera de nombreux souvenirs. Même si on se souvient tous, du passage qui nous a mis la larme à l'oeil...^^. Un classique dans le genre, tout aussi culte. "
5.0," Le film d'animation ultime ! il aura bercé son enfance. Il est considéré comme l'une des plus grandes réussite en matière de dessins animés et ce n'est pas pour rien. De l'humour, de l'aventures, de l'actions, des personnages merveilleux. Un pur bonheur. "
4.5," Un début des années 90 très riche pour Disney en chefs d’œuvres puisque coup sur coup sont sortis Aladdin en 1992 et Le Roi Lion en 1994. Pour Le Roi Lion, gros succès, 10 millions de spectateurs en France et même les jeux vidéos tirés du dessin animé, j'avais la version Super Nintendo, étaient excellents. Autant le dire tout net, oubliez les deux suites sorties directement en vidéo en 1998 et 2004, ce sont des bouses. Mais ce dessin animé là ! Le jeune Simba est promis à la succession de son père Mufasa. Mais c'est sans compter sur l'ambition du fourbe Scar qui assassine Mufasa son frère et fait porter le chapeau à Simba en le condamnant à l'exil. Là Simba fera la connaissance de Timon et Pumbaa, respectivement un suricate et un phacochère qui l'aideront à reprendre son royaume dont les habitants sont affamés. D'ailleurs Timon et Pumbaa avec leur chanson Hakuna Matata auront tellement du succès qu'une série leur sera consacrée en plus du Roi Lion 3. Et en parlant de chansons, Le Roi Lion est aussi mémorable pour The Circle of Life et le générique de fin Can you feel the love tonight ? d'Elton John. Pour finir, Le Roi Lion c'est de l'émotion, de l'amour, de l'humour, des dessins magnifiques, une animation au top. "
5.0," Si vous cherchez le meilleur Disney, ne cherchez pas et admirez ce chef d’œuvre qu'est Le Roi Lion. Tout y est réussi autour de l'histoire d'un jeune lionceau qui devra trouver sa place parmi les siens puisqu'il est censé devenir le roi lion à la suite de son père. Que de beauté dans ce long métrage, que d'ingéniosité, que de réussite dans la bande son extraordinaire crée par le magnifique Elton John. Bref : je ne trouve aucun défaut à ce dessin animé ! "
3.0," Par rapport au roi Léo, je ne sais pas, puisque que je n'en n'avais entendu parler... Ce n'est qu'il y a quelques moi qu'un ami m'a parlé de cette histoire. Comme je ne connais absolument pas "" Le roi Léo"", je ne peux pas juger...mais par contre, j'ai lu "" Hamlet"" (version de Shakespeare) et franchement, je trouve qu'il y a des ressemblances ( ex: quand Simba voit le spectre de son père). Je suis sûre que les réalisateurs s'en sont inspirés.  Le début est effectivement mémorable. La mort de Mufasa est marquante.Scar  spoiler:  ( fatalement moins beau que Mufasaa, mais je ne vais chipoter là-dessus)  était excellent au départ...et devient absolument ridicule spoiler:   ( il réussit à tuer son frère, et quand Simba est tout près de lui, il lui dit de partir. J'ai déjà vu des méchants qui se compliquent la vie, mais là, c'est le bouquet, et c'est presque grotesque. Scar n'était pas un méchant débile au départ, et le devient par la suite. Ok, il a dit au hyènes de le tuer juste après. Mais il sait qu'elle sait son bêtes. Et, il n'a pas été franhcment malin de lui révéler la vérité pendant la bataille, alors qu'il tenait Simba) Bien sûr, je ne voulais pas que Simba meure, mais ils auraient pu tourner ça autrement, surtout avec "" Hamlet"")  J'aime bien les chansons, même si ce ne sont pas mes préférées de Disney. Le duo Timon et Pumba est excellent ( et qu'Est-ce que ce mon frère et ma sœur ont pu chanter chanter Hakunamata quand on était petits).Bref, je ne sais pas si c'est un plagiat ou, non, en ce qui me concerne, ce n'est pas mon Disney préféré. Je trouve le scénario un peu maladroit par moments, mais bon, il y a également des moments mythiques, que j'aime bien... "
5.0," ""Le Roi Lion"" est le chef-d’œuvre incontesté et incontestable de Disney. Il nous fait rire et pleurer, il mélange les émotions parfaitement bien. Les personnages sont soit drôles, soit majestueux, soit méchants mais ils sont tous plaisant et respecte un rôle auquel peuvent s'identifier les plus jeunes. Les dessins sont tout simplement magnifiques dans une savane africaine plus vrai que nature. Le scénario est à la fois dramatique et drôle. On ne s'ennuie pas c'est le moins que l'on puisse dire avec des musiques qui restent dans les mémoires et donne envie de danser au rythme de l'Afrique. ""Le Roi Lion"" atteint donc la perfection pour un dessin-animé. Pas besoin de s’étendre, c’est un chef-d’œuvre absolu, l’un des meilleurs, voire le meilleur, dessin-animé de tous les temps. "
5.0," Tout simplement le meilleur Disney jamais fait et le meilleur dessin animé de tout les temps tout court à mes yeux. On rigole, on pleure et on s'emerveille devant ce somptueux spectacle. Une oeuvre intemporelle qui émerveillera grand et petits. "
5.0," un des plus beaux Disney-production avec Bambi et Fantasia. Le réalisme des animaux, la bande originale, l'inventivité du graphisme devenu pratiquement une marque de fabrique, tout est réuni pour créer un chef-d’œuvre de l'animation 2D porté par un message philosophique et écologique très pragmatique, sur les façons de pratiquer le pouvoir et leurs conséquences. Les politiciens du monde entier devraient faire l'analyse de ce film comme thème de fin d'étude. "
5.0," Peu importe combien de fois on le voit, rien à redire. Un des seul Disney qui trouve encore grâce à mes yeux.Les musiques sont parmi les plus célèbres, et aussi les rares que je supporte !En tout cas il est parfois bien compliqué pour un public supposé jeune, le revoir des années après est criant à ce niveau ! "
5.0," Peut-être le plus culte des Disney (avec le Livre de la Jungle, Aladdin et Mulan), Le Roi Lion est une pure merveille du cinéma.L'histoire, en plus d'être une pure création Disney (à la différence de beaucoup d'autres dessins de la société) est à la fois simple, dramatique et efficace. Les personnages sont sublimement écrits (avec complexité) que ce soit Simba, Scar, Mufasa. Les personnages secondaires : Zazou, Rafiki, Timon et Pumba sont très drôles.Le doublage en anglais comme en français est excellent.Les chansons d'Elton John, tout comme la musique d'Hans Zimmer sont très réussies.Un film mémorable. "
3.0," Le roi lion est sans conteste un des plus grands dessins animés de Walt Disney et de mon enfance, et je le connais par coeur. Cela dit la 3D apporte ici peut de chose si ce n'est une certaine profondeur de champ. Les émotions ne viennent pas là de la technique mais de l'histoire. "
5.0," Le Disney absolu ! Sans doute l'un des plus beaux et l'un des plus aboutis des studios Disney. Une musique sublime et bien travaillée, des personnages emblématiques et haut en couleur, un bon scénario et des scènes hilarantes, émouvantes et épiques. Un film complet qui a marqué toute une génération d'enfants dont je fais parti. "
5.0," ""Le""plus grand Disney, le chef d'oeuvre incontesté! Un film d'animation à la hauteur de toutes nos espérances! "
4.5," Il ne peut y avoir qu'un roi : Celui qui nous conditionné dès notre plus jeune âge à respecter un ordre social prétendument immuable, à comprendre que notre place dans la société n'était pas une question de mérite mais de statut. Que les dominants rugissent quand les dominés survivent avec les restes : que l'on est comme on nait. Celui qui a été élevé et a perpétué le dogme selon lequel lorsque les ressources sont rares, il faut pour que l'élite vive confortablement, écraser la masse, l'affamer. Que l'on doit défendre l'ordre social, le cycle de la vie... surtout s'il on est en haut de la pyramide.Celui qui a anéanti le rêve un peu fou d'un oncle dont le seul tort était d'avoir une couleur de peau plus sombre que ses pairs. Celui qui a assassiné ce révolutionnaire qui savait que renverser l'ordre établi ne peut se faire dans le compromis et la ""concertation sociale"". Un ostracisé dont la radicalisation n'est que le processus logique de l'exclusion dont il a fait l'objet par sa propre famille, et dont le rêve d'une société plus égalitaire a été brisée par la violence. Celui qui a rétabli le règne du plus fort, réinstallé sa famille au sommet de la pyramide et chassé du royaume ces prolos stupides et sournois en leur rappelant la place qui est la leur : crever de faim dans ""l'endroit qui est dans l'ombre"".Celui qui s'offre des trips de foncedé en solo grâce à un dealer qui intrigue pour retrouver sa place à la cour du roi. Celui mue par l'envie vile de forniquer avec sa demie soeur.Celui qui a vécu son enfance dans une bulle d'enfant roi, celui qui ne veut jamais dire ou il va, qui veut faire ce qui lui plait, le seul, l'unique, l'abjecte Simba. "
5.0," Je viens d'acheter l'édition collector en dvd et donc j'ai revu ce film avec impatience . Le résultat : je l'ai revu trois fois de suite , je continue de le regarder et je ne m'en lasse pas ! Ce dessin animé est une perle , une merveille , pour moi ,il est et restera le meilleur dessin animé de tous les temps . Les dessins sont extraordinaires , les personnages sont géniaux (même scar et les hyènes), la musique , à la fois héroïque , variée et douce (de Hans Zimmer) est superbe , l'histoire (inspirée de Hamlet , Moïse et Joseph),est magnifique et le scénario , je n'en parle même pas ! Bref ,mon préferé !!! "
5.0," Un classique de Walt Disney, la bande son est prenante, tout simplement un chef-d'oeuvre bourré d'émotions. "
5.0," Un chef d'oeuvre.Reste à ce jour le plus grand film qu'il m'a été donné de voir, toutes catégories confondues.Dessin magnifique, histoire touchante, certaisn diront leçon de vie. Possibilité de lecture à plusieurs nieaux (jeune enfant, enfant / ado, adulte...).N'en jetez plus, il y a tout "
2.0, La mauvaise 3d des films retouchés comme le roi lion laisse à désirer sur l'utilité de le présenter en tant que tel. Un bon moment tout de même qui refait émerger des vieux souvenir! 
5.0," Disney nous sortait quelques chefs-d’œuvre depuis un moment mais ils arrivaient au sommet avec « Le Roi Lion ». Dès les premières secondes, les frissons apparaissent et la scène d'intro' me fout sur le cul à chaque fois. N'ayant pas perdu de sa superbe avec le temps, il enchante toujours autant et d'avoir pu le revoir au cinéma et m'en souvenir (la première fois était à mes 4 ans) fut un réel plaisir. Le film gère de façon magnifique l'action, l'humour, l'histoire, l'émotion, et la psychologie de Simba avec une justesse infaillible. Pas étonnant que ce film est autant marqué une génération et le monde du cinéma. Une magie que Disney a perdu au fil du temps mais qui a inscrit son nom au panthéon pour des décennies dans la mémoire collective. "
5.0," Spielberg a sa ""Liste de Schindler"", Scorsese a ses ""affranchis"", Coppola son ""Apocalypse now"", Nolan son ""The dark knight"", Burton son ""Sleepy hollow"", les frères Coen leur ""No country for old men"" et enfin Disney a ""Le roi lion"" en terme de chef d'oeuvre. La beauté des images, des personnages inoubliables, une musique superbe, un rythme trépidant, un humour désopilant. De loin, le CHEF D'OEUVRE des studios Disney. "
4.0," Un chef d’œuvre c’est certain, on voit qu’une team Disney a été en Afrique et pas que pour les safaris. Ok c’est une copie éhontée du Roi Lear, et ça n’a été avoué que des décennies plus tard (assumé c’est autre chose). Après on rappelle que ça devait être une production mineure, cela oblige à des raccourcis mais permet également des innovations comme la scène d’ouverture magnifique.Cela dit, en ces temps de polémiques ne reposant sur rien, je m’étonne que ce film y échappe. Au-delà du manichéisme on rappelle que les gentils sont de couleur claire (crème) tandis que les méchants sont sombres (gris ou marron), allez Pumbaa étant l’exception qui confirme la règle. On pourrait même y voir un rejet de ce qui est différent (Scar), voir raciste et xénophobe puisque les hyènes sont d’une autre race et habitent en dehors de la terre des lions. Ceci dit on peut également déceler une critique sous-jacente de la société de consommation et de la démographie galopante de notre espèce : la terre des lions devient aride et stérile dès lors que les hyènes, plus nombreuses et mal éduquées (comprendre : une espèce moins noble), s’y installent et en épuisent les ressources sans discernement. Seul le messie, tel un Jedi, pourra ramener l’équilibre dans la force. Bref j’adore mais aussi parce que ça permet de mesurer l’hypocrisie générale, ou est-ce parce que les médias n’ont pas encore montré ça aux masses ? "
3.5," Que l'on accuse ce film d'être gentillet voire puéril, je le conçois... N'oublions pas qu'il s'adresse avant tout aux enfants.Mais ceux qui montent de pseudo-théories sur un endoctrinement des masses, m'indignent... Non ! ils me font rire ! Ils ont perdu le sens des réalités.Pour en revenir au film, ça reste pour moi le chef d'oeuvre majeur de Walt Dysney. Dessins magnifiques, scénario honorable et touchant, et surtout une excellente musique (niaise ? Attendez, on regarde Shining là ?). Ajoutez beaucoup d'humour et vous avez le dessin animé (presque) parfait. Tout Public bien sûr ! "
