Note,Commentaire
"5,0","
Une vraie montée en puissance émotionnelle tout au long du film. Un très grand morceau de cinéma et d'Histoire, sous l'oeil de la caméra de Spielberg.
"
"3,5","
L'histoire de ce film est vraiment émouvante. Le film est très bien réalisé et les acteurs sont talentueux!
"
"2,5","
L'histoire racontée ici est exceptionnelle, le film beaucoup moins...
"
"5,0","
Le meilleur film de Liam Neeson. D'ailleurs Neeson/Spielberg forme un duo excellent. Certainement le film le plus chargé en émotion qui m'ai été de voir
"
"5,0","
Un film de mémoire poignant et saisissant sur la barbarie humaine, dont on ne peut que saluer l’investissement personnel de Spielberg dans ce chef-œuvre.
"
"1,0","
LE film de Spielberg le plus surestimé ! Je ne sais pas à quoi c'est du; surement le sujet, le noir et blanc, je n'en sais rien, mais personnelement, ce film est bien trop superficiel pour le sujet qu'il traite. S.Spielberg a des ambitions trop simples : Chercher une certaine émotion avec des choses inévitablements tristes sur lesquels nous serons tous d'accord : et c'est ca être humaniste.... le noir et blanc bien que joli nous dit tout de la vision du cinéaste sur l'extermination. Il y a les blancs (gentils juifs) et les noirs (méchants nazis), entre il y a le gris (Shindler) qui va aider les gentils blancs tout en étant amis avec les méchants noirs. Le ton aventurier à la spielberg est présent surtout au début quand on nous montre la débrouillardise de Shindler, puis une fois ce rythme trépidant envolé, entre autre à l'arrivé du personnage le plus méchant que l'histoire du cinéma est crée, j'ai nommé Amon. On se retrouve devant une succession de saynètes où le bon coeur de tous mes frères est mis sous les feux de la rampe jusqu'à la fin et on pleure, on pleure, on pleure, amen. Plus serieusement, je pense que Shindler's list est un long processus de haine envers les nazis et de compassion envers les juifs. C'est dommage de ne proposer que ça. Car à l'inverse, le chef d'oeuvre de Polanski ""Le Pianiste"" à réalisé ce que n'a pas fait Shindler (le film) à savoir être humaniste, trépidant, beau sous tout les sens du termes et j'en passe. Le jeu de Liam Neeson ne m'a pas plus du tout car l'admiration envers lui devient presque malsaine à la fin et je l'est trouvé bien trop froid pour quelqu'un qui à de la compassion. On note la trés bonne transformation physique de Kingsley et celui de Fiennes dans ce qui saura la méchanceté à l'état pure. Soit dit, impossible de le comprendre car inhumain, traits de caractères trop appuyés. Mais le plus génant dans tout ca, c'est la prétention sous la modestie dont fait trop souvent preuve Spielberg.
"
"5,0","
un pure chef d'oeuvre spielberg nous montre encore son talent 5/5
"
"5,0","
L'un des plus ""purs"" fillms de Spielberg, une oeuvre qui va au delà de l'écran et du temps, un chef d'oeuvre inoubliable...
"
"5,0","
Aujourd'hui le meilleur film sur la seconde guerre mondiale (et peut-être même le meilleur film de guerre) qu'il m'ait été donné de voir. Un Liam Neeson transcendant qui sort de l'écran. Immanquable.
"
"5,0","
Un des meilleurs films de Steven Spielberg, 'La Liste de Schindler' est un pure chef-d’œuvre !
"
"1,0","
Petite mise au point de Stanley Kubrick : « La liste de Schindler nest pas un film sur la Shoa, mais un film sur un homme qui sauve un millier de juifs », on peut ajouter que Spielberg a tout de même tenté de traiter le sujet, mais il reste constamment au bord. Dès quil tente daborder la Shoa de front, il enchaîne les maladresses, jusquà la faute impardonnable : Le fameux suspense « Hitchcockien » autour des douches du camp dAuschwitz. Reste le portrait dun homme ambigu, industriel profiteur de guerre qui se métamorphose en bon samaritain, là aussi Spielberg nest pas tout à fait à laise et ne trouve jamais le ton juste pour aborder ce sujet délicat. Sur le ghetto de Varsovie, on ne saurait trop conseiller le film de Roman Polanski, bien plus mesuré et sincère : « le pianiste » tout ce que « la liste de Schindler » aurait dut être.
"
"5,0","
Un film saisissant et bien poignant à voir dans l'immédiat !!
"
"0,5","
Le problème, parfois, avec Spielberg, c'est que tout est bon pour faire du film. Et le moins que l'on puisse dire, c'est que ses films ""historiques"" sont contestables. Chronologiquement, entre ""Empire du Soleil"" et l'inénarrable ""Il faut sauver le soldat Ryan"" il y a ""La Liste de Schindler"". Soit l'histoire vraie d'un homme qui tenta de sauver des Juifs promis à la déportation. Un cas isolé donc, et qui constituerait un sujet valable si seulement Spielberg ne donnait pas l'impression de vouloir en faire la petite histoire qui raconte la grande. Première réserve donc. La deuxième concerne les choix esthétiques, plutôt douteux : le noir et blanc renvoit à un réalisme ""d'époque"" totalement contredit par l'aspect résolument fictionnel de l'ensemble (les dialogues, en particulier, impliquent la fiction en se répondant lourdement d'une scène à l'autre). La couleur rouge (la seule du film) utilisée pour repérer le destin (tragique) d'une petite fille indique aussi que le tire-larme n'est pas loin et que, décidément, chez Spielberg, la rigueur n'est pas de mise. Au point d'ailleurs, de s'autoriser une scène intolérable dans laquelles des prisonnières se retrouvent, nues et tondues, dans les douches desquelles, ici, s'échappe de... l'eau.A force de balancer entre réalisme d'intention (voir l'épilogue) et romanesque larmoyant, Spielberd a réalisé un film d'une rare obscénité, donnant l'impression de ne pas s'être posé les plus élémentaires questions d'éthique avant d'attaquer son projet.On ne recommendera jamais assez de voir et revoir les neuf heures de ""Shoah"" avant de s'ébahir devant cette mélasse aux pompeuses allures de cours d'Histoire.
"
"5,0","
Un chef d'oeuvre , c'est dur , c'est la vie. Il devrais être obligatoire en classe.
"
"4,0","
Superbe film à la bande son magique.A voir et revoir.
"
"3,5","
Un très bon film qui a du rapporté gros au fabricants de mouchoirs. Quel tristesse. A voir =)
"
"5,0","
Un chef d'œuvre qui a mon avis doit être obligatoirement vue dans les collèges et les lycées , un magnifique hommage très dur à regarder à certain moment , liam neeson est juste parfait , la fin est extrêmement touchante bref le meilleur film de Spielberg , une véritable claque
"
"5,0","
Très touchant,beau et exceptionnel,c'est un pur chef-d'oeuvre de la part de Spielberg qui s'est excellemment bien illustré avec ce film,il s'est écrit dans le cinéma,il est culte.
"
"4,5","
Le film en trois mots : Saisissant - Émouvant - Fatal
"
"4,5","
Certainement le film le plus personnel et le plus beau de Steven Spielberg, un pur chef d'oeuvre
spoiler: 


"
"2,0","
Considéré comme l'une des plus grandes claques de Spielberg, une aventure éprouvante pour un tournage glaçante (comme je l'ai lu dans ""Citizen Spielberg""), une nouvelle manière de montrer la Shoa, bref, que du compliment. Je commencerai par dire que le noir et blanc sont en effet sublime, très propre et laissent apparaître une belle visibilité. 
spoiler: 
Le jeu de Neeson est en effet impeccable et sa manière de se tenir extrêmement droit le rende sublime. Par contre pour Ralph, un des britanniques les plus classes, son numéro ne m'à pas franchement plu, hormis cette partie de chasse en plein camp de la mort ou il prend malin plaisir à s'éclater. S'en est effectivement glaçant.
 Des scènes entre 
spoiler: 
nazis et juifs volontairement diminuées en terme de violence qui ne rendent pas tous cela très crédible.
 Énormément de scènes d'extérieur ou les juifs sont recruter pour travailler en camp, mais un bug technique m'à frapper. 
spoiler: 
Celui de leur environnement, on les entend parfaitement bien parler, mais étant en extérieur avec neige et vent, on entend strictement rien de la météo.
 Puis on comprend que cette liste est bien celle d'un recrutement massif de juifs bien spécifiques au nom de cet homme, Schindler. La scène de la rafle est prenante et le vide étant fait dans le village l'est très moyennement. Pourquoi je dis ça, simplement parce que je n'ai pas pu m'empêcher tous le long de comparer cette oeuvre à ""La rafle"". Une autre vision mais bien réelle de ce qu'à été le plus grand départ de masse de juifs de l'histoire française. des scènes très choc et visuellement prenantes, loin, bien loin de ce qu'à été celui-ci. Je me dit qu'à force de trop vouloir dédramatiser une horreur, on fini par ne plus du tous là rendre crédible. Spielberg s'est bien plus concentrer sur ces juifs au travail plutôt que sur l'aspect réel du fait historique. Ce qui fait que les longueurs sont apparues et on donc rendu à mes yeux et oreilles, le film moins puissant que ce que j'ai toujours entendu. Il y à des hommes et des femmes qui ont été sauver certes, mais rien de traumatisant de mon point de vue personnel. Je respecte néanmoins et totalement le statut qu'à ce film, mais Spielberg aurait sincèrement pu remporté l'oscar bien avant.
"
"5,0","
Un excellent film sur la shoah , très émouvant , très beau et surtout honnete .
"
"1,5","
Le sujet était un peu tendancieux, et de la part de Spielberg, j'espérais sincèrement que l'on n'aurait pas le droit à des ""bons moments"" sur un film pareil, et ba voilà... La scène de la douche, avouons-le, doit faire partie des plus scandaleuses scènes du cinéma. Je me tâte, je pense à des films extrêmes, comme Salo de Pasolini, ou d'autres encore plus dérangeants, mais ça ne tient pas le comparaison, car cette scène, en plus d'être d'un mauvais goût accablant pour ne pas dire immoral, l'est d'autant plus par rapport à tout ce qui précède ce moment. Spielberg nous montre pendant 1h30 en gros (voire 2h heures) les désastres de la 2ème GM, avec une force réaliste très prononcée (si l'on excepte cette Vérité comme quoi tous les nazis étaient des psychopathes qui riaient devant la torture des juifs, car oui sous Spielberg TOUS l'étaient, du sous-fifre au colonel, on n'a que des psychopathes devant nous), et là tout d'un coup il semble aller le plus loin dans l'horreur, avec la scène de la douche, mais les personnages (car faut bien des personnes qui en échappent, c'est le but du film), s'en sortent. A ce moment-là, en tournant cette fucking scène, Spielberg a-t-il pensé aux millions de juifs qui n'en sont pas sortis ? Cela lui a-t-il effleuré son vieil esprit hollywoodien ? J'ai quelques doutes. Soit il va jusqu'au bout dans l'horreur (à la Requiem pour un massacre, on choque mais on choque, on nous prend les tripes et voilà), soit il s'abstient, parce que là... C'est HONTEUX, c'est scandaleux, cette pseudo-fierté de 550 femmes qui en sortent dont on se fout royalement comparé à plusieurs millions qui en sont restés... Et puis après on applaudit, on est content, bon Schindler a quelques remords (j'aurais pas pu en sauver plus ?), mais voilà les 1100 juifs (dont au total 10 personnages secondaires clichés à chier que l'on aurait limite voulu voir les laisser y passer, construction hollywoodienne de réussite très représentative de la réalité du moment, 'fin bon quand Hollywood s'empare d'un sujet de cinéma, on tue les inconnus, comme les nazis, on sauve les représentations de personnages inutiles pour faire pleurer dans les chaumières, on est Hollywood spirit ou on ne l'est pas), ont survécu, on sourit, on est content, quand j'ai vu la première moitié du film, l'horreur, et puis le dégoût après la scène de la douche, je me demande comment on ne pourrait avoir ne serait-ce qu'UN putain de sourire pendant tout ce film, et puis sur la toute fin le film se traîne en hommage national, allez on continue encore, plus loin, on a sauvé sa gueule, Hollywood a joué la bonne représentation, mais faut bien rendre hommage aux 6 millions ( ! ... ) tués, quand même. Enfin on nous apprend que selon la formule très réaliste de Spielberg, avec le noir et blanc, avec les décors, etc etc, on nous apprend que les nazis et les juifs parlaient anglais à l'époque. Si, si. Mais bon quand on est Hollywood, et que l'on déforme la réalité à un profit d'émotions des masses, on n'en est plus à ça près, j'imagine la honte des producteurs de devoir accepter que la langue du film soit l'allemand sous-titré (aux Etats-Unis, avec autant de budget, ça ? Ah ça non !). Ce film est une honte, une supercherie, malsaine, vide, comme le cerveau étriqué de Spielberg, l'imposture finie du cinéma américain.
"
"5,0","
Partant d'un sujet qui lui tenait à coeur(adapter les mémoires d'un homme qui sauva des centaines de juifs de la Shoah),Spielberg livrait là tout simplement son meilleur film. Inoubliable....
"
"5,0","
Le meilleur film Spielberg , vraiment pas loin du chef-d'oeuvre ... L'histoire parle de Oskar Schindler indistruel allemand , membre du part nazi . Prenant conscience du sort que le régime nazi réserve aux Juifs , il va tenter d'en sauver quelques-uns en les faisant travailler dans son usine . Un film poignant
"
"5,0","
Rien à dire. Un pur moment de cinéma.
"
"5,0","
Par son èmotion et sa gravité, ce film dépasse le cadre du cinéma . Un chef d'oeuvre incomparable du cinéma du XX ème siècle.
"
"4,0","
Difficile la critique sur un film portant sur un sujet aussi sensible. D'autant plus que La liste de Schindler aborde la Shoah avec une gravité frontale, à la différence de La vie est belle. Ainsi l'horreur ne doit pas avoir de masques. Elle est montrée brutalement et brusquement aux spectateurs. Le film a l'ambition de frapper ""définitivement"" les mémoires collectives. C'est réussi, même si l'on se surprend par des ""c'est pas possible, c'est trop !!"". Aujourd'hui, nous - idiots compris - n'arriverions plus à concevoir des comportements aussi inhumains de la part d'humains (du moins en Occident). Esthétiquement, Spielberg montre une nouvelle fois sa virtuosité technique (le début, avec cette focalisation sur les détails, est bluffant). Le N&B permet de ne pas retrouver cette lumière artificielle dans Le pianiste de Polanski. Toutefois, on regrette quelques maladresses (les chambres à gaz?), quelques pirouettes du scénario (le baiser à la jeune juive, ...) et un ""tampon Spielberg"" (Hollywood?) avec cette vision binaire des sentiments : l'Homme devant ses contradictions, plutôt que de vivre avec elles, choisit un chemin (le Bien ou le Mal), comme une simple équation à résoudre. Bémol au personnage de Schindler (Liam Neeson) à qui le scénario a donné trop de charisme.
"
"4,0","
Très bon film encore faut-il aimer voir des juifs se faire massacrer par des raclures.....
"
"1,0","
L'histoire se focalise sur le portrait d'un ""juste"" (dont on surfait les qualités). Or, on ne saisit pas l'ampleur de l'horreur qui régnait ans les camps nazis. C'est pourquoi je trouve cette réalisation perverse. La film se borne à nous tirer des larmes (ce qu'il réussit à faire), avec ses lamentations violonnistes.
"
"5,0","
Un film poignant, il faut absolument l'avoir vu au moins une fois. Même si le sujet de la seconde guerre mondiale a été abordé à toutes les sauces, il ne faut pas faire l'impasse sur celui-ci. Une réalisation magistrale, une histoire véridique qui nous emmène dans les profondeurs de l'humain dans ce qu'il a de meilleur et de pire.
"
"5,0","
Film magistral relatant la vie pendant la guerre d'un homme complexe qui entretenait des rapports privilégiés avec les nazis tout en organisant le sauvetage de nombreux juifs.. Un film fort, poignant sans jamais tomber dans le mélo ou la condescendance, bref, un (le?) chef-d'oeuvre de Spielberg. 5/5
"
"1,5","
Le style Spielberg, que j'ai apprécié dans beaucoup de ses films, ne m'a pas du tout convaincu ici, compte tenu du sujet abordé.Je n'ai pas aimé la façon dont il créé l'émotion et en particuliers certaines scènes ( celle des douches en particulier).L'efficacité et le sens du mélodrame ne sont pas forcément bons pour raconter tout type d'histoire.
"
"5,0","
film mémorable magnifique et émouvant s'est un Chef-d'œuvre
"
"5,0","
Très bon film historique sur la seconde guerre modiale, un homme qui sauva des milliers de juif alors qu'il allait perdre tout son argent. C'est très émouvant. Ceci est un grand film avec de grands acteurs et grans réalisateur.
"
"5,0","
Pour moi, ce film n'est pas sur la shoah mais sur un homme qui utilise la guerre pour devenir un homme puissant et riche. Mais il réalise qui est sur la mauvaise route et essayer de tout faire pour sauver autant de vies qu'il peut de se désastre. C'est du grand Spielberg.
"
"5,0","
C'est surement le meilleur film de Spielberg. Grosse performance d'acteur pour Liam Neeson, mais aussi Ralph Fiennes, qui m'ont éblouis !! Un véritable chef-d'oeuvre !
"
"4,5","
Un des films les plus tristes et émouvant que je connaisse.
"
"1,5","
A-t'on le droit d'émettre un avis sur la qualité artistique d'un film qui aborde un thème grave ? Eh bien pourquoi pas après tout ! OK, Schindler est LE film qui grave la mémoire de la Shoah dans le patrimoine d'Holllywood et dans de nombreuses consciences, mais j'ai le droit de penser que ça ne me suffit pas sur un plan artistique. J'ai une légère allergie sur la démarche de Spielberg en général et ce film est concerné comme les autres, cause noble ou pas. Certains cinéastes ont bien compris qu'il était temps de se permettre de poser un regard qui interroge plus en profondeur l'idéologie nazie et ses abjections, mais Schindler n'est pour sa part qu'un tire-larmes de 3 piges sans la moindre recherche de nuance. Pourtant on essaie d'en mettre un peu, de la nuance, via le personnage de Liam Neeson au début, mais celui-ci est trop rapidement révélé à sa nature de super chevalier blanc qui ferait presque le spectateur se sentir comme un connard en comparaison. Bon allez, une étoile et demi car le film est loin d'être complètement raté non plus, et en plus Ralph Fiennes a un excellent second rôle, mais sur le fond j'en attendais plus.
"
"2,5","
Magnifique film et une image assez particulière. Cependant, c'est trop romancé à mon goût et cela manque de détails historiques.
"
"4,5","
Le genre de film qui ne se regarde pas tous les jours, mais qui est à voir au moins une fois dans sa vie. Les deux acteurs sont très bons, j'aime beaucoup Ralph Fiennes. Un grand travail a été fait, la mémoire respectée.
"
"1,0","
Moi qui m'attendais à ce qu'on parle d'un sujet sérieux, celui des listes de course que l'on perd tout le temps, ça c'est un véritable problème. Monsieur Spielberg est meilleur pour les dinosaures que pour les vraies difficultés de la vie courante.
"
"5,0","
se film est un chef-d'oeuvre, un film documentairejuste une chose: un peux trop long 2h aurais suffit pour moi !
"
"5,0","
Bouleversant et indispensable!
"
"4,0","
Malgré ses faiblesses, un début qui peine à démarrer, des moments (dont la fin) en perte d'intensité voire artificiels, c'est le cœur battant de cette Liste de Schindler, cet ordinaire bout de papier auquel ""la vie"" est réduite, qui devient le chef d'oeuvre. L'histoire pouvait être faussement touchante, s’affaisser dans le mélodrame. Mais elle est investie par une grande puissance émotionnelle. Ce qui nous ébranle, ce ne sont pas les images de la déportation, du déchirement des familles, devenues presque anecdotiques tant ce moment noir de l'Histoire est exploité par le cinéma, dans des œuvres plus ou moins bonnes. Ce n'est pas non plus l'action de Schindler, que quiconque aujourd'hui identifie comme le Bien moral. Le chef d'oeuvre naît de ces hommes, les nazis, qui cultivent leur volonté de puissance à asservir les hommes comme du bétail. Guidés par une idéologie nauséabonde et névrosée, ils sont dominés par leur désir de persécution et de destruction. Le Mal, humain, avilit leur esprit. Le nazi, c'est-à-dire un homme presque banal, a simplement été déterminé par son environnement. C'est cela, l'horreur. En faisant ressentir cette tension dramatique et philosophique, La Liste de Schindler transcende les événements factuels et les magnifie. L'indicible, l'incompréhensible Mal domine l'homme. Pour les comédiens, Liam Neeson apporte dans ces débris d'humanité sa sobriété majestueuse, Ralph Fiennes sa puissance avide (leurs scènes sont d'une intensité saisissante), et Ben Kingsley embrasse le pathétique en subissant cette torture physique et psychologique. Comme ""Si c'est un homme"", Spielberg réalise avec Primo une oeuvre accablante et puissante, née de la Shoah devenue artiste.
"
"0,5","
Divertissement décérébré et malsain qui relève plus du pseudo biopic et du voyeurisme que de la reconstitution historique. Le tout est long et sans personnalité et rebutera tout spectateur exigeant.
"
"0,5","
Un point positif: ce film a permis à beaucoup d'Américains de découvrir les horreurs commises par les nazis. (oui certains n'étaient pas au courant...). A part ça, je ne peux pas aimer ce film: ni Liam Neeson ni Ben Kingsley n'arrivent à me faire croire à leurs personnages...De plus, et c'est ça le pire, ce film n'est pour moi qu'un gros pétard mouillé: depuis sa sortie, jusqu'à maintenant, ce n'est qu'un prétexte pour verser quelques larmes de crocodile en famille. Les ficelles utilisées par Spielberg sont énormes...Aucune sensibilité de sa part, rien qu'un nouveau produit voué à n'être qu'une gluante réussite commerciale, et ça, bien avant sa sortie...
"
"0,5","
Spielberg complètement à côté de la plaque qui dresse une fresque obscène interminable de 3h pour un sujet qui réclamait sobriété et pudeur (et plutôt le genre documentaire comme d'autres l'ont dit). C'est plus monstrueux que Jaws....
"
"5,0","
L'horreur de la Shoah à travers la caméra de Maître Spielberg cela donne une œuvre qui a su marquée les esprits et devenir un film majeur sur la seconde guerre mondiale. À l'instar d'autre réalisateur, le cinéaste n'hésite pas à montrer beaucoup de scènes choquantes qui soulignent la cruauté des nazis. Le point d'orgue du film est très clairement la mise à sac du Ghetto de Cracovie avec la fameuse petite fille en rouge. L'une des forces du film c'est aussi l'évolution d'Oskar Schindler, interprété avec brio par l'excellent Liam Neeson, magnifique d'empathie dans la conclusion alors qu'il n'était pas vraiment sympathique au commencement. Ralph Fiennes est incroyablement terrifiant dans le rôle de l'infâme Amon Goth. Sir Ben Kingsley est aussi au top et forme avec Liam Neeson un des plus beaux duo de l'histoire du 7ème art. Bref, ""La Liste de Schindler"" est une leçon d'histoire et d'humanité dont les 3 heures ne se voit pas passée. Le portrait d'un homme, au départ cupide, qui a prit la décision de sacrifier sa fortune pour sauver des vies humaines de la folie nazi. Choquant, déstabilisant, émouvant. Un grand film, un chef d'œuvre, une œuvre essentielle pour ne jamais oublier.
"
"5,0","
l' un des plus beaux films qu on verra de notre vie ; une représentation de l'horreur pendant la 2nde Guerre Mondiale . Magnifique
"
"4,0","
Steven Spielberg a su me faire pleuré du début à la fin autant de peur d'horreur mais aussi de bonheur quand le film se termine et que nous savons le dénouement ! Un chef d'œuvre
"
"5,0","
Je ne dispose pas d'assez d'adjectifs mélioratifs pour décrire ce film, qui a véritablement l'envergure d'un chef-d'oeuvre, qui prouve à la Terre entière que Spielberg sait mettre en scène et pas seulement fabriquer des films, si besoin était, après Empire du Soleil ou La Couleur Pourpre. Vrai portrait psychologique de son personnage, peinture de la misère humaine engendrée par la Guerre et ode à la vie, le tout dans un noir et blanc à tomber par terre,sous B.O tout en sobriété de John Williams et servi par un Liam Neeson renversant, La Liste de Schindler est une très grande oeuvre, qui fait figure d'hommage.
"
"5,0","
Quel film grandiose. Spielberg nous offre un de ces plus grand chef d’œuvre. Un film tellement réaliste, tellement humain , et tellement terrifiant. Quel choix judicieux de l'avoir réaliser en N&B cela donne énormément plus de force au film. un très très très grand film.
"
"5,0","
“La Liste de Schindler” est un film qui décrit comment un industriel allemand a réussi à sauver environ 1 200 juifs promis à la mort pendant la Seconde Guerre Mondiale. C’est d’abord pour en tirer profit que l’homme membre du parti nazi les recruta dans son entreprise, mais le résultat est le même. Classé huitième dans le top 100 de l’American Film Institute et sixième des meilleurs films de tous les temps sur le site IMDB, “La Liste de Schindler” est effectivement un chef d’oeuvre inestimable. Le budget du film s’élève à 23 millions de dollars et a nécessité 30 000 figurants et plus de 18 000 costumes. Tourné en noir et blanc (sauf pour le manteau rouge d’une petite fille) à Cracovie, le film exprime tout le sadisme et les horreurs commises dans les camps de concentration. Le film a bien sûr fait polémique puisqu’il met en scène l’histoire d’un allemand qui a sauvé des juifs, alors que la plupart des allemands ont tué la majorité des juifs. Certes, mais le long-métrage est un document poignant d’une période épouvantable qu’il est important de témoigner à chaque génération.D'autres critiques sur notre page Facebook : Cinéphiles 44 et notre site cinephiles44.com
"
"5,0","
C'est historique, c'est très bien documenté, c'est prenant, ça nous touche, du fond du coeur ! Tout est bien pensé : la musique, la mise en scène, l'acting, le montage. Je sais maintenant pourquoi on appelle un film une œuvre cinématographique!
"
"5,0","
En 1993, Steven Spielberg montre qu’il est toujours le roi du divertissement avec Jurassic Park qui devient le plus gros succès de l’histoire du cinéma (sans compter l’inflation) en battant son propre record d’E.T. l’extra-terrestre. Il est donc surprenant de le voir 5 mois plus tard sortir un film en noir et blanc de 3 heures racontant l’histoire d’un adhérent nazi ayant sauvé 1 100 juifs des camps de concentration.Ainsi, le film
spoiler: 
 traite très peu des camps de concentration (le passage a Auschwitz dure très peu de temps)
 mais montre surtout la dégradation progressive de la situation des juifs
spoiler: 
 (plusieurs séquences montrent des juifs expliquant que la situation ne pourra pas être pire ou que le pire est passé, ce qui n’est finalement pas le cas)
 et l’évolution de la prise de conscience de Schindler
spoiler: 
 (il est infidèle et ne pense qu’à ses intérêts financiers au début pour terminer en étant fidèle et en se ruinant pour sauver le plus d’êtres humains possible, au point de se reprocher de ne pas en avoir sauvés plus à cause des dépenses inutiles qu’il a faites par le passé)
. Cet angle permet au cinéaste de rappeler au public l’existence de la Shoah (qu’une partie de la jeunesse américaine avait déjà oubliée) sans montrer l’immontrable
spoiler: 
 (dans une scène, aucun juif ne croit un de leurs membres évoquant l’existence des chambres à gaz). Cela peut expliquer une courte séquence très critiquée à l’époque où des femmes croyant se trouver dans une chambre à gaz découvrent finalement qu’elles sont sous des douches : on peut voir la peur créée sans décrire l’horreur
.Malgré tout, Spielberg n’hésite pas à montrer toute la brutalité et la gratuité des soldats nazis.
spoiler: 
 Une scène montre ainsi Amon Göth tuer une architecte juive lui indiquant que la construction d’un bâtiment est défectueuse puis ordonner ensuite à ses hommes de suivre les conseils de reconstruction de sa victime.
 À plusieurs reprises, le éboucher d’Hitler"" prouve qu’il tue pour le plaisir mais il n’est pas pour autant montré de manière caricaturale.
spoiler: 
 En effet, on découvre qu’il désire en secret sa servante juive et on le voit essayer de pardonner aux autres (avant que le goût du meurtre ne reprenne rapidement le dessus) après que Schindler lui ait dit que le véritable pouvoir est celui de pardonner.
 De même, Spielberg montre que tous les soldats ne sont pas entièrement mauvais.
spoiler: 
 Ainsi, un petit garçon nazi cache une femme juive quand il se rend compte qu’elle est la mère d’une de ses camarades de classe et quand, à la fin de la guerre, Oskar Schindler dit à des soldats allemands qu’ils ont le choix entre massacrer ses ouvriers ou rentrer chez eux comme des hommes et non comme des assassins, ceux-ci choisissent de repartir sans violence.
D’un point de vue narratif, Spielberg ose ne pas constamment se concentrer sur son personnage principal. Ainsi, pendant les deux premières heures, Oskar Schindler ressemble à une espèce de fil rouge puisque le cinéaste se concentre essentiellement sur ce qui se passe dans le ghetto de Cracovie. Pour ce qui est du traitement visuel, Spielberg est assez sobre (choix du noir et blanc, présence de textes explicatifs) et choisit de filmer les scènes de violences en caméra portée pour en renforcer le réalisme (technique qu’il portera à son paroxysme sur Il faut sauver le soldat Ryan).
spoiler: 
 Le seul effet de mise en scène qu’il se permet est la présence sporadique d’éléments colorés ayant une signification symbolique (le manteau rouge de la petite fille qui souligne la prise de conscience de Schindler, les flammes de bougies).
 Les interprètes sont tous extraordinaires (Liam Neeson, le fabuleux Ben Kingsley, Ralph Fiennes). La bande originale de John Williams est juste sublime (c’est d’ailleurs une de ses compositions les plus célèbres) et est associé à des musiques additionnelles très bien choisies
spoiler: 
 (on y retrouve notamment, dans la séquence de présentation d’Oskar Schindler, le Por una Cabeza de Carlos Gardel qui sera réutilisé dans un registre totalement opposé l’année suivante par James Cameron dans True Lies)
.Film qui a longtemps hanté le réalisateur d’origine juive qu’est Steven Spielberg au point d’avoir peur de ne pas être à la hauteur du sujet (il avait proposé à Roman Polanski puis à Martin Scorsese de le mettre en scène), La Liste de Schindler est une œuvre grave et magnifique qu’il ne faut pas prendre comme une œuvre ultime sur la Shoah mais comme une pierre essentielle du devoir de mémoire sur la Seconde Guerre mondiale qui a marqué profondément son réalisateur (au point que, pour l’unique fois de sa carrière, il ne tourna plus pendant 4 ans).
"
"5,0","
La liste de Schindler c'est tout simplement la plus belle oeuvre de Steven Spielberg et peut-être l'une des plus belles du 7ème art. 3h15 de leçon d'histoire, une leçon puissante, émouvante et d'une beauté incroyable. Tiré d'une histoire vraie, La liste de Schindler est écrit avec tout le respect qu'il mérite, toute la beauté et la force d'une histoire aussi dangereuse et passionnante. Steven Zaillian nous fait vivre cette histoire déchirante avec un talent indiscutable. Chaque instant est brillamment et savamment écrit pour nous transporter dans la Pologne nazie. Malgré la longueur du film, chaque seconde est importante et nous transperce de part en part livrant ainsi des moments de cinéma cultissimes qui restent à jamais gravés dans la mémoire du spectateur. Le scénario est porté à l'écran par Steven Spielberg qui met en scène cette période de l'histoire de manière absolument sublime. Le choix du noir et blanc est excellent et nous permet d'imaginer encore plus la vie de cette période sans s'attarder sur les paysages. On ne retient finalement de tout ce film que ce manteau rouge qui traverse l'écran à quelques reprises. Dans tous les cas, Speilberg manie sa caméra de la plus belle des façons pour nous délivrer cet oeuvre qui entre au panthéon du cinéma très rapidement. Délivrant une réalisation remplie de suspens, de beauté, de force et de conviction mais surtout d'émotions, le réalisateur impressionne et nous transporte à la Seconde Guerre Mondiale sans langue de bois. Il faut cependant noter que le scénario et la mise en scène sont bien aidés par ce qui constitue encore aujourd'hui la plus belle bande-originale pour un long-métrage. John Williams est à la baguette et livre des thèmes intemporels dont on se souvient encore bien longtemps après le film. Que ce soit dans des scènes d'attente ou de suspens, la musique remplit parfaitement son rôle. Mais c'est surement lorsque le film véhicule une certaine émotion que la partition se fait la plus belle, nous faisant vivre au plus profond de nous-mêmes la force de cette histoire et tout ce qui la compose. Dans tout ça il ne faudrait pas oublier le magnifique casting qui compose le film. Liam Neeson, Ben Kingsley et Ralph Fiennes sont les trois acteurs principaux de ce long-métrage et sont d'une justesse impeccables. Tour à tour, froid, distant, violent, porteur d'une certaine émotion tout en subtilité,... Les trois acteurs forcent le respect tant leurs prestations sont irréprochables. Néanmoins, il faut aussi rendre hommage à tous les seconds rôles et figurants qui accompagnent ce film et le font vivre avec talent sans jamais faire tâche ou office de personnage inutile. La Liste de Schindler fait indéniablement parti de ces long-métrages intemporels, puissants, émouvants qui se distingue par une composition qui fait vibrer chaque spectateur de cette oeuvre majeure.
"
