Note,Commentaire
5.0, Tout simplement magnifique.Christopher Nolan réalise ici l'un des meilleurs (si ce n'est le meilleur) Batman qui ait été réalisé.L'atmosphère est géniale et malgré quelques longueurs on prend plaisir à suivre les aventures de notre antihéros noctambule.La psychologie des personnages est exploitée dans ces moindres détails : je tire mon chapeau à l'interprétation exceptionnelle du regretté Heath Ledger qui donne au Joker un hommage mérité.Le Joker est décidément le méchant par excellence et il en vient même à piquer la vedette à Batman tant il croît en son rôle et l'interprète magnifiquement bien.The Dark Knight est un modèle incontestable du genre.Merci à Nolan de nous réaliser une nouvelle fois un chef-d'œuvre. 
5.0," Meilleur Batman, meilleur Nolan et deuxième meilleur film de super héros, derriere Watchmen.Les effets spéciaux sont incroyables dans The dark knight et surtout très attractifs.Pareil pour la mise en scène, le film est parfaitement représenté tant sur le plan spatio que temporel.Nolan a dérogé à un de ses principal défauts : Faire des scénarios TROP COMPLIQUÉ.Même s'il faut un peu se creuser la cervelle, le scénario est abordable et reste dans l'esprit du blockbuster, fait pour divertir et qui pourrait être montré aux gosses dès 10-12 ans.Mais c'est pour ça que c'est, selon moi, un des meilleurs scénarios : Nolan a fait une histoire intéressante et intelligente sans aller dans l'extrême, comme avec Interstellar.Mais ne se fout pas de la tronche de tout le monde en écrivant n'importe quoi (pour rester poli), comme dans Dawn of justice de Snyder, le metteur en scène le plus proche de Nolan en terme de style.Et maintenant passons au meilleur, l'interprétation mythique et renommée de d'Heath Ledger.C'est le meilleur Joker de l'histoire. Mieux que Nicholson. Ledger est devenu une figure mythique du cinéma grâce à ce volet de Batman.Un gros potentiel tant sur le coté lumineux que sombre.Bon dénouement. Quatrième film préféré.Je le déconseille aux moins de 10 ans. Chef d'œuvre, 5/5 "
4.0," the Dark Knight offre une version plus ancrée dans le réel que les 2 premiers opus de la série signés Tim Burton.Heath ledger en joker Punk, symbole d'un monde en pleine perte d'identité et de repères est ENORMISSIME.Tout comme son héros maléfique l'ambiance de ce film est pré-apocalyptique et l'absence d'happy end(chose rare dans un blockbuster) singularise encore plus c'est excellent film.Merci à Christoper Nolan de nous prouver que de nos jours, une grosse production cinématographique peut être encore originale et de très grande qualité.Qui a dit que ce diamant noir ne recélait aucune touche d'espoir!! "
5.0, Tout simplement TERRIBLE !!! 
5.0," Un chef d'œuvre ! Il l'avait déjà prouvé avec ""Batman begins"" et ""le prestige"", avec ""the dark night"", Christopher Nolan prouve encore une fois qu'il est excellent ! Le choix des acteurs l'est aussi bien que l'on regrette un peu que Katie Holmes n'est pas repris son rôle ! Christian Bale et Heath Ledger sont des acteur excellent, le premier l'avait prouvé grâce au film ""the machinist"" où il est impressionnant; le second se place au rend de virtuose dans ce film où sa prestation fait pâlir ces ainés ! il faut bien le dire Jack Nicholson avait la tête de l'emploi, Heath Ledger , beaucoup moins, pourtant avec un peu de maquillage est des tic qu'il se rajoute au personnage Heath Ledger avant même d'avoir ateint trente ans se hisse au rang des plus grand ! Le scénario est excellent et les effets spéciaux très bien gérer ! Micheal Cain et Morgan Freeman apporte au film une touche de fraicheur comme dans le premier ! Les batmans de Christopher Nolan sont ceux qui se rapprochent le plus du comics original en y rajoutant quelques détails qui ne font qu'améliorer le tout ! Seul bémol, Le rôle amoindri de Double face dont la relation amicale avec Bruce Wayne et la haine contre Batman ne seront pas aussi bien mis en avant que dans le comics ! C'est dommage car avec la perte malheureuse de l'acteur Heath Ledger (à voir dans ""Frères du désert"") les plans de la trilogie prévue sont compromis et cela aurait permis un bon scénario ! A voir et a revoir malgré la longueur du film qui ne gêne pas le moins du monde ! Bon plaisirs "
5.0," The Dark Knight est bien plus qu'un film de super-héros. C'est bien plus qu'un film d'action ou un thriller. C'est un chef d'oeuvre que je considère aujourd'hui comme mon film favori. Tout d'abord, on ne voit clairement pas le temps passer. Chaque scène, chaque détail de l'histoire est important et fait avancer la passionnante histoire du chevalier noir. Les acteurs sont très bon, Heath Ledger est parfait. La mise en scène rend le film captivant de bout en bout et on trouve des morceaux de bravoure à maintes reprises. La musique colle très bien à l'esprit du film, sombre et épique, et se révèle même jouissive lors de la dernière scène! Je ne trouve pas de points faible à ce film, est c'est pour cela que je lui met la note de 5/5. "
4.0," Avertissement chers internautes !!!! Ce film, c'est du Grand cinéma !!!!Captivant au plus au point le film nous emporte dans les bas fond de ce monde en perdition, au bord du chaos dù à l'activité trop importante de criminalité et de destruction organisé généralement par la pégre. Ce film se distingue en tentant de nous dévoilé une autre facette du légendaire chevalier noir en le désignant non par comme un ""héros"" mais comme un gardien sacrifié de Gotham City, endossant pour son grade les crimes et les charges pour préservé la perte de sa ville. Il cherche a illustrer également par le sinistre Joker la folie et le désir de détruire qu'ont certains criminel sans but précis. Cette oeuvre est également une claque visuelle par ses scènes d'action époustouflantes et palpitante si bien que chaques minutes du film est un savoureux coktail de spectacle et d'émotion. Nolan a parfaitement reussi à donner vie à son propre Batman et à constituer une équipe d'acteur charismatique(Chrisitan Bale, Michael Caine, Gary Oldman). Reste l'apogé d'un grand acteur qui a su dépassé les limites de la simple interprétation : Le très regretté Heath Ledger. Un chef d'oeuvre rare et subtil signé Christopher Nolan. "
5.0," A la fois hommage aux grands thrillers paranoïaques des années 70, parabole contemporaine sur l'obsession sécuritaire US, réflexion sur le pouvoir et immense film de super-héros (peut-être le meilleur ?), The Dark Knight n'est rien de moins qu'un authentique chef-d'oeuvre dans un genre habitué à un standard très élevé. "
5.0, Absolutely greeeeatttttt. 
5.0," Excellent film avec que des superlatifs pour le décrire ! Cet opus est à la hauteur de toutes les attentes. Les péripéties successives s'enfilent à merveille, le rythme est entrainant et prenant, et le jeu des acteurs est tout simplement magnifique (en particulier, Heath Ledger qui est époustouflant en Joker). A mon sens, ce sont les raisons clés du succès de ce long-métrage.Mention spéciale à Christopher Nolan qui signe ici une oeuvre exceptionnelle. "
4.5," Après un retour aux sources plsu que satisfsaisantes avec Batman Begins, Christopher Nolan revient en force avec le second opus de la saga Batman. Si le film fut un véritable phénomène aux USA, il devint plus discret dans le reste du monde, malgré un succès indéniable. Le scénario, pour un blockbuster, atteint des sommets. Le méchant principal, le Joker (camper par le parfait feu-Heath Ledger, récompensé par un Oscar à titre postume) vole littéralement la vedette à Christian Bale, lui aussi excellent dans sont rôle de justicier masqué. Les autres acteurs ne sont pas en reste. C'est en réalité d'un casting d'or dont a bénéficié The Dark Knight. La ville se fait plus préscise. Des évènements se déroulent à l'exterieur, de jour comme de nuit, et voire même à Shangai. Les cascades sont encore plus impressionnantes, les effets spéciaux, bien que finalement assez rares (sauf pour les plans) sont excellents aussi. La musique, servit par les mastodontes hollywoodiens H. Zimmer et J.N. Howard, est quasi-parfaite, et colle tout à fait à l'ambiance dégradée du film, de la ville. La situation de la ville, malgré les apparences, est plus que grave. Et les apparitions d'un certain Joker et du nouveau juge Harvey Dent agravent encore plus la situation, notamment celle de la Pègre, sorte de mafia de Gotham. Autre innovation: les films de super-héros ultra-colorés, aux fin heureuses sont totalement évincées par ce film, à l'issue très importante, originale pour un film de super-héros. Rien que l'ambiance détruit tout ce qui a été fait jusqu'à présent. Peut-être est-ce ce qui a justifié sa réussite, sa qualité. Oui car si les blockbuster ne sont rien de plus que de simples films de distraction, The Dark Knight crée une nouvelle catégorie qu'on pourrait aisément nommer de chef d'oeuvre parmis les blockbusters, mention spéciale pour un scénario et un casting montrant que le blockbuster veuille enfin une ascension positive dans les esprits critiques du cinéma, et TDK ouvre la marche. "
3.5," Les « Batmans » version Christopher Nolan confirment bien qu'ils sont parmi les meilleurs films de super-héros de l'histoire du cinéma. Ici, le long-métrage est résolument sombre et est porté par ce réalisateur qui laisse exploser son talent au milieu d'un casting de génie. Heath Ledger crève l'écran mais il ne faut pas oublier les autres que ce soit Bale et Eckhart, ainsi que les valeurs sûres comme Freeman, Caine ou Oldman. La scène d'intro, la scène du camion, les multiples rebondissements ou encore la séquence finale (avec Double-Face) provoquent un pur bonheur. Le plus remarquable est que le héros est humain, mais pire : les méchants le sont encore plus ! Peur et perversité enfouies ne demandent qu'à ressortir. Effets spéciaux grandioses et scènes d'action soutenues, deux facteurs qui font de ce film un condensé de bonheur cinématographique. Nolan tire ainsi le meilleur du mythe Batman et transcende la BD pour en faire un vrai film réaliste. Vaincre le mal par le mal est la conclusion de ce film tragique... Cependant, j'ai quand même préféré le premier opus, plus « mystique » et s’intéressant plus au personnage de Bruce Wayne. Mais c’est surtout les scènes tournant autour des ferrys qui me dérangent. Elles me semblent invraisemblables et la machine pour voir la ville en images et ainsi retrouver le Joker ne m’a franchement pas convaincu. J’ai décroché durant ces moments alors que le reste du film est parfait. C’est vraiment dommage... "
5.0," Le meilleur film des ""Batman"", réalisé par Christopher Nolan, ça envoie du poulpe j'ai envie de dire. On a tout ce qu'on attend, de l'action, des rebondissements, du suspense et des supers acteurs. Christian Bale, Gary Oldman, Michael Caine, et que dire à propos de Heath Ledger (le Joker), énorme ? Génial ? Jubilatoire ? Bref, il est sidérant, machiavélique comme jamais. En gros, servi en plus par une bande-son géniale (Hans Zimmer est derrière tout ça, m'étonne pas), ce film, c'est d'la bombe. "
5.0," Batman, ce nom évoque un super-heros pour les gamins ou des films ratés dans les années 90. Jusque à l'arrivée de l'exelent BATMAN BEGINS qui nous montre l'homme chauve souris comme on ne l'a jamais vus, beaucoup plus sombre et psychologique. Et puis en 2008, nolan nous propose une suite... Avec le JOKER. Super on se dit, il serat peut-etre aussi bienque le premier...Et bien NON, en vérité, il est 20 fois superieur que son petit frère! Et cela sur tous les plans! Une réalisation parfaite, un scenario de la meme trempe, de acteurs au sommet, on en redemende! Et cette année, Noel est avant l'heure car la suite est pour 2012. Et j'espère que Nolan serat à la hauteur,mais je pense que l'on peut compter sur lui... "
5.0," Si Batman Begins était un excellent prélude, de quoi augurer une suite dans la même veine, Christopher Nolan ne manqua pas d’estomaquer en surpassant nos attentes légitimes, tant The Dark Knight eut l’effet d’une bombe : en ce sens, celui-ci est pour beaucoup l’adaptation suprême du fort addictif univers de Batman, et de façon quasi unanime le meilleur volet d’une trilogie ayant fait date dans le genre… et ce n’est pas moi qui irai prétendre le contraire. Rares sont en effet les films de super-héros pouvant prétendre à la mention de chef d’œuvre, mais The Dark Knight y parvient en outrepassant cet état assimilable à un carcan (l’étiquette justicier masqué) : tout en reprenant les bases de Batman Begins, l’ingénieux Nolan confère à son titre majeur une identité propre, tirant le meilleur profit d’une intrigue dense et réaliste en toile de fond. On tient donc là à la fois un long-métrage type super-héros, mais aussi un polar brillamment écrit, captivant à n’en plus finir et empreint de thématiques chères au Chevalier Noir ; l’immense réussite qu’est The Dark Knight découle aussi, et en grande partie, d’un Joker inoubliable, interprété à la perfection par le regretté Heath Ledger (qui aura fait taire plus d’un de ses détracteurs). L’antagoniste ultime de Batman imprègne ainsi le film de son anarchique logique, jusqu’à rythmer à lui seul une trame diaboliquement prenante (et ce d’entrée de jeu, l’attaque de banque servant de superbe introduction), faite de rebondissements en tous genres et d’une montée inexorable de folie ambiante ; le Joker n’a donc jamais paru aussi convaincant, fort d’un traitement sombre au possible et d’une absence totale de limites, celui-ci ne s’imposant aucune règles. The Dark Knight ne ménage donc pas son trio d’héros emblématiques, Batman / Dent / Gordon, le second étant par la même occasion l’un des grands intérêts du film, et l’on est pas déçu : la naissance du fameux Double-Face est ni plus ni moins incroyable, dramatique mais aussi crédible, celle-ci résultant d’une intrigue en tous points cohérente, parfaite osmose des parcours croisés empruntés par les protagonistes. Et si Heath Ledger n’aura pas volé son oscar attribué à titre posthume, le casting dans son ensemble est également irréprochable, le nouveau-venu Aaron Eckhart se fendant d’une prestation géniale, tandis que les irréductibles Christian Bale, Michael Caine, Gary Oldman et consorts font des merveilles ; il subsiste toutefois une ombre au tableau en la personne de Maggie Gyllenhaal, qui bien que correcte en tant que Rachel Dawes convainc moins que Katie Holmes, détentrice du rôle dans le précédent volet. Rien de bien rédhibitoire malgré tout, et l’on peut à présent aborder la forme du long-métrage, évidemment réussie : la mise en scène soignée de Christopher Nolan se veut toujours aussi efficace, la photographie aussi, mais c’est surtout la BO de Hans Zimmer (et James Newton Howard) qui marque les esprits, celle-ci conférant au film de par son epicness démentielle une ambiance délectable ; autrement on peut souligner le sans-faute réalisé côté décors/costumes, et The Dark Knight se pare de quelques effets visuels tout simplement dantesques. Bref, au terme d’un dénouement concluant avec virtuosité le propos autour du rôle du Batman, on ressort de ce film pantois, sur le cul même : thriller et univers de super-héros auront rarement fait aussi bon ménage, et celui-ci doit avant tout sa réussite à ses formidables protagonistes, vecteurs d’une intrigue de bout en long renversante. Un divertissement culte tenant du chef d’œuvre en somme. "
5.0," Un chef d'œuvre original et bluffant de Christopher Nolan avec des personnages bien développés, des scènes d'action dantesques, un scénario riche et intelligent, une incroyable BO d'Hans Zimmer et de James Newton Howard, un casting cinq étoiles et une réalisation dantesque. "
5.0," ""The Dark Knight"": que dire sinon magistrale! Ce film n'est pas un vulgaire film de super- héros qui mise tout sur les effets spéciaux. Nolan signe tout simplement un film culte pour toute une génération. Le scénario est un véritable brio d'écriture des deux frères Nolan, donnant une profondeur rarement vu au cinéma ces derrières années, voir pas du tout dans les super héros's movies, sauf dans ... batman begins ( tdk lui est nettement supérieur).Les personnages sont magnifiquement interpréter: bale sublime son personnage par rapport à begins, bien évidemment celui que tout le monde attendait, le joker est prodigieux. Autre personnage attendu: dent, eckart y est excellent que ce soit Dent dent mais surtout en two- face, torturé et avide de vengeance. Par contre celui que j 'attendait pas c'est gordon, plus étoffé que dans les précédentes adaptation à la chance d'être interprété par l'un des plus grand acteur depuis près de 25 ans:Gary Oldman. Cain/alfred; Freeman/fox et Rachel/Maggy G sont très bons aussi. L'ambiance est tellement tendu que le spectateur ( moi) l'est tout aussi ( très rare personnellement). La musique est magnifique, du grand Hans Zimmer. En somme TDK est tout simplement un film cultissime avec tellement de scènes tout aussi cultes comme doit en avoir ce genre de film et avec à la clé un succès aussi inattendu que retentissant au box office!!!! "
0.5," Je déteste les Batman. J'étais allée voir ça au cinéma il y a quelques années. Ils auraient dû comme Spiderman, c'est à dire, faire un film tout public , à la portée des enfants. Spiderman, c'est bien parce ce n'est pas violent. C'est vraiment pour tout le monde. Là, ce n'est vraiment que pour les adultes. Et puis, je déteste le Joker, il me fait peur.  "
5.0, Un des tout meilleurs films de super-heros jamais réalisés avec une histoire à rebondissement et des personnages plus qu'interressant joués avec beaucoup talent par leurs interprètes. Mention spéciale bien sur à Heath Leager qui joue un Joker peut-être supérieur à celui de Nicholson. Ce batman est aussi le plus sombre et peut-être le plus violent. Un chef d'oeuvre et le meilleur films de super héros définitivement. 
5.0, De très loin le meilleur batman jamais réalisé. Le meilleur de la trilogie Nolan le meilleur méchant. tout simplement époustouflant scénario en or et jeu d'acteur magnifique (Heath Ledger) a voir a tout prix ce film est complet il ne manque rien on ne s'ennuie jamais avec des scène d'anthologie ainsi qu'une BO de Hans Zimmer énorme 
5.0," Ce deuxième acte de la remarquable trilogie ""Dark Knight"" de Christopher Nolan est un formidable thriller. Il est le miroir à peine déformant des violences et des angoisses qui caractérisent notre monde. Soutenu par un impeccable casting, chacun des personnages trouve sa nécessité dans l'intrigue. L'ensemble constitue une ample tragédie où les contours du bien et du mal sont bien souvent ébranlés, offrant ainsi une réflexion profonde sur la vertu, et plus particulièrement sur les notions de justice et de vengeance.Hans Zimmer épouse une fois encore la réalisation précise et inventive de Nolan avec une impressionnante bande originale.""The Dark Knight, le chevalier noir"" est un film à voir absolument. "
5.0," Le meilleur film sur Batman... Tout est excellent... Histoire, acteurs, mise en scène, musique, ambiance etc... Le joker est magistralement machiavélique... On a des scènes d actions spectaculaires digne d un grand James Bond... La scène d ouverture fait aussi référence au braquage dans Heat... Bref ce film est un diamant noir du cinéma... "
5.0," Y a des films pour lesquels il n'y aura jamais assez d'étoiles, The Dark Knight est de ceux la. Vraiment de très loin la meilleur adaptation de comics jamais vu au cinéma. Un scénario intelligent qui ne prend jamais le public pour un imbécile, sombre, intense, on ne lache jamais l'écran des yeux. La réalisation touche la perfection tellement on ne voit pas de meilleurs choix de cadres que ceux choisis par Nolan. Les acteurs sont tous très bon, de Micheal Caine (so british) à Eric Roberts (qu'on avait pas vu depuis un moment dans un role notable. Pas besoin de parler de Heath Ledger il est juste MONUMENTAL en Joker. Enfin voila un film qui a su se faire attendre et qui se paye le luxe de ne jamais décevoir son public. "
4.5," The Dark Knight, Le Chevalier Noir est de opher Nolan nous à encore épaté avec son talent incroyable,le sénario est juste exceptionnel,Hans Zimmer a fait du grand art,quand aux personnages ils juste ian Bale jouent prend son rôle au sérieux et le joue très bien,Heath Ledger est vraiment l'homme du film,le Joker a un charisme en effets sont incroyablement ce nouveau chapitre est juste excellent mais ils ont quand même abusé sur la durée du film. "
0.5," L'une des pires daubes de tous les temps! Mais ou donc ont-ils été le chercher cet énergumène de Joker de pacotille??? Désolé Monsieur Heath Ledger (paix à son âme!) Ambiance, décors et scénario archi nuls voire totalement inéxistants. Sans parler de Christian Bale en Batman shooté au Lexomil!On est loin, très très loin du génialissime Tim Burton et du très critiqué Joël Shumasher. A mettre d'urgence aux oubliettes!!! "
0.5," Mais pourquoi donc tout le monde s'est-il extasié sur ce film? Tenter sans conviction de faire un film d'auteur avec un budget et une franchise de blockbuster, c'était un pari osé mais le moins que l'on puisse dire c'est qu'il n'est pas réussi. C'est lent et c'est franchement pas ce qu'on attend quand on va voir un Batman. Le scénario semble avoir été écrit sur un coin de nappe et la performance si ""exceptionnelle"" d'Heath Ledger ne s'apparente qu'à une agitation stérile et exagérée. bref, pour résumer, c'est nul! "
5.0," Le meilleur Batman, avec des acteurs géniaux ; Christian Bale, Heath Ledger, Aaron Eckhart, Michael Caine, Gary Oldman et le grand Morgan Freeman. Mais il faut le reconnaître, celui qui a le mieux jouer dans ce film c'est sans aucun doute Heath Ledger alias le joker, qui n'est plus de ce monde malheureseument. R.I.P Heath. "
5.0, Film le plus incroyable! Chaque scène est un chef-d’œuvre et les personnages principaux sont tous géniaux! 
5.0," Le dernier bon Batman remonatait à 1995 et son troisième ""Batman Forever"". Puis les Batmans 4 & 5 était plutôt mal réussis. Mais avec ce nouvel opus, on est surpris par un excellent film...Pour l'instant le meilleur de la série: un Batman en doute, un Joker terrifiant et sadique (R. I. P. Mr Ledger) qui fait passer l'ancien pour un rigolo. Gary Oldman est génial. Excellent film! "
5.0," Alors là Monsieur Heath Ledger chapeau !!!! Le film en lui meme n'est pas mieu que Batman Begins mais en revanche la performance du regretté australien hausse le niveau du film :) Les scènes d'action sont géniales (bien mieu que dans Begins), le scénario en béton et le tout est superbement emmené. Seul petit bémol... Maggie Gyllenhaal qui est transparente tout comme Chrsistian Bale qui est un peu bof lorsqu'il interprète ""Bruce Wayne""... Sinon c'est un film que je conseil à tous.PS: J'aimerai souligner quand meme que Marvel et Comics sont très difficile a départager avec Iron Man et Hulk d'un coté et The Dark Knight de l'autre. :) "
2.5, trop serieux et ennuyeux ..;ça manque beaucoup de divertissement 
5.0," Meilleur film vu depuis très longtemps !! Heath Ledger est génial en tant que Joker et offre une interprétation originale et personnelle du personnage, beaucoup plus poussée que celle de Jack Nicholson (question d'époque, en VO en tout cas). Son coté mystérieux apporte énormément au personnage.Christian Bale quant à lui incarne parfaitement Batman, et j'ai adoré son ""masquage"" de voix, pour préserver son identité (en VO tjrs).Les meilleurs films de super-héros sont ceux qui n'en parlent pas, mais plutôt de leur psychologie, et on est en plein dedans ici.A voir pour se faire son avis (à chaqu'un son opinion), mais les critiques sont dans une grande majorité élogieuses.Meilleur que Begin pour moi ! "
5.0," tout simplement le meilleur des batman, l'histoire, le joker, double face, batman...les scènes d'actions et nolan aux commandes ! respect !!! "
5.0," Sombre, beau, désespéré, émouvant, terrifiant. Mise en scène remarquable de Nolan qui en fait une oeuvre aussi réaliste que possible pour ce type de cinéma, interprétation parfaite voire inoubliable (Ledger est saisissant), scénario tordu et très ingénieux, photographie sublime. Jamais on n'a été aussi proche de l'esprit et de l'esthétique de Frank Miller. Jamais on ne s'est approché à ce point de la perfection dans le genre. Un chef d'oeuvre... "
0.5," L'un des pire films que j'ai vu de ma vie !Incohèrences et invraisemblances dans le scénario.Violence gratuite et malsaine.Morale à 2 balles verbeuse et prétentieuse.Scénes d'action soporifiques.La fille est moche.Non vraiment, je ne vois rien de positif dans ce film. A part la contribution de Michaël Caine tout est à jeter .... "
0.5," La réaction du publique est totalement disproportionnée à ce que vaut réelement le film.On dirait même que Christopher Nolan a payé les spectateurs pour qu'ils crient dans les lieux publiques "" J'adore cette merde, The dark knight c'est la meilleur matière fécale de l'année 2008!!""C'est franchement ridicule un acharnement pareil sur ce long métrage qu'on croyait impossible à réaliser de manière plus pourrie que Dumb & Dumber 2 "
5.0," Nolan ou la force de rendre de droit toute l'authenticité au Batman du Comics: c'est loin d'être inédit certes, le miracle s'étant produit il y a 3 ans déjà dans ""Batman Begins"", le premier volet, sous la houlette du réalisateur prodige. Mais alors comment ce nouvel opus a t'il pu crée malgré tout, la différence et s'affirmer comme une oeuvre majeure ? Le premier volet avait jouer à fond la carte de la noirceur et pourtant, ce 2ème volet prouve qu'on pouvait creuser davantage! C'est un super héros sombre toujours mais aussi plus que jamais à coeur ouvert qui nous est mis en scène ici: sobre, secret et plein de doutes, d'une humanité assez déconcertante d'ailleurs, s'affirmant comme un justicier qui ne se considère en rien un héros, qu'on découvre intimement pendant plus de 2 heures. Christian Bale apporte toute la retenue requise à ce chevalier noir,contrastant idéalement avec toute la démesure d'un Joker, interprêté par un Heath Ledger machiavélique, jouant symboliquement et physiquement le rôle de sa vie, juste avant de rendre l'âme. Un contraste si travaillé de l'intérieur, tant par les dialogues a teneur souvent philosophique, et au message humaniste, que dans l'affront physique entre les 2 ennemis, créant une réfexion sur le bien et le mal à teneur universelle. Jamais un film de super-héros n'avait su creuser autant cette barrière existant entre le bien et le mal: le rôle de Double-Face interprêté avec la fougue souhaitée par un Aaron Eckart pas moins extraordinaire que Heath Ledger, en est d'ailleurs le symbole. C'est dans cette démarche psychologique que ce Batman prend plus des airs de thriller, devenant un film fantastique mineur. Il ne reste plus grand chose à dire, ormis énoncer une vérité dès lors absolue: si le Joker demanderait dans toute sa démesure au réalisateur : "" Why are you so serious ? "", alors Nolan pourrait rétorquer sans la moindre prétention et avec assurance: parce que mon Batman ""le vaut bien"" ! "
5.0," Un film qui entre direct dans la légende du 7ème art. Un film de divertissement qui transcende son genre primaire pour obtenir un fond incroyablement complexe et passionnant. Sur fond de désespoir de la pègre, la bataille de deux symbole, opposés mais complémentaire. Un héros noir et obscur pour une justice en déperdition et un nemesis coloré et psychotique, reflet contraire de Batman. Les scénaristes et le réalisateur transcendent le matériau d'origine pour en ressortir un long-métrage maitrisé, qui donne à réfléchir sur la nature du héros, la logique de son combat et la logique de son opposant. Également à réfléchir sur le héros, sa solitude imposée et à l'opposé les liens qui le rattachent à sa ""vraie"" identité. Et fatalement à la ""schizophrénie"" du héros, son questionnement sur qui il est et ce qu'il incarne, d'un coté comme de l'autre, les responsabilités qu'il a et les risques qu'il prend. Le scénario pose toutes ces questions, en oubliant pas des scènes gigantesques d'actions et de pyrotechnie. L'amour de Nolan pour les effets concrets se voient dans ce film, notamment la scène du camion qui est impressionnante. Les acteurs sont faramineux, notamment Heath Ledger, oscarisé à très juste titre pour ce rôle du Joker. A tel point que Nicholson peut aller se rhabiller même si ils n'ont pas fait dans le même registre. La réalisation et le montage sont impeccables. Il n'y a pas de défauts à ce film, ou du moins il est tellement bien huilé qu'on peut presque arriver à trouver un sens à un défaut. Nolan est un génie, et le prouve avec ce film. Grandiose, magique, culte. "
4.5," Un excellent film, très bien réalisé, qu'on a le plaisir de voir du début jusqu'à la fin sans en perdre aucune ""miette"". Délicieux. "
5.0, film vraiment bien qui reprend bien la suite de l'histoire pour batman. Rien a dire 
2.5," Bon film , mais j'arrive pas a m'accrocher a l'univers batman mais on passe un bon moment "
5.0," Le meilleur batman de tout les films, les acteurs sont parfaits, des scènes d'actions supers bref Nolan nous a fait un chef d'oeuvre conseille vivement "
5.0," Ce film est si parfait que je ne sais pas quels mots utiliser pour le décrire! J'ai adoré Batman Begins mais je me prosterne devant The Dark Knight! Je n'ai rien du tout à reprocher à ce film excepté le fait que Katie Holmes n'en fasse pas parti. The Dark Knight représente tout ce que j'aime dans un film. Il y a de l'action, encore une fois de bons acteurs nés pour leur rôle mais cette fois il y a le Joker et il va se montrer (merveilleusement joué par le regretté Heath Ledger) . Le Joker est tout simplement mon méchant préféré. Il sort des phrases stylées, il est drôle et il est sans pitié. C'est lui qui rend ce film si majestueux. En quelques mots, ce film est un chef d'oeuvre du cinéma! "
4.5," Encore plus noir que le précédent, avec une excellente prestation de Heath Ledger (RIP), mais aussi de tous les autres acteurs, et une musique totalement prenante et adaptée au film, Christopher Nolan nous refait découvrir Batman et ça fait du bien. "
5.0," Après le très moyen Batman Begins, j'attendais sincèrement sans grande impatience la sortie de The Dark Knight, mais l'engouement du public et de la presse ajouté à la promesse d'une adaptation fidèle à l'oeuvre de Franck Miller : ""The Dark Knight Returns"" (véritable chef d'oeuvre des comics Batman que j'ai plus qu'adoré) m'ont finalement décidé à renouveler les espoirs que je portais en allant voir Batman Begins en 2005.20h12, je sors de la salle avec un grand sourire sur les levres et la satisfaction de savoir que, enfin, Batman (version ""The Dark Knight"") et le Joker ont eu le film qu'ils méritent ! Cassant tout mes préjugés à l'égard des films de super héros, The Dark Knight s'impose comme le meilleur film de la saga (encore meilleur que Batman Returns !), l'adaptation la plus fidèle de Batman, le meilleur film de super héros et comme, certainement, LE film de l'année. Christian Bale est plus que parfait en Batman, mais la palme revient à Heath Ledger, donc l'interprétaion du Joker est admirable. Une dernière chose peut être : Aller le voir en VO pour mieux apprécier la performance du génial et regretté Heath Ledger. "
4.5," On ne peut que aimer ce film ! Quel casting, et tous ( sans exception ) jouent parfaitement leur rôle ! Heath Ledger va parfaitement bien dans le rôle du joker ( son humour est appréciable et n'est pas trop lourd ), Christian Bale bien rien à dire comme d'habitude ! Le scénario ne se tire pas par les cheveux, tout est compréhensible, bien meilleur que Dark Knight Rises ! "
4.5," Excellent film! Un Joker très très très bon, un Harvey Dent tout aussi excellent. On ne s'ennuie pas, les scènes d'actions sont encore plus poussées que dans le précédent film. Une très bonne idée que ce dilemme explosifs avec les deux bateaux. Dommage que Katie Holmes ne soit pas de la partie, je la préfère à Maggie Gyllenhaal. A voir! "
5.0," Heath Ledger a fait de ce film une perfection. Le joker avait tout prévu, mais tente de vous faire croire à chaque instant qu'il n'a pas de plan. Batman plonge avec son ennemi dans une obscurité sans fin et sans faille. Le chevalier noir ou, la descente aux enfers pour Bruce Wayne. Un excellent film. 5/5 "
0.5," Ah non! Ah non! faut pas exagerer non plus, 4 étoiles pour ce Batman qui n'en est pas un faut pas rigoler...alors oui ca pourrait être un bon film...mais non ca n'l'est pas...entre la Rachel encore plus ratée que dans le premier, le double-face qu'y a 15 minutes d'esperance de vie et aussi facilement influencable qu'un blaireau bac-10 de Sud Rail qui va à la manif...et le joker qu'on adore juste parce qu'il est mort, je dis non!Cillian Murphy était 100 fois mieux dans le 1, la reflexion sur le rôle de batman etait 100 fois plus fine dans le 1, et le jeu de Christian Bale etait 1000 fois meilleur dans le 1...la on dirait plutot le cowboy Malborro qui va chercher ses clopes...Donc bon decevant comme prévu, à la fin du premier on était en droit d'attendre un truc grandiose...sa moto n'est pas a la hauteur et lui non plus, même batman et robin est plus interessant..j'aurais bien mis 2 mais bon comme les 3/4 des adulateurs de John Lennons en tous genre qui decouvrent en pleurant un acteur qui tourne depuis des années se lachent, ben moi aussi! "
