Note,Commentaire
3.5," Très bon film, très drôle...Il atteint son but, et réussit malgré tout à nous toucher.Il mérite son succès. "
4.5," Je viens de voir ce film aujourd'hui même, par conséquent je n'ai cessé d'entendre les louanges de ce film au cours de ces dernières semaines. Pour ma part, il n'était pas aussi drôle que l'on me l'avait dit, cependant, c'est un scénario (d'après une histoire vraie, notons-le) qui est vraiment bien travaillé, intéressant, captivant et on voudrait que cela continue ""forever""... Ce film est vraiment touchant, ce qui pourrait bien être un contraste avec le titre de ce film, il a effectivement des moments très drôles, tel le ""Pas de bras, pas de chocolat!"" qui restera gravé dans nos mémoires pendant longtemps...En conclusion, ce film apporte une vraie dose de bonne humeur, ce film peut apporter à chacun, d'un point de vue moral, je le conseille à qui veut m'entendre (ou non). Enfin, on voudrait qu'il y est plus de films comme celui-ci, ça nous manque, surtout à la Française. "
5.0," Hilarant et touchant, ce film est vraiment ce que l'on peut qualifier de chef-d'oeuvre. "
3.5," Je ne comprend tout le tapage médiatique qu'il y a eu autour de ce film. Certes il est bien mais sens plus!Le scénario est linéaire, aucune surprise. Omar Sy sauve ce film par l'humour même si dés fois les propos vont un peux loin.. Quelque scène pas très utile pour rallonger la durée du film. A voir mais sens plus.. "
5.0," Super ! On rit du debut a la fin, les acteurs sont geniaux, l'histoire est magnifique, a la fois drole (on rit du debut a la fin) mais avec sa petite larme versée tout de meme ! A voir et a revoir ! (PS : Les musiques aussi slnt extraordinaires, surtout celle du Deltaplane)  "
2.5," ""Intouchables"" ""Intouchables"" ""Intouchables"" !!On m'a tellement raconté de ce film qu'il était irréprochable, que c'était un chef d'oeuvre etc que j'en ai été déçu. Certes, il est un peu émouvant et (rarement) marrant, mais le film est basé sur certains clichés qui peuvent agacer certaines personnes.Donc, film passe-temps. "
3.0," Beaucoup d'avis élogieux avant de le voir mais je suis resté sur ma faim, j'ai eu l'impression d'une suite de cliché sur un thème traité sans grande originalité au final. Un bon film mais je n'ai pas trouvé les acteurs si convainquant dans leurs rôles plus exubérants que vrais dans leurs particularités. "
5.0," émouvant! drôle ! je m'attendais à tout sauf à ça en allant voir un film français (chose que je fais très rarement ) j'ai adoré ! omar est un acteur fabuleux je le connaissais juste grace au sav , j'ai hâte de le revoir à l'oeuvre!!! la bande son dé Ludovico einaudi est juste parfaite elle ne peut que nous toucher! je vote 5 sur 5ps: @milouze2011 je l'ai trouvé!!! le QI le plus bas qu'il existe sur terre même les huitres que je sert au nouvel an sont plus intelligente, je suis sure que derrière ce pseudonyme de ""pseudo"" matcho se cache un gros débile qui n'a absolument rien compris a l'art cinématographique et qui s'invente une fausse identités pour camoufler sa vie pitoyable. Virez moi cet abrutis il n'a absolument rien a faire sur ce site avec ses critiques grotesques... "
5.0, Un super film très touchant avec de très bons acteurs et avec un super sens de l'humour !! Un des meilleurs films français de tous les temps !! A voir bien évidemment ! 
3.5," Intouchables est un film français, réalisé par Eric Toledano et Oliver Nakache (Comme les autres, Nos jours heureux) qui conte la rencontre entre deux hommes complétement différents : Driss, joué par Omar Sy (SAV, Safari) : un homme de la banlieue, au chômage et Philippe, joué par François Cluzet (Ne le dis à personne, Les petits Mouchoirs) : un riche aristocrate, handicapé à la suite d'un accident en parapente. Le film est tout d'abord un film sur les relations humaines entre deux mondes complétement différents, les acteurs sont bons et Omar Sy est une bonne surprise dans son rôle. Intouchables, qui est tiré d'une histoire vraie, a connu un grand succès en France et a reçu de nombreux prix comme celui du César du meilleur acteur pour Omar Sy celui du Globe de Cristal du meilleur film 2012. Avec ce succès, le film a traversé l'atlantique avec une sortie aux États Unis. Intouchables est un film touchant, mais j'ai du mal a comprendre le buzz qu'il a crée autour de lui : le film n'est, pour moi, pas excellent mais reste un bon film, dans la catégorie des films français. "
2.5," Ce film n'a aucun critère pour rentrer dans l'histoire du Cinéma. Si il a fait tant d'entrées c'est qu'il allie tous les clichés populistes qui en fait un divertissement pour n'importe qui. Certes, certains passage sont marrants et bien pensées (d'ou mes 2 étoiles et demie) mais sinon pour le reste, il n'y a rien d'original en soit.En plus c'est un film inspiré d'une histoire vrai. Autant dire que la création n'a pas vraiment été à la page ici.En bref, un film populaire à voir au moins 1 fois (histoire de pas mourir con ^^) "
3.0," A moins de vivre en ermite depuis le début des années seul perdu sur une île avec pour seul ami un ballon de volley et ayant en votre possession comme unique objet un colis Fedex (Oui oui, exactement comme dans ""Seul au monde"" !), vous ne pouvez pas ne pas avoir entendu parler de ""Intouchables"". Le film qui a mis Omar Sy au devant de la scène. Celui aussi qui a permis (A ceux qui ne le connaissaient pas déjà) de découvrir, ou re-découvrir le talent de François Cluzet. Alors c'est parti pour le débrief' de l'un des films français les plus appréciés et les plus rentables de la décennie !""Intouchables"" est l'histoire (inspirée de faits réels) de l'amitié entre un riche tétraplégique et son ""aide-soignant"", qui lui est un jeune ""en difficulté"". Pour la raconter, le film choisit le parti de l'humour, entre les vannes toujours justes du jeune Driss (Omar Sy) et et le changement amusant mas surtout follement humain dans le comportement et la vie du riche Philippe (François Cluzet).On retrouve encore une fois les mêmes éléments qui ont fait le succès des réalisateurs, le duo Toledano - Nakache (""Nos jours heureux"", ""Tellement proches"", etc...) : une bonne dose d'humour et de gags, des personnages attachants et souvent imparfaits, des relations fusionnelles le tout mêlés à des évènements pas toujours drôles à vivre, mais addictifs à voir (Dans le cas d'Intouchables, la palme du mélo est décernée aux dernières minutes du film, aux moments du départ de Driss - Désolé du spoil, mais bon on s'en secoue l'index, vous verrez en voyant le film si vous ne l'avez pas déjà vu-).Mais voilà ici se trouve un des défauts du film (Oui je sais normalement je commence par les atouts et les qualités des films, mais bon, là j'innove !) : on sent une ambiance un peu déjà-vue, des scènes un peu senties à l'avance, et un dénouement en happy end prévisible...Mais bon, ces (petits) problèmes sont contrebalancées, voire carrément ""compensée"" par les qualités du film. Et au cas où il y aurait des fans d'Intouchables qui lirait cette chronique, je tiens à dire qu'en aucun cas je n'aime pas le film, ni que je le dénigrerais dans les prochaines lignes; mais juste que j'ai aimé, presque adoré, sans pour autant que ""Intouchables"" soit pour moi un chef-d'oeuvre. Autant vous prévenir ;).Alors, les qualités, disais-je. Premièrement -ô surprise- l'humour fait mouche. Sans êtres des gags lourds et chiants, ou des blagues trop subtiles ou longues pour être comprise, le film fait preuve d’efficacité et de simplicité qui constituent ses plus grands atouts : réjouissant ! De plus, la scène d'introduction est particulièrement réussie, et tout le long du film on retrouve une B.O à la hauteur de nos attentes, voire au-delà. Enfin, ""Intouchables"" nous propose une galerie de seconds rôles attachants et toujours justes, mention spéciale à Magalie (Audrey Fleurot) qui met la honte -avec classe- à Omar Sy, mais aussi à Anne Le Ny dans le rôle d'une Yvonne à fort potentiel humoristique. Enfin bref, vous l'aurez compris, le véritable atout du film réside dans l'humour, les personnages soignés et les dialogues toujours justes.Du côté ""triste"", ""Mélodramatique"" (Appelez cela comme vous voulez, on va pas tortiller du cul pour chiez droit - Subtil, je sais) je suis plutôt sceptique. Okay, ça permet de contraster avec le début de film, d'apporter de la nouveauté avec le départ de Driss, ça permet aussi de permettre une fin plutôt que de ne pas s'empêtrer dans un schéma narratif répétitif... Mais....Ça doit peut être parce que c'est un peu ""cliché"" la période de l'après-Driss vécue par Philippe tellement mis en évidence qu'elle en devient presque caricaturale (L'exemple le plus flagrant est le nouveau Aide-soignant de Philippe...Je vous laisse regarder d'un peu plus près ces scènes un peu exagérées ;pEnfin bref, je ne crache en aucun cas sur le film, je révèle juste des points qui m'ont dérangés,""Intouchables"" reste quand même un bon film, touchant drôle et humain ;) "
4.5," e vais faire court : j'ai complétement ADORÉ ce film. L'histoire est assez originale et pas courante, malgré qu'elle soit inspirée une histoire vraie. Intouchables réunit beaucoup d'émotions à la fois : la joie, la tristesse, le rire, la peur ... et je dois dire chapeau pour ça aux scénaristes. François Cluzet et Omar Sy sont supers dans les personnages, un apporte de l'humour à ce qui pourrait paraître plat et l'autre nous ramène à la dure réalité de la vie. Bref, un film à vraiment voir si vous ne l'avez jamais vu et à revoir si vous l'avez déjà vu. "
5.0, énorme film !! aucun défault on rigole tout le film...bref a voir absolument! 
5.0, S accepterS assumerNe pas pre-jugerUne vraie bombe de bonheur en plein coeur pour ce film drole et surprenant qui est un arc en ciel pour tous les sensMerci 
5.0, Film absolument génial ! A voir de toute urgence ! 
4.5," Pas besoin de décrire le film, je pense que tout le monde la vue. Et pour cause ce film fait parti des meilleurs réalisations françaises.Après leur succès ""Nos Jours Heureux"", Toledano et Nakache nous propose ce long métrage. Mêlant humour et confrontation pour dénoncer deux mondes différents. Comme quoi une personne de banlieue peut vivre avec des bourges, et même s'entre-aider. On découvre d'ailleurs rapidement que leurs vies dépend de celle de l'autre. Suis-je réellement obligé de parler des deux acteurs? Bref un chef d'oeuvre ! Qui a dit que les films français ne valent rien?... "
3.5, excellent film bien que surclassé je trouve par rapport à d'autres films comme gladiator ou le parrain ! 
4.0," Trés bon film du mythique couple Toledano - Nakache ! Une complicité des deux réalisateurs qui se retrouve d'ailleurs dans l'autres couple star du film, Cluzet - Sy ! Une émotion maîtrisée, malgré un sujet lourd et complexe, qui entraîne les réalisateurs sur une pente savonneuse où il est facile de glisser pour tomber dans le pathétique, tellement inévitable de nos jours. Mais au lieu de cela, Eric et Olivier nous offre un moment de bonheur et de plaisir durant certes peu de temps, mais qui nous laisse souriants et heureux, et même pris d'un espoir de voir la société évoluer, de la voir combler le fossé entre deux générations, deux cultures radicalement différente. On a envie d'y croire en sortant de la salle, et rien que pour ça, félicitations aux réalisateurs, et à toute l'équipe de tournage de ce film. "
4.5," Superbe film joué par 2acteurs sublime. Le film français de l'année qui pour moi, mériterait plus d'entrées que ""bienvenue chez les chtis"". "
4.5," Jamais je n'aurais pensé mettre une note pareille à une comédie française. Et pourtant... Loin du phénomène incompréhensible qu'était Bienvenue chez les Ch'tis, Intouchables a tout du film populaire dans le meilleur sens du terme. Alors oui, la majeure partie repose sur un cliché énorme entre cité et bourgeoisie, mais honnêtement, on s'en contrefiche. Tout le monde rit, alors pourquoi se priver? "
4.0," Le film a des qualités indéniables: sa justesse dans le traitement, sa mise en scène très bonne et aussi et surtout son duo d'acteurs irréprochables.On saluera donc avant tout les émotions que balancent à tour de bras ces deux acteurs épatants dans deux registres totalement différents mais tellement réjouissants, Omars Sy est également la surprise du film étonnant de simplicité et de drôlerie, François Cluzet est toujours aussi bon que d'habitude. "
4.0," Très bon moment, Omar et Francois Cluzet se sont vraiment investis dans les rôles et ça se sent, l'histoire alterne humour et émotion habilement. Bravo pour avoir choisi Ludovico Einaudi pour la BO, pianiste que j'apprécie particulièrement. J'étais très réservé avant de voir ce film, depuis les Chtis "
5.0," Une leçon de vie magnifique portée par deux comédiens au top de leur forme (même pour François Cluzet). Les autres ne sont pas en reste même si un peu éclipsés par ce duo magique. En attendant le Beaujolais nouveau on peut dire que le cru automnal du cinéma français est excellent ! Après le très bon Polisse, voici une nouvelle très bonne raison de vouloir passer 1h52 dans une salle obscure. Les 5 étoiles coulent de source !!! "
5.0," Ce film est juste magnifique , c'est un chef d'oeuvre on rigole tout le long du film mais il y aussi des moments émouvants !Ca n'arrive pas souvent est là toute la salle a applaudi à la fin du film !A aller voir !! "
4.5," Une très belle histoire qui fait beaucoup réfléchir. J'ai beaucoup ri & j'ai même versé ma larme à la fin. Je trouve que ce film est vraiment bien réalisé & les acteurs jouent à la perfection, chapeau bas! Pour moi, on n'est pas loin du chef d'oeuvre. "
5.0," Waouh, un film tres touchant. 2 acteurs au top qui nous font voir la vie sous un autre angle.Un pur moment de vie "
5.0," Après les petits mouchoirs, le cinéma français prouve qu'il a de la gueule. Rires et émotions sont les mots d'ordre de ce film sensationnel dont on ne démord pas à un seul instant. "
2.5," On sourit, parfois on rit. Pas plus. La lourdeur (involontaire) est trop souvent atteinte pour en faire un bon film. "
2.0," Je viens de voir le film pour la première fois chez moi à la maison, je n'arrive pas à comprendre l'engouement qu'a suscité ce film. Il est certes touchant, marrant et triste à la fois, mais à aucun moment je n'ai ressenti d'emballement, versé une larme ou eu une crise de fou rire (à en croire les autres critiques). "
3.5," Bonne comédie à la française, pleine de bons sentiments avec un casting qui fait mouche, et pour mettre un bémol aux éloges dithyrambiques dont a fait l’objet Omar Sy, qui s’en sort néanmoins à merveille pour un quasi amateur, le film repose malgré tout selon moi, sur l’interprétation exemplaire et sans faille de l’immense François Cluzet. Sinon c’est un film qui ne dérange personne, très consensuel, et dans lequel toutes les situations pouvant se révéler choquantes sont immédiatement désamorcées par l’humour, on n’a pas le temps de s’offusquer, juste le temps de rire et c’est le secret de son succès. Par ailleurs, on se laisse embarquer par la trame sentimentale prévisible à souhait. Pour le reste rien d’exceptionnel et je m’interroge toujours à ce jour sur le succès quasi irrationnel que ce film à pu obtenir. Je crois beaucoup plus à une étrange alchimie qui opère parfois entre le bouche à oreille, le contexte général plutôt morose, l’absence d’énormes blockbusters, une météo et une période propice celles des fêtes de fin d’années et un phénomène de mode indéniable qui parachève le tout. Loin d’être un chef d’œuvre impérissable, ce film reste à voir sans nul doute afin de passer un bon moment, mais je n’attribuerais pas de note excessive pour une œuvre sommes toutes, plutôt ordinaire. "
5.0, L'amitié naissante du duo semble si naturelle et harmonieuse que chaque petit instant de complicité se déguste comme un rare privilège. 
5.0, ça fait plaisir de voir des films comme ça ! comment rire des handicaps...!? avec intouchables c est fait ! les acteurs sont excellents !! à voir et revoir ! 
4.0," Après Nos jours heureux et Tellement proches, Toledano et Nakache adaptent l'histoire vraie d'un riche paraplégique aidé par un jeune de banlieue. François Cluzet, excellent acteur, campe le premier et donne la réplique à Omar Sy que l'on découvre mieux, un temps séparé de son binôme Fred Testot. Intouchables, c'est d'abord ces deux grandes têtes d'affiche qui portent le film ; leur relation sonne on ne peut plus vrai. C'est ensuite la réalisation, qui prend le parti de nous faire rire sans oublier de nous émouvoir. Un grand film populaire qui n'a plus besoin qu'on parle de lui... Le box-office a dit ce qu'il fallait en penser. "
5.0, Très frais. Très agréable. Je conseille Car les acteurs sont justes ainsi que tout le film qui ne dérive jamais vers le pathos et qui permet de passer un bon moment de cinéma. 
2.5," C'est très lisse, c'est fait pour pas froisser. Tout est en demi-teinte : la bourgeoisie est bourgeoise mais pas trop, le banlieusard est racaille, mais pas trop. Du coup, j'y crois pas. Ca sonne ""juste"" car c'est très bien interprété, le problème vient pas de là, le problème vient du script à mon sens. Comment c'est écrit, comment c'est raconté, ce qu'on choisit de montrer, ce qu'on laisse de côté. La mention GRAND PUBLIC domine le film. Rien de trop choquant, rien de trop méchant. Les situations sont donc pas crédibles. C'est très démago au final, beaucoup de scènes me font froncer les sourcils. La scène de l'opéra, la scène où Omar dit à Francis que sa fille a besoin d'être recadrée et baffée, la scène où Omar téléphone de force à Eléonore, la correspondante de Francis... Toutes ces situations font très ""écrites"", très ""théâtre"" dans le sens où ça ne se passerait pas comme ça en vrai. Ca péterait bien plus! Là, on ne garde que ce qui amuse, on se limite à des petites phrases drôles lâchées ça et là, à des ""vannes"" (terriblement gentilles, d'ailleurs, ces vannes - vannes qui vont dans le sens contraire de ce que veut défendre le film : en voulant briser les tabous par l'humour, il ne fait que renforcer ces tabous car l'humour présent ici est trop gentillet, ça casse rien, ça fait juste (sou)rire et ça permet de quitter la salle, en se disant ""bon bah les bourges sont pas si pouet-pouet et les racailles sont pas si mauvais, en tout cas pas tous"". La scène où Omar met des bas à Francis, et celle où il parle de la vidange du cul, la scène de l'au-revoir avec la lesbienne aussi m'a pas plu : je vois un humour pas terrible derrière, un truc bien moche qui se cache là-dedans. Aussi, y a une espèce de morale dans le film, de bienveillance superficielle que je trouve pas franche, qui me met mal à l'aise. C'est vraiment ce qui me dérange dans les films grand public. Cette condescendence. Ce manque de rigueur. Cette satisfaction du moyen. Jamais profond, juste ce qu'il faut pour amuser la galerie, mais pas trop faire réfléchir, parce que c'est pas le but après tout, ça pourrait réveiller le peuple! Ca fait très divertissement de forme, ça manque cruellement de fond. "
0.5," Encore un excellant film gâché par la pub. clandestine pour la cigarette. Que le personnage principal ait besoin d un joint de temps en temps pour surmonter sa douleur, OK - ça fait partie de l histoire. Mais quel intérêt de montrer tous les protagonistes une Marlboro au bec tout au long du film ?Il n y a personne parmi les commentateurs pour s indigner de ce placement de produit particulièrement insidieux ? M**** ! "
4.5," J'ai été très ému.La prestation de François Cluzet , excellente comme d'habitude , et celle de Omar , la surprise , porte un film drôle et émouvant , qui malgré le thème , ne tombe pas dans le pathos et est une ode à l'amitié , au courage , et ce genre de choses.Jamais tire-larmes , et toujours magnifique.Sérieusement , c'est un grand film français :)La mise en scène est impeccable , et le choix du début nous fais rentrer immédiatement dans le film.Les réalisateurs ont choisi chaque plan avec minutie , chacun véhiculant quelque chose.La musique est impeccable , et l'on peut retrouver des classiques de la musique classique , comme des classiques des années 80 , donnant un rythme idéal à ce film.Conclusion : que vous soyez seul , en amoureux , en famille , entre amis , foncez voir ce film "
3.5," Un film pas trop mauvais et sympathique, qui ne mérite pour autant pas son engouement médiatique. Une histoire  spoiler:  ""tout est bien qui finit bien""  charmante et agréable, drôle et touchante. "
4.0, Excellent film. A voir et revoir. Ça fait du bien de s'évader. Omar est excellent et nous fait rire pendant 2h.... et même un peu pleurer ;) 
5.0," J'ADORE !!! Je n'ai jamais autant rigolé dans une salle de cinéma, ce film est vraiment excellent !!J'ai regardé les commentaires négatifs, et vraiment..je ne comprends pas. Il faut vraiment être frigide et complètement snob pour ne pas aimer un tel film. Egalement un de mes films préférés "
3.0," Trop de médias, trop de publicités autour de ce film !Des clichés à revendre sur les banlieues, des vannes un peu trop présentes, des incohérences dans certaines scènes, la scène dans la voiture à la fin, digne d'une publicité ...Sans tout ça, le film pourrait être une comédie comme on en voit peu.Malheureusement tout y est...Cela dit les acteurs jouent merveilleusement bien leur rôle (excepté une), certaines blagues sont à mourir de rire et le duo Cluzet/Sy fonctionne incroyablement bien. "
4.5," Très bon film, on passe un bon moment, on rigole souvent.Les deux acteurs sont crédibles dans leur rôle.Ne pas aller le voir en se disant que c'est le meilleur film de l'année pour ne pas être déçu. "
4.5," D'une sincérité poignante, bourré d'humour et abordant un sujet parfois délicat, Intouchables est un presque chef d'oeuvre. François Cluzet réalise là une performance des plus remarquable tandis qu'Omar Sy illumine ce film par sa personnalité.Il mérite largement l'enthousiasme qu'on lui porte. "
5.0," Un très grand film Français comme on aimerait en voir plus souvent ! Drôle, parfois même jusqu'au larmes, subtil et par dessus tout Intouchables ne verse pas dans pathos malgré la tentation... Superbement réalisé, pour clôturer cet encensement, une révélation d'Omar Sy en tant qu'acteur aux cotés du grand F.Cluzet...Bref, un film qui restera et qui le mérite ! "
5.0, Que dire d plus que c'est la meilleur comédie française depuis 10 ans ( les visiteurs pour moi était le dernier ) !!! 
4.5, Très touchant et drôle avec un Omar Sy génial de même que Cluzet. Une très belle histoire à voir au moins une fois. 
3.5," Un mega succès qui fait du bien au cinéma Français, mais est-ce que toute cette ferveur est réellement mérité...oui et non, le film est arrivé au bon moment, un besoin d'oxygène, une vague de bonheur et d'optimisme qui submerge le public, il est vrai que le film est plaisant, les situations cocasses, et le jeu des acteurs parfait. Ensuite ce n'est pas non plus un chef d'oeuvre, il restera dans toutes les vidéothèques en bonne position, ce qu'il faut retenir c'est l'optimisme sans fin d'une leçon de vie. "
4.5," Hilarant ! Une vraie comédie où j'ai rigolé du début à la fin, les blagues fusent sans que l'on puisse dire ouf. Les acteurs sont tous formidables avec un véritable show d'Omar ! A voir sans attendre.  "
5.0," ""Intouchables"" est la grosse surprise de l'année. Sans entrer dans la comédie socio-moralisatrice les réalisateurs Olivier Nakache et Eric Tolédano tiennent toutes les ficelles du succès, capable de séduire un large panel : beaucoup de rires et d'émotions, un scénario solide et d'excellents acteurs. François Cluzet et Omar Sy respirent la sincérité et le naturel, pour le grand plaisir des zygomatiques du spectateur.Retrouvez l'intégralité de la critique sur : http://gentlemenchronicles.com/2011/11/20/intouchables/ "
4.5," Très très bon film qui ne battra sûrement pas Bienvenue chez les ch'tis et c'est bien dommage car de mon point de vu la comparaison entre les deux n'est même pas envisageable. spoiler:  Pour revenir sur le film je peux dire que j'ai passer un très bon moment notamment grâce à l'humour qui est présent tout le long avec de nombreuses situations qui prêtent à sourire. Même si certaines répliques se sentent venir et sont parfois connues (dire à un handicapé ""non restez assis"") la grande majorité font mouche. Les acteurs sont parfaits chacun dans leur style avec entre autre François Cluzet génial de simplicité et Omar Sy qui apporte à ce film l'humour qu'on lui connait. Cette rencontre permet de rendre ce film ""plus vrai"" à mon sens. Quelques petits bémols cependant: le scénario connu (deux personnes que tout oppose deviennent les meilleurs amis du monde) qui n'est pas sauvé par la mention en début de film ""adapté d'une histoire vraie"", la fin prévisible, et évidemment le recours à certains clichés. Je tiens malgré tout à minorer ce dernier point puisque je pense que c'est le recours aux clichés habituels (le noir des cités, les handicapés, les riches et les pauvres et leur relations) qui permet d'apporter cet humour en les dénonçant quelques peu. Pour terminer sur ces petits reproches, le recours à la sensiblerie et aux bons sentiments est parfois un peu lourd et le film aurait pu s'en passer.  Pour résumer: Intouchables est de mon point de vue la meilleure comédie française de ces dernières années. Même si j'ai pu faire quelques reproches au film (sans prétention car je n'ai aucune capacité à critiquer et encore moins à réaliser un film) j'ai eu un immense plaisir à le voir et j'en aurai sûrement autant à le revoir. Il ne me reste qu'à espérer que les futurs producteurs qui voudrait engager Omar ne le pourriront pas et qu'il sera rester lui même et jouer juste dans d'autres films avec des registres différents. "
5.0," ""Intouchables""vous fera rire aux éclats. ""Intouchables"" ouvrira les coeurs de pierre. "
5.0," Magnifique !! Un film de presque 2h qui passe tout seul, on ne se lasse pas !! On rit, on pleure !!! On verse des larmes et on ne sait plus s'il s'agit de larme de tristesse ou de joie. Si vous ne l'avez pas encore vu, allez-y !!!!!!!! "
5.0," Après les Comédies très réussis que sont Nos Jours Heureux et Tellement Proches, le tandem Eric Toledano & Olivier Nakache reviennent avec une Comédie a la fois Hilarante et Émouvante en s'inspirant d'une Histoire Vraie. La Réussite de ce film repose sur des Dialogues qui font Mouche et sont Subtiles avec des scènes qui vont rapidement devenir Cultisimes tellement elle sont mais le film réserve sont lot d’Émotion dont la fin est assez jolie. Ensuite les deux acteurs François Cluzet et Omar Sy sont absoluments Fabuleux dans leurs interprétations en formant un duo qui fait des étincelles tout comme les seconds rôles qui sont trés bien. Ajouter une BO dynamique et une très bonne réalisation pour un obtenir au final un Film trés Humain,Touchant,Drole et Une trés bonne leçon de vie sur les Handicapés.En Résumer, Intouchables est l'un des meilleurs films du Cinéma Français a ne louper sous aucun prétexte en espérant que le film sera nominée aux Prochains Césars car c'est entièrement mériter. A Voir de toute urgence pour tous les ages. "
3.0," Avec tout ce tapage médiatique et les échos autour du film, je m'attendais à un excellent film.Pour ma part, c'est juste un bon film. Tout l'intérêt réside dans les blagues d'Omar et la réaction de François Cluzet. Beaucoup de longueur et pas assez de tragédie et d'émotion à mon goût, malgré le jeu excellent des acteurs. Au final : PAS DE VANNE, PAS DE FILM. "
2.5," Film sans prétention, convenu! Bof! Guère d'intérêt! Difficile de sourire face à des clichés usés, attendus!Les cinq premières minutes sur la course en voiture ne sont pas engageantes du tout ! Faut-il rester dans la salle ? Faut-il s'attendre à un remake de Taxi pour handicapés? Faut-il rester ?Bref, il fait froid dehors ! alors on se laisse aller par un service après-vente un peu longuet! "
4.0," Intouchables, un film que j'étais impatient de mettre dans ma collection de visionnés en 2011. Étant un peu déçu du cinéma français ces derniers temps ce film... suit malheureusement la ligne de ses prédécesseurs de l'année. Une mise en scène fade, presque inexistante et par dessus tout ennuyeuse. A ce niveau la, j'aurais pu en faire de même. Heureusement, les performances des deux protagonistes font rapidement oublié ce bide technique, François Cluzet merveilleusement efficace dans le rôle du tétraplégique, Omar Sy hilarant, en bref un duo qui fonctionne superbement bien ! On a le sourire, on ris, et pas qu'un peu ! Le film séduit également par sa dimension humaine, une belle histoire racontée assez rapidement. Attention toutefois à la flopée de clichés présents tout au long du film. Si on résume, un film qui montre que le cinéma Français n'est pas mort (du moins si on considère qu'un film n'as aucun besoin de mise en scène). Je recommande ! "
5.0, Très bon film ou l'on rigole de A à Z. Très bon jeu d'acteur de la part d'Omar ! 
4.0," Une vraie réussite que cette comédie sur un thème difficile et risqué. Pas de fausse note, les choix sont excellents et pour une fois un quartier de la banlieue parisienne est montré tel qu'il est, avec son appartement bien trop petit pour accueillir toute une famille d'origine sénégalaise mais aucun misérabilisme. La partie idéalisée ne porte que sur l'argent de la personne handicapée et sur les caractères exceptionnels de deux hommes que rien n'aurait dû rapprocher si ce n'est une générosité cachée au fond d'eux-mêmes que les situations de la vie vont révéler. On sent immédiatement que le tournage a été un plaisir et que la confiance et l'amitié régnaient. Le couple Cluzet/Sy fonctionne à merveille, il est impossible de dissocier leur mérite dans ce spectacle où les éclats de rire partent en cascade. Une relation intimiste, sans dérapage, du respect et une belle amitié. Belle performance des acteurs...La comédie a toujours su mieux qu'aucun autre genre approfondir nos consciences et quand elle est aussi bien réussie, on ressent une certaine gravité devant ces « intouchables » qui nous ont permis 112 minutes durant de porter un autre regard sur le handicap. "
4.5, Grandiose.allez le voir. Le film français de l'année. Un régal ! 
5.0," L'un des meilleurs film qu'il m'ait été de voir , très drôle et même lorsque les moments humoristique disparaissent c'est pour laisser place à des moments très touchant. J'ai vraiment adorer ce film mais si j'étais fort septique car tant de personnes m'en avaient parler que je connaissait déjà les répliques principales par cœur mais tout de même agréablement surpris ! "
5.0, Une belle histoire et des acteurs qui jouent parfaitement leur rôle. Pas le souvenir d'avoir vu un si bon film francais en comédie depuis 2011. 
3.0," Cliché, blagues moisies, sans réelle saveur. Le film ne tient debout que par l'empathie qu'on peut avoir avec Cluzet et Sy.Franchement, ça ne méritait pas vraiment un tel succès, c'est juste gentillet. "
5.0," Émouvant , touchant , drôle.... Ou la rencontre improbable entre un jeune de cite (Omar) et un richissime tétraplégique (François Cluzet)..... Une mise en scène sobre... Tous simplement un des meilleur film français de cette année....Exceptionnelle je met un 5 bien mérite... "
5.0," Très peu de film m'ont fait autant rigoler au cinéma, en plus sur un fond sérieux. C'est très rare de voir un film aussi sérieux qui nous fait autant rire. Omar Sy est juste énorme et francois cluzet est plus que convaincant. Je tire mon chapeau, très grande réussite à voir absolument "
5.0," Quel film ! Sur fond de paralysie on assiste à la naissance d'un duo. Le sujet, bien que très difficile, est superbement traite grâce à l'interprétation sans faille de Cluzet et Sy. Chapeau bas messieurs. On rigole, on s'émeut et on en redemande. Bref à voir de toute urgence. Le film français de l'année. "
5.0," Coup de coeur de l'année 2011, Omar Sy y est remarquable !!La relation qu'entretiennent les deux protagonistes est tellement forte qu'elle semble indestructible, même s'ils n'ont aucun lien filiale et que tout les sépare, ils sont formidablement complémentaires. C'est un film très touchant. "
4.0," Un seul mot me vient a l'esprit: Merci pour cette bouffée d'oxygene, en cette période de morosité ou l'on préfère divisez, plutôt que de rapprocher les communautés ou l'on diabolise l'immigration, la banlieue et ses jeunes, ou l'on nous sert trop souvent des films bourrés d'effets spéciaux sans véritable scénario ou le spectaculaire prend le pas sur l'écriture, le duo Nakache Toledano nous démontre leur talent d'écriture, Omar Sy est tout simplement prodigieux et développe une énergie contagieuse, Francois Cluzet est comme a son habitude égal a lui même: Prodigieux! Pour moi la meilleure comédie francaise depuis des lustres. Au lieu de prendre des anti depresseur et de broyer du noir courrez voir intouchable sans ordonnance. Une grande leçon de tolérance et de partage! Merci Messieurs Nakache et Toledano pour ce grand moment de cinéma. M.A.G.N.I.F.I.Q.U.E. A diffuser dans toutes les écoles. "
5.0," Excellent film, ça permet de voir la maladie sous un autre angle. Le film est bourré d'humour. Les acteurs sont géniaux. Je recommande plus que fortement !!! "
